trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,26,1.0,0.0,1.0,0.0,0.0,1.2272727272727273,0.0,1.2272727272727273,0.0
2,2,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.7608695652173914,0.0,2.0790430807330376,0.0
3,3,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.5576923076923077,0.0,2.0790430807330376,0.0
4,4,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.53125,0.0,2.0790430807330376,0.0
5,5,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.4545454545454546,0.0,2.0790430807330376,0.0
6,6,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.588235294117647,0.0,2.0790430807330376,0.0
7,7,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.076923076923077,0.0,2.0790430807330376,0.0
8,8,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.0790430807330376,0.0
9,9,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.53125,0.0,2.0790430807330376,0.0
10,10,terrestrial heterotroph microbes,1,3,3,2.6666666666666665,1.0,2.583333333333333,40.5,40.5,2.793103448275862,40.5,2.662176724137931,40.5
11,11,terrestrial heterotroph microbes,1,2,2,2.5,2.0,2.583333333333333,40.5,40.5,2.53125,40.5,2.662176724137931,40.5
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.5217391304347827,81.0,3.0685996748693105,81.0
13,13,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.0685996748693105,81.0
14,14,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,2.7,81.0,3.0685996748693105,81.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.857142857142857,81.0,3.0685996748693105,81.0
16,16,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.0685996748693105,81.0
