trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,19,1.0,0.0,1.0,0.0,0.0,1.125,0.0,1.125,0.0
2,2,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,2.189189189189189,0.0,2.0427719744331876,0.0
3,3,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.975609756097561,0.0,2.0427719744331876,0.0
4,4,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.528301886792453,0.0,2.0427719744331876,0.0
5,5,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.975609756097561,0.0,2.0427719744331876,0.0
6,6,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.076923076923077,0.0,2.0427719744331876,0.0
7,7,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.3823529411764706,0.0,2.0427719744331876,0.0
8,8,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.025,0.0,2.0427719744331876,0.0
9,9,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,2.189189189189189,0.0,2.0427719744331876,0.0
10,10,terrestrial heterotroph microbes,1,3,2,2.6666666666666665,1.0,2.6666666666666665,40.5,40.5,6.230769230769231,40.5,7.615384615384615,40.5
11,11,terrestrial heterotroph microbes,1,3,3,2.6666666666666665,1.0,2.6666666666666665,40.5,40.5,9.0,40.5,7.615384615384615,40.5
12,12;15;19,terrestrial saprotrophs,3,1,2,2.0,1.0,2.0,81.0,81.0,2.793103448275862,81.0,6.661576528963744,81.0
13,13;14;21,terrestrial saprotrophs,3,1,3,2.0,1.0,2.0,81.0,81.0,3.0,81.0,6.661576528963744,81.0
16,16,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,81.0,81.0,40.5,81.0,6.661576528963744,81.0
17,17,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,3.1153846153846154,81.0,6.661576528963744,81.0
18,18,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,81.0,81.0,3.24,81.0,6.661576528963744,81.0
20,20,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,3.5217391304347827,81.0,6.661576528963744,81.0
22,22,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,3.6818181818181817,81.0,6.661576528963744,81.0
23,23,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.5217391304347827,81.0,6.661576528963744,81.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.6818181818181817,81.0,6.661576528963744,81.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,2.7,81.0,6.661576528963744,81.0
26,26,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,3.5217391304347827,81.0,6.661576528963744,81.0
27,27,mycorrhizae,1,3,3,2.0,1.0,2.0,27.0,33.857142857142854,3.6818181818181817,27.0,11.873240084503204,33.857142857142854
28,28,mycorrhizae,1,1,1,2.0,1.0,2.0,81.0,33.857142857142854,81.0,81.0,11.873240084503204,33.857142857142854
29,29,mycorrhizae,1,7,2,2.0,1.0,2.0,11.571428571428571,33.857142857142854,5.0625,11.571428571428571,11.873240084503204,33.857142857142854
30,30,mycorrhizae,1,1,3,2.0,1.0,2.0,81.0,33.857142857142854,2.7,81.0,11.873240084503204,33.857142857142854
31,31,mycorrhizae,1,2,3,2.0,1.0,2.0,40.5,33.857142857142854,2.7,40.5,11.873240084503204,33.857142857142854
32,32,mycorrhizae,1,7,4,2.0,1.0,2.0,11.571428571428571,33.857142857142854,3.5217391304347827,11.571428571428571,11.873240084503204,33.857142857142854
33,33,mycorrhizae,1,6,2,2.0,1.0,2.0,13.5,33.857142857142854,2.793103448275862,13.5,11.873240084503204,33.857142857142854
34,34,mycorrhizae,1,3,3,2.0,1.0,2.0,27.0,33.857142857142854,2.7,27.0,11.873240084503204,33.857142857142854
35,35,mycorrhizae,1,7,3,2.0,1.0,2.0,11.571428571428571,33.857142857142854,2.7,11.571428571428571,11.873240084503204,33.857142857142854
36,36,plant parasites,1,2,4,2.0,1.0,2.0,40.5,26.7,2.6129032258064515,40.5,3.0463320183226354,26.7
37,37,plant parasites,1,9,2,2.0,1.0,2.0,9.0,26.7,2.793103448275862,9.0,3.0463320183226354,26.7
38,38;42,plant parasites,2,2,2,2.0,1.0,2.0,40.5,26.7,2.793103448275862,40.5,3.0463320183226354,26.7
39,39,plant parasites,1,2,3,2.0,1.0,2.0,40.5,26.7,2.7,40.5,3.0463320183226354,26.7
40,40,plant parasites,1,6,3,2.0,1.0,2.0,13.5,26.7,3.5217391304347827,13.5,3.0463320183226354,26.7
41,41,plant parasites,1,5,5,2.0,1.0,2.0,16.2,26.7,3.857142857142857,16.2,3.0463320183226354,26.7
43,43,fungal parasites,1,25,0,3.0,2.0,3.0,1.8837209302325582,2.21747804486866,0.0,1.8837209302325582,1.5,2.21747804486866
44,44,fungal parasites,1,11,0,3.0,2.0,3.0,2.793103448275862,2.21747804486866,0.0,2.793103448275862,1.5,2.21747804486866
45,45,fungal parasites,1,23,2,3.0,2.0,3.0,1.975609756097561,2.21747804486866,4.5,1.975609756097561,1.5,2.21747804486866
46,46,terrestrial microbivores,1,11,4,3.1891891891891895,2.0,3.1891891891891895,1.3278688524590163,1.3278688524590163,10.125,1.3278688524590163,10.125,1.3278688524590163
47,47,terrestrial detritivores,1,3,3,2.6666666666666665,2.0,2.6904761904761907,16.2,11.781818181818181,16.2,16.2,18.225,11.781818181818181
48,48,terrestrial detritivores,1,7,2,2.7142857142857144,2.0,2.6904761904761907,7.363636363636363,11.781818181818181,20.25,7.363636363636363,18.225,11.781818181818181
49,49,mites,1,10,4,3.178571428571429,3.0,2.7559523809523814,1.3278688524590163,8.763934426229508,7.363636363636363,1.3278688524590163,7.7318181818181815,8.763934426229508
50,50,mites,1,3,4,2.3333333333333335,2.0,2.7559523809523814,16.2,8.763934426229508,8.1,16.2,7.7318181818181815,8.763934426229508
51,51,terrestrial arthropod predators (1),1,1,3,3.7272727272727275,4.0,3.737183152277492,0.8350515463917526,3.25386071954555,9.0,0.8350515463917526,10.714285714285714,3.25386071954555
52,52,terrestrial arthropod predators (1),1,7,4,4.150943396226415,3.0,3.737183152277492,0.826530612244898,3.25386071954555,11.571428571428571,0.826530612244898,10.714285714285714,3.25386071954555
