trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,21,1.0,0.0,1.0,0.0,0.0,1.1408450704225352,0.0,1.1408450704225352,0.0
2,2,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.1889699362447654,0.0
3,3,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.7608695652173914,0.0,2.1889699362447654,0.0
4,4,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.3823529411764706,0.0,2.1889699362447654,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.7,0.0,2.1889699362447654,0.0
6,6,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.975609756097561,0.0,2.1889699362447654,0.0
7,7,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.8409090909090908,0.0,2.1889699362447654,0.0
8,8,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.189189189189189,0.0,2.1889699362447654,0.0
9,9,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.53125,0.0,2.1889699362447654,0.0
10,10,terrestrial heterotroph microbes,1,1,2,3.0,2.0,2.5,27.0,54.0,4.2631578947368425,27.0,3.8190789473684212,54.0
11,11,terrestrial heterotroph microbes,1,1,4,2.0,1.0,2.5,81.0,54.0,3.375,81.0,3.8190789473684212,54.0
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.375,81.0,3.0545828969417683,81.0
13,13;19;25,terrestrial saprotrophs,3,1,3,2.0,1.0,2.0,81.0,81.0,2.7,81.0,3.0545828969417683,81.0
14,14,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,81.0,81.0,4.5,81.0,3.0545828969417683,81.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,2.53125,81.0,3.0545828969417683,81.0
16,16;17,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,81.0,81.0,2.6129032258064515,81.0,3.0545828969417683,81.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.857142857142857,81.0,3.0545828969417683,81.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.0,81.0,3.0545828969417683,81.0
21,21,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,81.0,81.0,2.6129032258064515,81.0,3.0545828969417683,81.0
22,22,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,81.0,81.0,2.4545454545454546,81.0,3.0545828969417683,81.0
23,23,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,2.53125,81.0,3.0545828969417683,81.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.0545828969417683,81.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.0545828969417683,81.0
27,27,mycorrhizae,1,1,1,2.0,1.0,2.0,81.0,47.5,2.6129032258064515,81.0,3.4990067911714773,47.5
28,28,mycorrhizae,1,2,2,2.0,1.0,2.0,40.5,47.5,4.2631578947368425,40.5,3.4990067911714773,47.5
29,29,mycorrhizae,1,1,3,2.0,1.0,2.0,81.0,47.5,2.7,81.0,3.4990067911714773,47.5
30,30,mycorrhizae,1,6,1,2.0,1.0,2.0,13.5,47.5,4.5,13.5,3.4990067911714773,47.5
31,31,mycorrhizae,1,3,2,2.0,1.0,2.0,27.0,47.5,3.375,27.0,3.4990067911714773,47.5
32,32,mycorrhizae,1,1,3,2.0,1.0,2.0,81.0,47.5,3.375,81.0,3.4990067911714773,47.5
33,33,mycorrhizae,1,6,3,2.0,1.0,2.0,13.5,47.5,3.24,13.5,3.4990067911714773,47.5
34,34,mycorrhizae,1,9,2,2.0,1.0,2.0,9.0,47.5,4.05,9.0,3.4990067911714773,47.5
35,35,mycorrhizae,1,1,2,2.0,1.0,2.0,81.0,47.5,3.375,81.0,3.4990067911714773,47.5
36,36,plant parasites,1,3,3,2.0,1.0,2.0,27.0,40.82142857142857,2.7,27.0,4.223571428571428,40.82142857142857
37,37,plant parasites,1,4,3,2.0,1.0,2.0,20.25,40.82142857142857,3.375,20.25,4.223571428571428,40.82142857142857
38,38,plant parasites,1,9,2,2.0,1.0,2.0,9.0,40.82142857142857,3.375,9.0,4.223571428571428,40.82142857142857
39,39,plant parasites,1,1,5,2.0,1.0,2.0,81.0,40.82142857142857,3.24,81.0,4.223571428571428,40.82142857142857
40,40,plant parasites,1,3,1,2.0,1.0,2.0,27.0,40.82142857142857,10.125,27.0,4.223571428571428,40.82142857142857
41,41,plant parasites,1,1,2,2.0,1.0,2.0,81.0,40.82142857142857,3.375,81.0,4.223571428571428,40.82142857142857
42,42,plant parasites,1,2,3,2.0,1.0,2.0,40.5,40.82142857142857,3.375,40.5,4.223571428571428,40.82142857142857
43,43,fungal parasites,1,23,2,3.0,2.0,3.0,1.975609756097561,4.8585365853658535,4.05,1.975609756097561,2.85,4.8585365853658535
44,44,fungal parasites,1,4,0,3.0,2.0,3.0,4.5,4.8585365853658535,0.0,4.5,2.85,4.8585365853658535
45,45,fungal parasites,1,2,1,3.0,2.0,3.0,8.1,4.8585365853658535,4.5,8.1,2.85,4.8585365853658535
46,46,terrestrial microbivores,1,9,3,3.2800000000000002,2.0,3.2800000000000002,1.2461538461538462,1.2461538461538462,16.2,1.2461538461538462,16.2,1.2461538461538462
47,47,terrestrial detritivores,1,10,0,2.9,2.0,2.95,6.75,13.5,0.0,6.75,20.25,13.5
48,48,terrestrial detritivores,1,2,2,3.0,2.0,2.95,20.25,13.5,40.5,20.25,20.25,13.5
49,49,mites,1,15,2,2.9130434782608696,2.0,2.8315217391304346,2.793103448275862,6.459051724137931,20.25,2.793103448275862,15.910714285714285,6.459051724137931
50,50,mites,1,4,3,2.75,2.0,2.8315217391304346,10.125,6.459051724137931,11.571428571428571,10.125,15.910714285714285,6.459051724137931
51,51,terrestrial arthropod predators (1),1,7,3,4.35,3.0,4.300877192982456,0.627906976744186,0.5677808091879527,40.5,0.627906976744186,25.650000000000002,0.5677808091879527
52,52,terrestrial arthropod predators (1),1,2,3,5.026315789473684,4.0,4.300877192982456,0.4426229508196721,0.5677808091879527,20.25,0.4426229508196721,25.650000000000002,0.5677808091879527
53,53,terrestrial arthropod predators (1),1,1,3,3.526315789473684,3.0,4.300877192982456,0.6328125,0.5677808091879527,16.2,0.6328125,25.650000000000002,0.5677808091879527
54,54,terrestrial arthropod predators (2),1,7,1,4.830508474576272,4.0,4.174435028248587,0.5,3.4470983073247594,0.0,0.5,32.4,3.4470983073247594
55,55,terrestrial arthropod predators (2),1,1,1,4.5,4.0,4.174435028248587,0.42408376963350786,3.4470983073247594,81.0,0.42408376963350786,32.4,3.4470983073247594
56,56,terrestrial arthropod predators (2),1,4,0,3.875,3.0,4.174435028248587,0.7864077669902912,3.4470983073247594,0.0,0.7864077669902912,32.4,3.4470983073247594
57,57,terrestrial arthropod predators (2),1,1,0,3.666666666666667,3.0,4.174435028248587,5.4,3.4470983073247594,0.0,5.4,32.4,3.4470983073247594
