trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,18,1.0,0.0,1.0,0.0,0.0,1.35,0.0,1.35,0.0
2,2,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,2.53125,0.0,2.3276118939639883,0.0
3,3,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.892857142857143,0.0,2.3276118939639883,0.0
4,4,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.3142857142857145,0.0,2.3276118939639883,0.0
5,5,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.3276118939639883,0.0
6,6,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.4545454545454546,0.0,2.3276118939639883,0.0
7,7,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.975609756097561,0.0,2.3276118939639883,0.0
8,8,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.3276118939639883,0.0
9,9,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.189189189189189,0.0,2.3276118939639883,0.0
10,10,terrestrial heterotroph microbes,1,1,2,2.0,1.0,2.0,81.0,40.5,3.24,81.0,3.1776923076923076,40.5
11,11,terrestrial heterotroph microbes,1,1,4,2.0,1.0,2.0,0.0,40.5,3.1153846153846154,0.0,3.1776923076923076,40.5
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,2.7,81.0,3.834678465550676,81.0
13,13;22,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,81.0,81.0,4.764705882352941,81.0,3.834678465550676,81.0
14,14;25,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.834678465550676,81.0
15,15;18,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.834678465550676,81.0
16,16,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,81.0,81.0,2.793103448275862,81.0,3.834678465550676,81.0
17,17,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,81.0,81.0,3.1153846153846154,81.0,3.834678465550676,81.0
19,19,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,4.05,81.0,3.834678465550676,81.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,3.24,81.0,3.834678465550676,81.0
21,21,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,2.892857142857143,81.0,3.834678465550676,81.0
23,23,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,81.0,81.0,4.764705882352941,81.0,3.834678465550676,81.0
24,24,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,81.0,81.0,8.1,81.0,3.834678465550676,81.0
26,26,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,3.1153846153846154,81.0,3.834678465550676,81.0
27,27,mycorrhizae,1,1,3,2.0,1.0,2.0,81.0,48.785714285714285,3.24,81.0,3.437477375565611,48.785714285714285
