trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,20,1.0,0.0,1.0,0.0,0.0,1.2424242424242424,0.0,1.2424242424242424,0.0
2,2,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.7446808510638299,0.0,1.6115936939818627,0.0
3,3,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.64,0.0,1.6115936939818627,0.0
4,4,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.5185185185185186,0.0,1.6115936939818627,0.0
5,5,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.5185185185185186,0.0,1.6115936939818627,0.0
6,6,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.5769230769230769,0.0,1.6115936939818627,0.0
7,7,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.5471698113207548,0.0,1.6115936939818627,0.0
8,8,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.6734693877551021,0.0,1.6115936939818627,0.0
9,9,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.6734693877551021,0.0,1.6115936939818627,0.0
10,10,terrestrial heterotroph microbes,1,1,2,2.0,1.0,2.0,82.0,41.0,4.1,82.0,3.4166666666666665,41.0
11,11,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.0,0.0,41.0,2.7333333333333334,0.0,3.4166666666666665,41.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,3.9047619047619047,82.0,16.267545295501296,82.0
13,13,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,3.1538461538461537,82.0,16.267545295501296,82.0
14,14;18;19,terrestrial saprotrophs,3,1,1,2.0,1.0,2.0,82.0,82.0,82.0,82.0,16.267545295501296,82.0
15,15,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,3.28,82.0,16.267545295501296,82.0
16,16,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,3.4166666666666665,82.0,16.267545295501296,82.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,3.28,82.0,16.267545295501296,82.0
20,20,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,82.0,82.0,16.267545295501296,82.0
21,21,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,2.342857142857143,82.0,16.267545295501296,82.0
22,22,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,2.411764705882353,82.0,16.267545295501296,82.0
23,23,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,13.666666666666666,82.0,16.267545295501296,82.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,16.267545295501296,82.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,3.727272727272727,82.0,16.267545295501296,82.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,2.8275862068965516,82.0,16.267545295501296,82.0
27,27;31;41,mycorrhizae,3,9,1,2.0,1.0,2.0,9.11111111111111,35.077777777777776,3.4166666666666665,9.11111111111111,37.416254578754575,35.077777777777776
28,28,mycorrhizae,1,6,1,2.0,1.0,2.0,13.666666666666666,35.077777777777776,3.4166666666666665,13.666666666666666,37.416254578754575,35.077777777777776
29,29,mycorrhizae,1,1,1,2.0,1.0,2.0,82.0,35.077777777777776,82.0,82.0,37.416254578754575,35.077777777777776
30,30,mycorrhizae,1,1,1,2.0,1.0,2.0,82.0,35.077777777777776,82.0,82.0,37.416254578754575,35.077777777777776
32,32,mycorrhizae,1,5,1,2.0,1.0,2.0,16.4,35.077777777777776,82.0,16.4,37.416254578754575,35.077777777777776
33,33,mycorrhizae,1,3,2,2.0,1.0,2.0,27.333333333333332,35.077777777777776,41.0,27.333333333333332,37.416254578754575,35.077777777777776
34,34,mycorrhizae,1,2,3,2.0,1.0,2.0,41.0,35.077777777777776,3.1538461538461537,41.0,37.416254578754575,35.077777777777776
35,35,mycorrhizae,1,9,3,2.0,1.0,2.0,9.11111111111111,35.077777777777776,2.342857142857143,9.11111111111111,37.416254578754575,35.077777777777776
36,36,plant parasites,1,9,0,2.0,1.0,2.0,9.11111111111111,34.5462962962963,0.0,9.11111111111111,15.017701525054468,34.5462962962963
37,37,plant parasites,1,1,1,2.0,1.0,2.0,82.0,34.5462962962963,3.4166666666666665,82.0,15.017701525054468,34.5462962962963
38,38,plant parasites,1,2,2,2.0,1.0,2.0,41.0,34.5462962962963,2.2777777777777777,41.0,15.017701525054468,34.5462962962963
39,39,plant parasites,1,2,0,2.0,1.0,2.0,41.0,34.5462962962963,0.0,41.0,15.017701525054468,34.5462962962963
40,40,plant parasites,1,4,2,2.0,1.0,2.0,20.5,34.5462962962963,2.411764705882353,20.5,15.017701525054468,34.5462962962963
42,42,plant parasites,1,6,1,2.0,1.0,2.0,13.666666666666666,34.5462962962963,82.0,13.666666666666666,15.017701525054468,34.5462962962963
43,43,fungal parasites,1,10,0,3.0,2.0,3.0,3.1538461538461537,11.255726495726494,0.0,3.1538461538461537,0.0,11.255726495726494
44,44,fungal parasites,1,7,0,3.0,2.0,3.0,3.28,11.255726495726494,0.0,3.28,0.0,11.255726495726494
45,45,fungal parasites,1,1,0,3.0,2.0,3.0,27.333333333333332,11.255726495726494,0.0,27.333333333333332,0.0,11.255726495726494
46,46,terrestrial microbivores,1,1,4,2.0,2.0,2.0,27.333333333333332,27.333333333333332,7.454545454545454,27.333333333333332,7.454545454545454,27.333333333333332
47,47,terrestrial detritivores,1,4,1,2.3333333333333335,2.0,2.5666666666666664,13.666666666666666,15.033333333333331,27.333333333333332,13.666666666666666,19.523809523809522,15.033333333333331
48,48,terrestrial detritivores,1,5,3,2.8,1.0,2.5666666666666664,16.4,15.033333333333331,11.714285714285714,16.4,19.523809523809522,15.033333333333331
49,49,mites,1,11,2,2.736842105263158,2.0,2.8039049235993208,3.28,3.2169230769230768,5.125,3.28,5.295833333333333,3.2169230769230768
50,50,mites,1,14,4,2.870967741935484,2.0,2.8039049235993208,3.1538461538461537,3.2169230769230768,5.466666666666667,3.1538461538461537,5.295833333333333,3.2169230769230768
51,51,terrestrial arthropod predators (1),1,1,4,4.294117647058823,4.0,4.210539215686274,0.6165413533834586,1.0907777718527998,10.25,0.6165413533834586,7.609848484848484,1.0907777718527998
52,52,terrestrial arthropod predators (1),1,7,3,4.2375,3.0,4.210539215686274,0.9111111111111111,1.0907777718527998,7.454545454545454,0.9111111111111111,7.609848484848484,1.0907777718527998
53,53,terrestrial arthropod predators (1),1,2,3,4.1,3.0,4.210539215686274,1.7446808510638299,1.0907777718527998,5.125,1.7446808510638299,7.609848484848484,1.0907777718527998
54,54,terrestrial arthropod predators (2),1,4,4,5.628571428571428,5.0,5.399094576341863,0.4939759036144578,0.5366407106628451,27.333333333333332,0.4939759036144578,32.8,0.5366407106628451
55,55,terrestrial arthropod predators (2),1,1,1,6.117647058823529,6.0,5.399094576341863,0.38317757009345793,0.5366407106628451,27.333333333333332,0.38317757009345793,32.8,0.5366407106628451
56,56,terrestrial arthropod predators (2),1,4,0,5.117647058823529,4.0,5.399094576341863,0.5578231292517006,0.5366407106628451,0.0,0.5578231292517006,32.8,0.5366407106628451
57,57,terrestrial arthropod predators (2),1,4,2,4.888888888888889,5.0,5.399094576341863,0.5815602836879432,0.5366407106628451,27.333333333333332,0.5815602836879432,32.8,0.5366407106628451
58,58,terrestrial arthropod predators (2),1,10,1,5.242718446601941,5.0,5.399094576341863,0.6666666666666666,0.5366407106628451,82.0,0.6666666666666666,32.8,0.5366407106628451
59,59,aquatic detritus,1,0,4,1.0,0.0,1.0,0.0,0.0,1.7446808510638299,0.0,1.7446808510638299,0.0
60,60,aquatic heterotroph microbes,1,1,3,2.0,1.0,2.1666666666666665,0.0,4.555555555555555,1.8222222222222222,0.0,2.0325410972469795,4.555555555555555
61,61,aquatic heterotroph microbes,1,1,4,2.0,1.0,2.1666666666666665,0.0,4.555555555555555,1.8636363636363635,0.0,2.0325410972469795,4.555555555555555
62,62,aquatic heterotroph microbes,1,7,3,2.5,1.0,2.1666666666666665,13.666666666666666,4.555555555555555,2.411764705882353,13.666666666666666,2.0325410972469795,4.555555555555555
63,63;65,aquatic unicellular/small algae,2,0,3,1.0,0.0,1.0,0.0,0.0,1.7826086956521738,0.0,1.8090177133655392,0.0
64,64;66,aquatic unicellular/small algae,2,0,2,1.0,0.0,1.0,0.0,0.0,1.8222222222222222,0.0,1.8090177133655392,0.0
67,67,aquatic unicellular/small algae,1,0,4,1.0,0.0,1.0,0.0,0.0,1.8222222222222222,0.0,1.8090177133655392,0.0
68,68,planktic large colonial algae,1,0,1,1.0,0.0,1.0,0.0,0.0,13.666666666666666,0.0,13.666666666666666,0.0
69,69;73;78,benthic filamentous algae,3,0,2,1.0,0.0,1.0,0.0,0.0,9.11111111111111,0.0,28.244444444444444,0.0
70,70,benthic filamentous algae,1,0,1,1.0,0.0,1.0,0.0,0.0,8.2,0.0,28.244444444444444,0.0
71,71;74,benthic filamentous algae,2,0,1,1.0,0.0,1.0,0.0,0.0,82.0,0.0,28.244444444444444,0.0
72,72,benthic filamentous algae,1,0,1,1.0,0.0,1.0,0.0,0.0,13.666666666666666,0.0,28.244444444444444,0.0
75,75,other benthic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,2.342857142857143,0.0,6.5513227513227505,0.0
76,76,other benthic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,9.11111111111111,0.0,6.5513227513227505,0.0
77,77,other benthic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,8.2,0.0,6.5513227513227505,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,2.6451612903225805,0.0,2.5917236884978823,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,6,1.0,0.0,1.0,0.0,0.0,2.484848484848485,0.0,2.5917236884978823,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,2.6451612903225805,0.0,2.5917236884978823,0.0
82,82,aquatic saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,13.666666666666666,82.0,6.833333333333333,82.0
83,83;84;85;86,aquatic saprotrophs,4,1,0,2.0,1.0,2.0,82.0,82.0,0.0,82.0,6.833333333333333,82.0
