trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,25,1.0,0.0,1.0,0.0,0.0,1.0769230769230769,0.0,1.0769230769230769,0.0
2,2,land plants,1,0,13,1.0,0.0,1.0,0.0,0.0,1.4,0.0,1.5405530436966834,0.0
3,3,land plants,1,0,12,1.0,0.0,1.0,0.0,0.0,1.68,0.0,1.5405530436966834,0.0
4,4,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.68,0.0,1.5405530436966834,0.0
5,5,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.7142857142857142,0.0,1.5405530436966834,0.0
6,6,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.3548387096774193,0.0,1.5405530436966834,0.0
7,7,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.3548387096774193,0.0,1.5405530436966834,0.0
8,8,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.5849056603773586,0.0,1.5405530436966834,0.0
9,9,land plants,1,0,12,1.0,0.0,1.0,0.0,0.0,1.5555555555555556,0.0,1.5405530436966834,0.0
10,10,terrestrial heterotroph microbes,1,2,2,2.5,2.0,2.5,42.0,42.0,6.0,42.0,6.0,42.0
11,11,terrestrial heterotroph microbes,1,2,2,2.5,2.0,2.5,42.0,42.0,6.0,42.0,6.0,42.0
12,12;18,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,84.0,84.0,2.1,84.0,6.372328697780104,84.0
13,13,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,84.0,84.0,2.7096774193548385,84.0,6.372328697780104,84.0
14,14,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,84.0,84.0,2.0,84.0,6.372328697780104,84.0
15,15;19,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,84.0,84.0,9.333333333333334,84.0,6.372328697780104,84.0
16,16,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,84.0,84.0,7.0,84.0,6.372328697780104,84.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,84.0,84.0,2.896551724137931,84.0,6.372328697780104,84.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,84.0,84.0,1.9534883720930232,84.0,6.372328697780104,84.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,84.0,84.0,3.111111111111111,84.0,6.372328697780104,84.0
22,22,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,84.0,84.0,3.111111111111111,84.0,6.372328697780104,84.0
23,23,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,84.0,84.0,6.0,84.0,6.372328697780104,84.0
24,24,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,84.0,84.0,12.0,84.0,6.372328697780104,84.0
