trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,23,1.0,0.0,1.0,0.0,0.0,1.1388888888888888,0.0,1.1388888888888888,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.3666666666666667,0.0,1.441402087958361,0.0
3,3,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.5185185185185186,0.0,1.441402087958361,0.0
4,4,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.4642857142857142,0.0,1.441402087958361,0.0
5,5,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.5471698113207548,0.0,1.441402087958361,0.0
6,6,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.4137931034482758,0.0,1.441402087958361,0.0
7,7,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.3898305084745763,0.0,1.441402087958361,0.0
8,8,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.3666666666666667,0.0,1.441402087958361,0.0
9,9,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.4642857142857142,0.0,1.441402087958361,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.0,82.0,41.0,4.823529411764706,82.0,5.340336134453781,41.0
11,11,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.0,0.0,41.0,5.857142857142857,0.0,5.340336134453781,41.0
12,12;14,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.178807782256058,82.0
13,13,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,2.8275862068965516,82.0,5.178807782256058,82.0
15,15;19,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.178807782256058,82.0
16,16,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,82.0,82.0,2.8275862068965516,82.0,5.178807782256058,82.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,2.9285714285714284,82.0,5.178807782256058,82.0
18,18;21;23,terrestrial saprotrophs,3,1,1,2.0,1.0,2.0,82.0,82.0,13.666666666666666,82.0,5.178807782256058,82.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,10.25,82.0,5.178807782256058,82.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,3.4166666666666665,82.0,5.178807782256058,82.0
24,24,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,4.555555555555555,82.0,5.178807782256058,82.0
25,25,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,2.7333333333333334,82.0,5.178807782256058,82.0
26,26,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,2.8275862068965516,82.0,5.178807782256058,82.0
27,27,mycorrhizae,1,2,2,2.0,1.0,2.0,41.0,35.86234567901234,5.857142857142857,41.0,4.629600845777316,35.86234567901234
28,28,mycorrhizae,1,2,2,2.0,1.0,2.0,41.0,35.86234567901234,2.7333333333333334,41.0,4.629600845777316,35.86234567901234
29,29,mycorrhizae,1,1,3,2.0,1.0,2.0,82.0,35.86234567901234,3.727272727272727,82.0,4.629600845777316,35.86234567901234
30,30,mycorrhizae,1,1,2,2.0,1.0,2.0,82.0,35.86234567901234,5.857142857142857,82.0,4.629600845777316,35.86234567901234
