trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,20,1.0,0.0,1.0,0.0,0.0,1.4259259259259258,0.0,1.4259259259259258,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.54,0.0,1.8014214600421041,0.0
3,3,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.5098039215686274,0.0,1.8014214600421041,0.0
4,4,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.026315789473684,0.0,1.8014214600421041,0.0
5,5,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.081081081081081,0.0,1.8014214600421041,0.0
6,6,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.5714285714285714,0.0,1.8014214600421041,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.711111111111111,0.0,1.8014214600421041,0.0
8,8,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.6382978723404256,0.0,1.8014214600421041,0.0
9,9,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.3333333333333335,0.0,1.8014214600421041,0.0
10,10,terrestrial heterotroph microbes,1,2,3,2.5,1.0,2.25,77.0,38.5,5.5,77.0,4.354166666666667,38.5
11,11,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.25,0.0,38.5,3.2083333333333335,0.0,4.354166666666667,38.5
12,12,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,77.0,77.0,2.264705882352941,77.0,11.261610650408603,77.0
13,13;14,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,77.0,77.0,77.0,77.0,11.261610650408603,77.0
15,15;16;17;23,terrestrial saprotrophs,4,1,2,2.0,1.0,2.0,77.0,77.0,3.2083333333333335,77.0,11.261610650408603,77.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,77.0,77.0,2.8518518518518516,77.0,11.261610650408603,77.0
19,19,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,77.0,77.0,3.2083333333333335,77.0,11.261610650408603,77.0
20,20,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,77.0,77.0,3.347826086956522,77.0,11.261610650408603,77.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,77.0,77.0,2.2,77.0,11.261610650408603,77.0
22,22,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,77.0,77.0,3.08,77.0,11.261610650408603,77.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,77.0,77.0,2.3333333333333335,77.0,11.261610650408603,77.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,77.0,77.0,5.133333333333334,77.0,11.261610650408603,77.0
26,26,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,77.0,77.0,19.25,77.0,11.261610650408603,77.0
27,27,mycorrhizae,1,2,2,2.0,1.0,2.0,38.5,42.635185185185186,2.40625,38.5,1.8938823857302118,42.635185185185186
28,28,mycorrhizae,1,3,3,2.0,1.0,2.0,25.666666666666668,42.635185185185186,2.9615384615384617,25.666666666666668,1.8938823857302118,42.635185185185186
29,29,mycorrhizae,1,1,0,2.0,1.0,2.0,77.0,42.635185185185186,0.0,77.0,1.8938823857302118,42.635185185185186
30,30,mycorrhizae,1,4,2,2.0,1.0,2.0,19.25,42.635185185185186,2.9615384615384617,19.25,1.8938823857302118,42.635185185185186
31,31,mycorrhizae,1,5,0,2.0,1.0,2.0,15.4,42.635185185185186,0.0,15.4,1.8938823857302118,42.635185185185186
32,32,mycorrhizae,1,5,0,2.0,1.0,2.0,15.4,42.635185185185186,0.0,15.4,1.8938823857302118,42.635185185185186
33,33,mycorrhizae,1,1,3,2.0,1.0,2.0,77.0,42.635185185185186,3.347826086956522,77.0,1.8938823857302118,42.635185185185186
34,34,mycorrhizae,1,2,2,2.0,1.0,2.0,38.5,42.635185185185186,2.40625,38.5,1.8938823857302118,42.635185185185186
35,35,mycorrhizae,1,1,2,2.0,1.0,2.0,77.0,42.635185185185186,2.9615384615384617,77.0,1.8938823857302118,42.635185185185186
36,36,plant parasites,1,1,2,2.0,1.0,2.0,77.0,32.432539682539684,2.40625,77.0,12.595344202898549,32.432539682539684
37,37,plant parasites,1,4,0,2.0,1.0,2.0,19.25,32.432539682539684,0.0,19.25,12.595344202898549,32.432539682539684
38,38,plant parasites,1,3,3,2.0,1.0,2.0,25.666666666666668,32.432539682539684,3.08,25.666666666666668,12.595344202898549,32.432539682539684
39,39,plant parasites,1,7,1,2.0,1.0,2.0,11.0,32.432539682539684,77.0,11.0,12.595344202898549,32.432539682539684
40,40,plant parasites,1,9,0,2.0,1.0,2.0,8.555555555555555,32.432539682539684,0.0,8.555555555555555,12.595344202898549,32.432539682539684
41,41,plant parasites,1,1,1,2.0,1.0,2.0,77.0,32.432539682539684,2.3333333333333335,77.0,12.595344202898549,32.432539682539684
42,42,plant parasites,1,9,2,2.0,1.0,2.0,8.555555555555555,32.432539682539684,3.347826086956522,8.555555555555555,12.595344202898549,32.432539682539684
43,43,fungal parasites,1,9,2,3.0,2.0,3.0,3.08,4.341944444444445,3.347826086956522,3.08,2.2318840579710146,4.341944444444445
44,44,fungal parasites,1,1,0,3.0,2.0,3.0,5.133333333333334,4.341944444444445,0.0,5.133333333333334,2.2318840579710146,4.341944444444445
45,45,fungal parasites,1,4,1,3.0,2.0,3.0,4.8125,4.341944444444445,3.347826086956522,4.8125,2.2318840579710146,4.341944444444445
46,46,terrestrial microbivores,1,12,3,3.242424242424242,2.0,3.242424242424242,1.8333333333333333,1.8333333333333333,5.5,1.8333333333333333,5.5,1.8333333333333333
47,47,terrestrial detritivores,1,3,2,3.0,2.0,2.909090909090909,15.4,10.908333333333333,9.625,15.4,4.8125,10.908333333333333
48,48,terrestrial detritivores,1,12,0,2.8181818181818183,1.0,2.909090909090909,6.416666666666667,10.908333333333333,0.0,6.416666666666667,4.8125,10.908333333333333
49,49,mites,1,16,1,3.142857142857143,2.0,3.162337662337662,2.026315789473684,2.340744101633394,77.0,2.026315789473684,41.25,2.340744101633394
50,50,mites,1,6,3,3.1818181818181817,3.0,3.162337662337662,2.6551724137931036,2.340744101633394,5.5,2.6551724137931036,41.25,2.340744101633394
51,51,terrestrial arthropod predators (1),1,1,2,5.090909090909091,5.0,4.788030682767525,0.5310344827586206,0.7233529576675076,5.923076923076923,0.5310344827586206,7.392877492877493,0.7233529576675076
52,52,terrestrial arthropod predators (1),1,3,5,4.571428571428571,4.0,4.788030682767525,0.7,0.7233529576675076,7.7,0.7,7.392877492877493,0.7233529576675076
53,53,terrestrial arthropod predators (1),1,6,6,4.701754385964913,3.0,4.788030682767525,0.9390243902439024,0.7233529576675076,8.555555555555555,0.9390243902439024,7.392877492877493,0.7233529576675076
54,54,terrestrial arthropod predators (2),1,7,1,4.786666666666667,4.0,4.80191160908808,0.7129629629629629,0.679980989706513,0.0,0.7129629629629629,9.533333333333335,0.679980989706513
55,55,terrestrial arthropod predators (2),1,4,3,4.55,4.0,4.80191160908808,0.7264150943396226,0.679980989706513,11.0,0.7264150943396226,9.533333333333335,0.679980989706513
