trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,24,1.0,0.0,1.0,0.0,0.0,1.3015873015873016,0.0,1.3015873015873016,0.0
2,2,land plants,1,0,12,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.8639265146517126,0.0
3,3,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.9069767441860466,0.0,1.8639265146517126,0.0
4,4,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.8222222222222222,0.0,1.8639265146517126,0.0
5,5,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.7446808510638299,0.0,1.8639265146517126,0.0
6,6,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.7083333333333333,0.0,1.8639265146517126,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.8639265146517126,0.0
8,8,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.9069767441860466,0.0,1.8639265146517126,0.0
9,9,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.8222222222222222,0.0,1.8639265146517126,0.0
10,10,terrestrial heterotroph microbes,1,1,4,2.0,1.0,2.5,82.0,54.666666666666664,4.315789473684211,82.0,4.315789473684211,54.666666666666664
11,11,terrestrial heterotroph microbes,1,1,2,3.0,2.0,2.5,27.333333333333332,54.666666666666664,4.315789473684211,27.333333333333332,4.315789473684211,54.666666666666664
12,12;16,terrestrial saprotrophs,2,1,4,2.0,1.0,2.0,82.0,82.0,2.9285714285714284,82.0,4.0697982254179195,82.0
13,13,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,3.037037037037037,82.0,4.0697982254179195,82.0
14,14,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,3.9047619047619047,82.0,4.0697982254179195,82.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,4.555555555555555,82.0,4.0697982254179195,82.0
17,17,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,3.28,82.0,4.0697982254179195,82.0
