trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,19,1.0,0.0,1.0,0.0,0.0,1.0833333333333333,0.0,1.0833333333333333,0.0
2,2,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.6595744680851063,0.0,1.557802055899784,0.0
3,3,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.3636363636363638,0.0,1.557802055899784,0.0
4,4,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.4181818181818182,0.0,1.557802055899784,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.4444444444444444,0.0,1.557802055899784,0.0
6,6,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.3220338983050848,0.0,1.557802055899784,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.4181818181818182,0.0,1.557802055899784,0.0
8,8,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.4181818181818182,0.0,1.557802055899784,0.0
9,9,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.4181818181818182,0.0,1.557802055899784,0.0
10,10,terrestrial heterotroph microbes,1,2,2,2.5,2.0,2.583333333333333,39.0,39.0,4.105263157894737,39.0,3.6126315789473686,39.0
11,11,terrestrial heterotroph microbes,1,3,2,2.6666666666666665,1.0,2.583333333333333,39.0,39.0,3.12,39.0,3.6126315789473686,39.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,78.0,78.0,4.875,78.0,23.253409408284774,78.0
13,13;24,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,78.0,78.0,78.0,78.0,23.253409408284774,78.0
14,14,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,78.0,78.0,2.2285714285714286,78.0,23.253409408284774,78.0
15,15;18,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,78.0,78.0,5.2,78.0,23.253409408284774,78.0
16,16;30,terrestrial saprotrophs,2,1,0,2.0,1.0,2.0,78.0,78.0,0.0,78.0,23.253409408284774,78.0
17,17;19;20,terrestrial saprotrophs,3,1,1,2.0,1.0,2.0,78.0,78.0,2.3636363636363638,78.0,23.253409408284774,78.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,78.0,78.0,2.1666666666666665,78.0,23.253409408284774,78.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,78.0,78.0,2.5161290322580645,78.0,23.253409408284774,78.0
23,23,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,78.0,78.0,78.0,78.0,23.253409408284774,78.0
25,25,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,78.0,78.0,78.0,78.0,23.253409408284774,78.0
