trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,20,1.0,0.0,1.0,0.0,0.0,1.368421052631579,0.0,1.368421052631579,0.0
2,2,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,2.689655172413793,0.0,2.726426689928845,0.0
3,3,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,2.689655172413793,0.0,2.726426689928845,0.0
4,4,land plants,1,0,14,1.0,0.0,1.0,0.0,0.0,2.6,0.0,2.726426689928845,0.0
5,5,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,2.6,0.0,2.726426689928845,0.0
6,6,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,3.12,0.0,2.726426689928845,0.0
7,7,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.7857142857142856,0.0,2.726426689928845,0.0
8,8,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.888888888888889,0.0,2.726426689928845,0.0
9,9,land plants,1,0,13,1.0,0.0,1.0,0.0,0.0,2.4375,0.0,2.726426689928845,0.0
10,10,terrestrial heterotroph microbes,1,2,5,2.0,1.0,2.0,78.0,78.0,4.875,78.0,4.490131578947368,78.0
11,11,terrestrial heterotroph microbes,1,2,3,2.0,1.0,2.0,78.0,78.0,4.105263157894737,78.0,4.490131578947368,78.0
12,12;15,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,78.0,78.0,5.571428571428571,78.0,4.905380392050031,78.0
13,13;25,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,78.0,78.0,5.2,78.0,4.905380392050031,78.0
14,14,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,78.0,78.0,4.105263157894737,78.0,4.905380392050031,78.0
16,16,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,78.0,78.0,5.2,78.0,4.905380392050031,78.0
17,17,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,78.0,78.0,3.9,78.0,4.905380392050031,78.0
18,18;22,terrestrial saprotrophs,2,1,4,2.0,1.0,2.0,78.0,78.0,4.333333333333333,78.0,4.905380392050031,78.0
19,19,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,78.0,78.0,6.5,78.0,4.905380392050031,78.0
20,20,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,78.0,78.0,3.391304347826087,78.0,4.905380392050031,78.0
21,21,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,78.0,78.0,4.588235294117647,78.0,4.905380392050031,78.0
