trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,19,1.0,0.0,1.0,0.0,0.0,1.5,0.0,1.5,0.0
2,2,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.25,0.0,2.253655083290122,0.0
3,3,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.253655083290122,0.0
4,4,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.9285714285714286,0.0,2.253655083290122,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.253655083290122,0.0
6,6,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.253655083290122,0.0
7,7,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.1315789473684212,0.0,2.253655083290122,0.0
8,8,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,2.793103448275862,0.0,2.253655083290122,0.0
9,9,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,2.53125,0.0,2.253655083290122,0.0
10,10,terrestrial heterotroph microbes,1,1,2,3.0,2.0,2.5,27.0,54.0,9.0,27.0,6.525,54.0
11,11,terrestrial heterotroph microbes,1,1,2,2.0,1.0,2.5,81.0,54.0,4.05,81.0,6.525,54.0
12,12;13;15;20;22;26,terrestrial saprotrophs,6,1,3,2.0,1.0,2.0,81.0,81.0,5.785714285714286,81.0,13.337048365720966,81.0
14,14,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,81.0,81.0,4.2631578947368425,81.0,13.337048365720966,81.0
16,16,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,81.0,81.0,9.0,81.0,13.337048365720966,81.0
17,17,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,81.0,81.0,81.0,81.0,13.337048365720966,81.0
18,18;33,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,81.0,81.0,7.363636363636363,81.0,13.337048365720966,81.0
19,19,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,81.0,81.0,4.5,81.0,13.337048365720966,81.0
21,21,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,81.0,81.0,5.0625,81.0,13.337048365720966,81.0
23,23,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,6.230769230769231,81.0,13.337048365720966,81.0
24,24,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,81.0,81.0,4.764705882352941,81.0,13.337048365720966,81.0
25,25,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,81.0,81.0,5.4,81.0,13.337048365720966,81.0
27,27,mycorrhizae,1,2,2,2.0,1.0,2.0,40.5,43.3125,13.5,40.5,8.120454545454546,43.3125
28,28,mycorrhizae,1,9,3,2.0,1.0,2.0,9.0,43.3125,4.5,9.0,8.120454545454546,43.3125
29,29,mycorrhizae,1,3,0,2.0,1.0,2.0,27.0,43.3125,0.0,27.0,8.120454545454546,43.3125
30,30,mycorrhizae,1,3,2,2.0,1.0,2.0,27.0,43.3125,7.363636363636363,27.0,8.120454545454546,43.3125
31,31,mycorrhizae,1,1,3,2.0,1.0,2.0,81.0,43.3125,8.1,81.0,8.120454545454546,43.3125
32,32,mycorrhizae,1,2,3,2.0,1.0,2.0,40.5,43.3125,4.5,40.5,8.120454545454546,43.3125
34,34,mycorrhizae,1,1,2,2.0,1.0,2.0,81.0,43.3125,13.5,81.0,8.120454545454546,43.3125
35,35,mycorrhizae,1,2,2,2.0,1.0,2.0,40.5,43.3125,13.5,40.5,8.120454545454546,43.3125
36,36,plant parasites,1,1,2,2.0,1.0,2.0,81.0,36.964285714285715,11.571428571428571,81.0,28.017509276437846,36.964285714285715
37,37,plant parasites,1,2,2,2.0,1.0,2.0,40.5,36.964285714285715,7.363636363636363,40.5,28.017509276437846,36.964285714285715
38,38,plant parasites,1,6,3,2.0,1.0,2.0,13.5,36.964285714285715,5.0625,13.5,28.017509276437846,36.964285714285715
39,39,plant parasites,1,6,1,2.0,1.0,2.0,13.5,36.964285714285715,81.0,13.5,28.017509276437846,36.964285714285715
40,40,plant parasites,1,4,3,2.0,1.0,2.0,20.25,36.964285714285715,5.0625,20.25,28.017509276437846,36.964285714285715
41,41,plant parasites,1,1,3,2.0,1.0,2.0,81.0,36.964285714285715,5.0625,81.0,28.017509276437846,36.964285714285715
42,42,plant parasites,1,9,1,2.0,1.0,2.0,9.0,36.964285714285715,81.0,9.0,28.017509276437846,36.964285714285715
43,43,fungal parasites,1,22,0,3.0,2.0,3.0,2.025,3.3817669172932328,0.0,2.025,9.0,3.3817669172932328
44,44,fungal parasites,1,9,1,3.0,2.0,3.0,3.857142857142857,3.3817669172932328,13.5,3.857142857142857,9.0,3.3817669172932328
45,45,fungal parasites,1,5,1,3.0,2.0,3.0,4.2631578947368425,3.3817669172932328,13.5,4.2631578947368425,9.0,3.3817669172932328
46,46,terrestrial microbivores,1,4,4,3.0,2.0,3.0,3.6818181818181817,3.6818181818181817,13.5,3.6818181818181817,13.5,3.6818181818181817
47,47,terrestrial detritivores,1,7,2,3.0,2.0,2.909090909090909,7.363636363636363,6.797202797202797,20.25,7.363636363636363,20.25,6.797202797202797
48,48,terrestrial detritivores,1,11,2,2.8181818181818183,2.0,2.909090909090909,6.230769230769231,6.797202797202797,20.25,6.230769230769231,20.25,6.797202797202797
49,49,mites,1,5,1,3.8125,3.0,3.03125,1.8837209302325582,11.06686046511628,27.0,1.8837209302325582,23.625,11.06686046511628
50,50,mites,1,4,2,2.25,1.0,3.03125,20.25,11.06686046511628,20.25,20.25,23.625,11.06686046511628
51,51,terrestrial arthropod predators (1),1,1,2,4.0,3.0,2.6666666666666665,2.25,27.75,20.25,2.25,18.0,27.75
52,52,terrestrial arthropod predators (1),1,1,2,2.0,1.0,2.6666666666666665,81.0,27.75,20.25,81.0,18.0,27.75
53,53,terrestrial arthropod predators (1),1,1,3,2.0,1.0,2.6666666666666665,0.0,27.75,13.5,0.0,18.0,27.75
54,54,terrestrial arthropod predators (2),1,3,1,4.619047619047619,4.0,3.833077258363299,0.6136363636363636,6.383685658603691,81.0,0.6136363636363636,54.0,6.383685658603691
55,55,terrestrial arthropod predators (2),1,2,2,3.75,3.0,3.833077258363299,2.076923076923077,6.383685658603691,40.5,2.076923076923077,54.0,6.383685658603691
56,56,terrestrial arthropod predators (2),1,4,1,4.217391304347826,3.0,3.833077258363299,1.3278688524590163,6.383685658603691,27.0,1.3278688524590163,54.0,6.383685658603691
57,57,terrestrial arthropod predators (2),1,1,2,2.0,2.0,3.833077258363299,27.0,6.383685658603691,40.5,27.0,54.0,6.383685658603691
58,58,terrestrial arthropod predators (2),1,13,2,4.578947368421053,3.0,3.833077258363299,0.9,6.383685658603691,81.0,0.9,54.0,6.383685658603691
59,59,aquatic detritus,1,0,4,1.0,0.0,1.0,0.0,0.0,4.05,0.0,4.05,0.0
60,60,aquatic heterotroph microbes,1,3,5,3.2857142857142856,2.0,3.359126984126984,13.5,12.354545454545454,8.1,13.5,9.450000000000001,12.354545454545454
61,61,aquatic heterotroph microbes,1,1,2,3.666666666666667,3.0,3.359126984126984,7.363636363636363,12.354545454545454,13.5,7.363636363636363,9.450000000000001,12.354545454545454
62,62,aquatic heterotroph microbes,1,4,4,3.125,2.0,3.359126984126984,16.2,12.354545454545454,6.75,16.2,9.450000000000001,12.354545454545454
63,63;67,aquatic unicellular/small algae,2,0,1,1.0,0.0,1.0,0.0,0.0,13.5,0.0,7.775735294117648,0.0
64,64;65,aquatic unicellular/small algae,2,0,2,1.0,0.0,1.0,0.0,0.0,4.764705882352941,0.0,7.775735294117648,0.0
66,66,aquatic unicellular/small algae,1,0,2,1.0,0.0,1.0,0.0,0.0,5.0625,0.0,7.775735294117648,0.0
68,68,planktic large colonial algae,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,benthic filamentous algae,1,0,2,1.0,0.0,1.0,0.0,0.0,13.5,0.0,15.8625,0.0
70,70,benthic filamentous algae,1,0,2,1.0,0.0,1.0,0.0,0.0,13.5,0.0,15.8625,0.0
71,71;72,benthic filamentous algae,2,0,2,1.0,0.0,1.0,0.0,0.0,20.25,0.0,15.8625,0.0
73,73,benthic filamentous algae,1,0,1,1.0,0.0,1.0,0.0,0.0,16.2,0.0,15.8625,0.0
74,74,other benthic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,13.5,0.0,13.275,0.0
75,75;76,other benthic/epiphytic algae,2,0,3,1.0,0.0,1.0,0.0,0.0,16.2,0.0,13.275,0.0
77,77,other benthic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,10.125,0.0,13.275,0.0
78,78,macrophytic algae,1,0,1,1.0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,16.2,0.0,8.916806722689076,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,6,1.0,0.0,1.0,0.0,0.0,4.764705882352941,0.0,8.916806722689076,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,5,1.0,0.0,1.0,0.0,0.0,5.785714285714286,0.0,8.916806722689076,0.0
82,82;83;86,aquatic saprotrophs,3,1,0,2.0,1.0,2.0,81.0,81.0,0.0,81.0,8.1,81.0
84,84;85,aquatic saprotrophs,2,1,1,2.0,1.0,2.0,81.0,81.0,16.2,81.0,8.1,81.0
87,87,small algae parasites,1,1,1,2.0,1.0,2.0,81.0,81.0,13.5,81.0,13.5,81.0
88,88,aquatic macrophyte parasites,1,1,0,2.0,1.0,2.0,81.0,81.0,0.0,81.0,0.0,81.0
89,89,nematodes,1,28,2,2.869565217391304,3.0,2.869565217391304,1.6875,1.6875,40.5,1.6875,40.5,1.6875
90,90,swimming filter feeders,1,1,1,3.333333333333333,3.0,3.3589743589743586,8.1,7.7318181818181815,27.0,8.1,27.0,7.7318181818181815
91,91,swimming filter feeders,1,7,1,3.3846153846153846,2.0,3.3589743589743586,7.363636363636363,7.7318181818181815,27.0,7.363636363636363,27.0,7.7318181818181815
92,92,swimming scrapers,1,5,2,2.2,2.0,2.2,11.571428571428571,11.571428571428571,40.5,11.571428571428571,40.5,11.571428571428571
93,93,arthropod  omnivores,1,15,1,3.547945205479452,3.0,2.7739726027397262,0.9418604651162791,7.22093023255814,81.0,0.9418604651162791,60.75,7.22093023255814
94,94,arthropod  omnivores,1,6,2,2.0,1.0,2.7739726027397262,13.5,7.22093023255814,40.5,13.5,60.75,7.22093023255814
95,95,benthic predators,1,4,1,3.553571428571429,3.0,3.553571428571429,0.7941176470588235,0.7941176470588235,81.0,0.7941176470588235,81.0,0.7941176470588235
