trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,20,1.0,0.0,1.0,0.0,0.0,1.2222222222222223,0.0,1.2222222222222223,0.0
2,2,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.673913043478261,0.0,1.6726190044318685,0.0
3,3,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.75,0.0,1.6726190044318685,0.0
4,4,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.6382978723404256,0.0,1.6726190044318685,0.0
5,5,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.75,0.0,1.6726190044318685,0.0
6,6,land plants,1,0,12,1.0,0.0,1.0,0.0,0.0,1.5098039215686274,0.0,1.6726190044318685,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.673913043478261,0.0,1.6726190044318685,0.0
8,8,land plants,1,0,11,1.0,0.0,1.0,0.0,0.0,1.673913043478261,0.0,1.6726190044318685,0.0
9,9,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.711111111111111,0.0,1.6726190044318685,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.5,77.0,51.333333333333336,2.566666666666667,77.0,2.6109195402298853,51.333333333333336
11,11,terrestrial heterotroph microbes,1,1,1,3.0,2.0,2.5,25.666666666666668,51.333333333333336,2.6551724137931036,25.666666666666668,2.6109195402298853,51.333333333333336
12,12;15;20;25,terrestrial saprotrophs,4,1,2,2.0,1.0,2.0,77.0,77.0,2.75,77.0,2.5689037305689797,77.0
13,13,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,77.0,77.0,2.4838709677419355,77.0,2.5689037305689797,77.0
14,14;22;26,terrestrial saprotrophs,3,1,1,2.0,1.0,2.0,77.0,77.0,2.6551724137931036,77.0,2.5689037305689797,77.0
16,16;24;27,terrestrial saprotrophs,3,1,3,2.0,1.0,2.0,77.0,77.0,2.4838709677419355,77.0,2.5689037305689797,77.0
17,17;19;23,terrestrial saprotrophs,3,1,2,2.0,1.0,2.0,77.0,77.0,2.264705882352941,77.0,2.5689037305689797,77.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,77.0,77.0,3.08,77.0,2.5689037305689797,77.0
21,21,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,77.0,77.0,2.264705882352941,77.0,2.5689037305689797,77.0
28,28,mycorrhizae,1,2,1,2.0,1.0,2.0,38.5,36.895833333333336,2.6551724137931036,38.5,2.6788793103448274,36.895833333333336
29,29,mycorrhizae,1,1,2,2.0,1.0,2.0,77.0,36.895833333333336,2.75,77.0,2.6788793103448274,36.895833333333336
