trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,17,1.0,0.0,1.0,0.0,0.0,1.6595744680851063,0.0,1.6595744680851063,0.0
2,2,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.2285714285714286,0.0,1.918300041230332,0.0
3,3,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.813953488372093,0.0,1.918300041230332,0.0
4,4,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.813953488372093,0.0,1.918300041230332,0.0
5,5,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.813953488372093,0.0,1.918300041230332,0.0
6,6,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.2941176470588234,0.0,1.918300041230332,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.5294117647058822,0.0,1.918300041230332,0.0
8,8,land plants,1,0,3,1.0,0.0,1.0,0.0,0.0,1.95,0.0,1.918300041230332,0.0
9,9,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.9024390243902438,0.0,1.918300041230332,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.5,78.0,52.0,3.7142857142857144,78.0,5.107142857142858,52.0
11,11,terrestrial heterotroph microbes,1,1,1,3.0,2.0,2.5,26.0,52.0,6.5,26.0,5.107142857142858,52.0
12,12;17;18;23;25,terrestrial saprotrophs,5,1,3,2.0,1.0,2.0,78.0,78.0,3.391304347826087,78.0,3.4213432461258555,78.0
13,13,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,78.0,78.0,3.25,78.0,3.4213432461258555,78.0
14,14;20,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,78.0,78.0,3.7142857142857144,78.0,3.4213432461258555,78.0
15,15,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,78.0,78.0,3.391304347826087,78.0,3.4213432461258555,78.0
16,16,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,78.0,78.0,3.12,78.0,3.4213432461258555,78.0
19,19,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,78.0,78.0,3.7142857142857144,78.0,3.4213432461258555,78.0
21,21;26,terrestrial saprotrophs,2,1,4,2.0,1.0,2.0,78.0,78.0,3.5454545454545454,78.0,3.4213432461258555,78.0
22,22,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,78.0,78.0,3.5454545454545454,78.0,3.4213432461258555,78.0
24,24,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,78.0,78.0,3.12,78.0,3.4213432461258555,78.0
27,27,mycorrhizae,1,1,3,2.0,1.0,2.0,78.0,57.416666666666664,3.25,78.0,3.0978460769615195,57.416666666666664
28,28,mycorrhizae,1,1,3,2.0,1.0,2.0,78.0,57.416666666666664,3.391304347826087,78.0,3.0978460769615195,57.416666666666664
29,29,mycorrhizae,1,8,2,2.0,1.0,2.0,9.75,57.416666666666664,3.12,9.75,3.0978460769615195,57.416666666666664
30,30,mycorrhizae,1,1,1,2.0,1.0,2.0,78.0,57.416666666666664,2.689655172413793,78.0,3.0978460769615195,57.416666666666664
31,31;41,mycorrhizae,2,1,2,2.0,1.0,2.0,78.0,57.416666666666664,3.12,78.0,3.0978460769615195,57.416666666666664
32,32,mycorrhizae,1,1,3,2.0,1.0,2.0,78.0,57.416666666666664,3.25,78.0,3.0978460769615195,57.416666666666664
33,33,mycorrhizae,1,4,3,2.0,1.0,2.0,19.5,57.416666666666664,3.25,19.5,3.0978460769615195,57.416666666666664
34,34,mycorrhizae,1,1,1,2.0,1.0,2.0,78.0,57.416666666666664,2.689655172413793,78.0,3.0978460769615195,57.416666666666664
35,35,mycorrhizae,1,4,2,2.0,1.0,2.0,19.5,57.416666666666664,3.12,19.5,3.0978460769615195,57.416666666666664
36,36,plant parasites,1,1,3,2.0,1.0,2.0,78.0,35.388888888888886,3.0,78.0,3.035,35.388888888888886
37,37,plant parasites,1,2,2,2.0,1.0,2.0,39.0,35.388888888888886,3.12,39.0,3.035,35.388888888888886
38,38,plant parasites,1,2,3,2.0,1.0,2.0,39.0,35.388888888888886,2.6,39.0,3.035,35.388888888888886
39,39,plant parasites,1,2,2,2.0,1.0,2.0,39.0,35.388888888888886,3.12,39.0,3.035,35.388888888888886
40,40,plant parasites,1,9,2,2.0,1.0,2.0,8.666666666666666,35.388888888888886,3.12,8.666666666666666,3.035,35.388888888888886
42,42,plant parasites,1,9,4,2.0,1.0,2.0,8.666666666666666,35.388888888888886,3.25,8.666666666666666,3.035,35.388888888888886
43,43,fungal parasites,1,2,1,3.0,2.0,3.0,3.9,10.585714285714285,3.5454545454545454,3.9,3.6636363636363636,10.585714285714285
44,44,fungal parasites,1,1,1,3.0,2.0,3.0,26.0,10.585714285714285,3.5454545454545454,26.0,3.6636363636363636,10.585714285714285
45,45,fungal parasites,1,24,1,3.0,2.0,3.0,1.8571428571428572,10.585714285714285,3.9,1.8571428571428572,3.6636363636363636,10.585714285714285
46,46,terrestrial microbivores,1,26,5,3.106060606060606,2.0,3.106060606060606,1.7727272727272727,1.7727272727272727,6.0,1.7727272727272727,6.0,1.7727272727272727
47,47,terrestrial detritivores,1,3,0,2.6666666666666665,2.0,2.717948717948718,15.6,10.8,0.0,15.6,5.571428571428571,10.8
48,48,terrestrial detritivores,1,13,2,2.769230769230769,1.0,2.717948717948718,6.0,10.8,11.142857142857142,6.0,5.571428571428571,10.8
49,49,mites,1,6,4,3.0,2.0,3.08,3.25,2.2860169491525424,8.666666666666666,3.25,7.583333333333333,2.2860169491525424
50,50,mites,1,14,4,3.16,3.0,3.08,1.3220338983050848,2.2860169491525424,6.5,1.3220338983050848,7.583333333333333,2.2860169491525424
51,51,terrestrial arthropod predators (1),1,7,3,4.130434782608695,3.0,4.079549114331723,0.8387096774193549,0.8357355296270876,39.0,0.8387096774193549,34.666666666666664,0.8357355296270876
52,52,terrestrial arthropod predators (1),1,7,2,4.130434782608695,3.0,4.079549114331723,0.8387096774193549,0.8357355296270876,26.0,0.8387096774193549,34.666666666666664,0.8357355296270876
53,53,terrestrial arthropod predators (1),1,5,2,3.977777777777778,3.0,4.079549114331723,0.8297872340425532,0.8357355296270876,39.0,0.8297872340425532,34.666666666666664,0.8357355296270876
54,54,terrestrial arthropod predators (2),1,3,1,4.52,5.0,4.412712121212121,0.5611510791366906,0.6759335585340922,26.0,0.5611510791366906,21.32,0.6759335585340922
55,55,terrestrial arthropod predators (2),1,2,0,3.5625,3.0,4.412712121212121,0.9285714285714286,0.6759335585340922,0.0,0.9285714285714286,21.32,0.6759335585340922
56,56,terrestrial arthropod predators (2),1,3,3,5.166666666666666,4.0,4.412712121212121,0.5379310344827586,0.6759335585340922,39.0,0.5379310344827586,21.32,0.6759335585340922
57,57,terrestrial arthropod predators (2),1,2,1,3.7727272727272725,3.0,4.412712121212121,0.8764044943820225,0.6759335585340922,15.6,0.8764044943820225,21.32,0.6759335585340922
58,58,terrestrial arthropod predators (2),1,2,1,5.041666666666666,5.0,4.412712121212121,0.47560975609756095,0.6759335585340922,26.0,0.47560975609756095,21.32,0.6759335585340922
59,59,aquatic detritus,1,0,4,1.0,0.0,1.0,0.0,0.0,4.333333333333333,0.0,4.333333333333333,0.0
60,60,aquatic heterotroph microbes,1,4,5,3.5,2.0,3.4067460317460316,6.5,6.861111111111111,6.5,6.5,6.166666666666667,6.861111111111111
61,61,aquatic heterotroph microbes,1,2,4,3.428571428571429,3.0,3.4067460317460316,4.333333333333333,6.861111111111111,6.0,4.333333333333333,6.166666666666667,6.861111111111111
