trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,22,1.0,0.0,1.0,0.0,0.0,1.3114754098360655,0.0,1.3114754098360655,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.8181818181818181,0.0,1.838201609540056,0.0
3,3,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.8604651162790697,0.0,1.838201609540056,0.0
4,4,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.9047619047619047,0.0,1.838201609540056,0.0
5,5,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.838201609540056,0.0
6,6,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.702127659574468,0.0,1.838201609540056,0.0
7,7,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.702127659574468,0.0,1.838201609540056,0.0
8,8,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,1.838201609540056,0.0
9,9,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.051282051282051,0.0,1.838201609540056,0.0
10,10;11,terrestrial heterotroph microbes,2,2,3,2.5,1.0,2.5,80.0,80.0,4.0,80.0,4.0,80.0
12,12,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,80.0,80.0,3.4782608695652173,80.0,3.5215103337442164,80.0
13,13,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,80.0,80.0,3.6363636363636362,80.0,3.5215103337442164,80.0
14,14;15;18;26,terrestrial saprotrophs,4,1,3,2.0,1.0,2.0,80.0,80.0,3.8095238095238093,80.0,3.5215103337442164,80.0
16,16,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,80.0,80.0,3.8095238095238093,80.0,3.5215103337442164,80.0
17,17;22,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,80.0,80.0,4.0,80.0,3.5215103337442164,80.0
19,19;23,terrestrial saprotrophs,2,1,5,2.0,1.0,2.0,80.0,80.0,3.2,80.0,3.5215103337442164,80.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,80.0,80.0,3.8095238095238093,80.0,3.5215103337442164,80.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,80.0,80.0,3.076923076923077,80.0,3.5215103337442164,80.0
24,24,terrestrial saprotrophs,1,1,7,2.0,1.0,2.0,80.0,80.0,2.7586206896551726,80.0,3.5215103337442164,80.0
25,25,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,80.0,80.0,3.6363636363636362,80.0,3.5215103337442164,80.0
27,27,mycorrhizae,1,1,3,2.0,1.0,2.0,80.0,40.09876543209876,3.076923076923077,80.0,3.1405748218008758,40.09876543209876
28,28,mycorrhizae,1,5,2,2.0,1.0,2.0,16.0,40.09876543209876,3.2,16.0,3.1405748218008758,40.09876543209876
29,29,mycorrhizae,1,9,1,2.0,1.0,2.0,8.88888888888889,40.09876543209876,3.3333333333333335,8.88888888888889,3.1405748218008758,40.09876543209876
30,30,mycorrhizae,1,3,1,2.0,1.0,2.0,26.666666666666668,40.09876543209876,3.3333333333333335,26.666666666666668,3.1405748218008758,40.09876543209876
31,31,mycorrhizae,1,1,2,2.0,1.0,2.0,80.0,40.09876543209876,3.2,80.0,3.1405748218008758,40.09876543209876
32,32,mycorrhizae,1,2,3,2.0,1.0,2.0,40.0,40.09876543209876,2.962962962962963,40.0,3.1405748218008758,40.09876543209876
33,33,mycorrhizae,1,1,2,2.0,1.0,2.0,80.0,40.09876543209876,3.2,80.0,3.1405748218008758,40.09876543209876
34,34,mycorrhizae,1,5,4,2.0,1.0,2.0,16.0,40.09876543209876,2.7586206896551726,16.0,3.1405748218008758,40.09876543209876
35,35,mycorrhizae,1,6,3,2.0,1.0,2.0,13.333333333333334,40.09876543209876,3.2,13.333333333333334,3.1405748218008758,40.09876543209876
36,36,plant parasites,1,1,1,2.0,1.0,2.0,80.0,38.79365079365079,3.3333333333333335,80.0,3.171533228676086,38.79365079365079
37,37,plant parasites,1,4,2,2.0,1.0,2.0,20.0,38.79365079365079,3.2,20.0,3.171533228676086,38.79365079365079
38,38,plant parasites,1,1,2,2.0,1.0,2.0,80.0,38.79365079365079,3.2,80.0,3.171533228676086,38.79365079365079
39,39,plant parasites,1,5,4,2.0,1.0,2.0,16.0,38.79365079365079,3.076923076923077,16.0,3.171533228676086,38.79365079365079
40,40,plant parasites,1,3,3,2.0,1.0,2.0,26.666666666666668,38.79365079365079,3.2,26.666666666666668,3.171533228676086,38.79365079365079
41,41,plant parasites,1,9,4,2.0,1.0,2.0,8.88888888888889,38.79365079365079,2.857142857142857,8.88888888888889,3.171533228676086,38.79365079365079
42,42,plant parasites,1,2,2,2.0,1.0,2.0,40.0,38.79365079365079,3.3333333333333335,40.0,3.171533228676086,38.79365079365079
43,43,fungal parasites,1,18,1,3.0,2.0,3.0,2.2222222222222223,3.4330484330484334,3.3333333333333335,2.2222222222222223,3.555555555555556,3.4330484330484334
44,44,fungal parasites,1,8,1,3.0,2.0,3.0,3.076923076923077,3.4330484330484334,3.3333333333333335,3.076923076923077,3.555555555555556,3.4330484330484334
45,45,fungal parasites,1,4,2,3.0,2.0,3.0,5.0,3.4330484330484334,4.0,5.0,3.555555555555556,3.4330484330484334
46,46,terrestrial microbivores,1,3,2,3.0,2.0,3.0,3.8095238095238093,3.8095238095238093,5.333333333333333,3.8095238095238093,5.333333333333333,3.8095238095238093
47,47,terrestrial detritivores,1,14,3,2.7142857142857144,1.0,2.857142857142857,5.714285714285714,12.857142857142858,11.428571428571429,5.714285714285714,5.714285714285714,12.857142857142858
48,48,terrestrial detritivores,1,2,0,3.0,2.0,2.857142857142857,20.0,12.857142857142858,0.0,20.0,5.714285714285714,12.857142857142858
49,49,mites,1,13,1,2.84,2.0,3.277142857142857,3.2,3.0285714285714285,8.88888888888889,3.2,12.444444444444445,3.0285714285714285
50,50,mites,1,2,3,3.7142857142857144,3.0,3.277142857142857,2.857142857142857,3.0285714285714285,16.0,2.857142857142857,12.444444444444445,3.0285714285714285
51,51,terrestrial arthropod predators (1),1,1,2,2.0,1.0,3.2365591397849465,0.0,1.0103024260551678,8.88888888888889,0.0,8.994708994708995,1.0103024260551678
52,52,terrestrial arthropod predators (1),1,1,2,4.0,3.0,3.2365591397849465,2.3529411764705883,1.0103024260551678,6.666666666666667,2.3529411764705883,8.994708994708995,1.0103024260551678
53,53,terrestrial arthropod predators (1),1,2,3,3.709677419354839,3.0,3.2365591397849465,0.6779661016949152,1.0103024260551678,11.428571428571429,0.6779661016949152,8.994708994708995,1.0103024260551678
54,54,terrestrial arthropod predators (2),1,2,0,4.0,4.0,4.730969796487038,0.49079754601226994,0.43149708106225415,0.0,0.49079754601226994,13.866666666666669,0.43149708106225415
55,55,terrestrial arthropod predators (2),1,1,2,4.954545454545455,5.0,4.730969796487038,0.3404255319148936,0.43149708106225415,20.0,0.3404255319148936,13.866666666666669,0.43149708106225415
56,56,terrestrial arthropod predators (2),1,2,1,4.896551724137931,5.0,4.730969796487038,0.34934497816593885,0.43149708106225415,13.333333333333334,0.34934497816593885,13.866666666666669,0.43149708106225415
57,57,terrestrial arthropod predators (2),1,6,3,4.898989898989899,4.0,4.730969796487038,0.47058823529411764,0.43149708106225415,20.0,0.47058823529411764,13.866666666666669,0.43149708106225415
58,58,terrestrial arthropod predators (2),1,9,1,4.904761904761905,4.0,4.730969796487038,0.5063291139240507,0.43149708106225415,16.0,0.5063291139240507,13.866666666666669,0.43149708106225415
59,59,aquatic detritus,1,0,3,1.0,0.0,1.0,0.0,0.0,8.88888888888889,0.0,8.88888888888889,0.0
60,60,aquatic heterotroph microbes,1,1,2,2.0,1.0,2.7222222222222228,80.0,34.666666666666664,2.7586206896551726,80.0,3.0562923666371944,34.666666666666664
61,61,aquatic heterotroph microbes,1,4,4,2.8333333333333335,2.0,2.7222222222222228,16.0,34.666666666666664,3.076923076923077,16.0,3.0562923666371944,34.666666666666664
62,62,aquatic heterotroph microbes,1,1,1,3.333333333333333,3.0,2.7222222222222228,8.0,34.666666666666664,3.3333333333333335,8.0,3.0562923666371944,34.666666666666664
63,63;65,aquatic unicellular/small algae,2,0,2,1.0,0.0,1.0,0.0,0.0,1.951219512195122,0.0,1.4903111437129408,0.0
64,64;68,aquatic unicellular/small algae,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4903111437129408,0.0
66,66,aquatic unicellular/small algae,1,0,1,1.0,0.0,1.0,0.0,0.0,1.9047619047619047,0.0,1.4903111437129408,0.0
67,67,aquatic unicellular/small algae,1,0,1,1.0,0.0,1.0,0.0,0.0,2.1052631578947367,0.0,1.4903111437129408,0.0
69,69,benthic filamentous algae,1,0,3,1.0,0.0,1.0,0.0,0.0,3.3333333333333335,0.0,3.2843701226309925,0.0
70,70;74,benthic filamentous algae,2,0,1,1.0,0.0,1.0,0.0,0.0,3.3333333333333335,0.0,3.2843701226309925,0.0
71,71;78,benthic filamentous algae,2,0,2,1.0,0.0,1.0,0.0,0.0,3.2,0.0,3.2843701226309925,0.0
72,72,benthic filamentous algae,1,0,2,1.0,0.0,1.0,0.0,0.0,3.4782608695652173,0.0,3.2843701226309925,0.0
73,73,benthic filamentous algae,1,0,3,1.0,0.0,1.0,0.0,0.0,3.076923076923077,0.0,3.2843701226309925,0.0
75,75,other benthic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,2.962962962962963,0.0,3.01994301994302,0.0
76,76;77,other benthic/epiphytic algae,2,0,3,1.0,0.0,1.0,0.0,0.0,3.076923076923077,0.0,3.01994301994302,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,4.0,0.0,3.8152958152958156,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,3.6363636363636362,0.0,3.8152958152958156,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,6,1.0,0.0,1.0,0.0,0.0,3.8095238095238093,0.0,3.8152958152958156,0.0
82,82,aquatic saprotrophs,1,1,1,2.0,1.0,2.0,80.0,80.0,13.333333333333334,80.0,6.666666666666667,80.0
83,83;84;85;86,aquatic saprotrophs,4,1,0,2.0,1.0,2.0,80.0,80.0,0.0,80.0,6.666666666666667,80.0
