trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,27,1.0,0.0,1.0,0.0,0.0,1.0789473684210527,0.0,1.0789473684210527,0.0
2,2,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.1155434817298375,0.0
3,3,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.1025641025641026,0.0,2.1155434817298375,0.0
4,4,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,2.1578947368421053,0.0,2.1155434817298375,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.5625,0.0,2.1155434817298375,0.0
6,6,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.1025641025641026,0.0,2.1155434817298375,0.0
7,7,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.7826086956521738,0.0,2.1155434817298375,0.0
8,8,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.2162162162162162,0.0,2.1155434817298375,0.0
9,9,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.1155434817298375,0.0
10,10,terrestrial heterotroph microbes,1,3,3,2.6666666666666665,1.0,2.6666666666666665,41.0,41.0,2.484848484848485,41.0,2.8193473193473193,41.0
11,11,terrestrial heterotroph microbes,1,3,5,2.6666666666666665,1.0,2.6666666666666665,41.0,41.0,3.1538461538461537,41.0,2.8193473193473193,41.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,2.7333333333333334,82.0,3.9626438426810817,82.0
13,13,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,3.9047619047619047,82.0,3.9626438426810817,82.0
14,14,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,3.1538461538461537,82.0,3.9626438426810817,82.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,2.8275862068965516,82.0,3.9626438426810817,82.0
16,16,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,2.1025641025641026,82.0,3.9626438426810817,82.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,6.3076923076923075,82.0,3.9626438426810817,82.0
