trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,20,1.0,0.0,1.0,0.0,0.0,1.5185185185185186,0.0,1.5185185185185186,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.342857142857143,0.0,2.4338780993065985,0.0
3,3,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.8275862068965516,0.0,2.4338780993065985,0.0
4,4,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,2.484848484848485,0.0,2.4338780993065985,0.0
5,5,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.411764705882353,0.0,2.4338780993065985,0.0
6,6,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.7333333333333334,0.0,2.4338780993065985,0.0
7,7,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.05,0.0,2.4338780993065985,0.0
8,8,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,2.342857142857143,0.0,2.4338780993065985,0.0
9,9,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,2.2777777777777777,0.0,2.4338780993065985,0.0
10,10,terrestrial heterotroph microbes,1,3,2,2.5,1.0,2.25,41.0,20.5,8.2,41.0,6.833333333333333,20.5
11,11,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.25,0.0,20.5,5.466666666666667,0.0,6.833333333333333,20.5
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,4.1,82.0,5.800951210443692,82.0
13,13;18,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,82.0,82.0,9.11111111111111,82.0,5.800951210443692,82.0
14,14,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,4.555555555555555,82.0,5.800951210443692,82.0
15,15,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.800951210443692,82.0
16,16,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,5.857142857142857,82.0,5.800951210443692,82.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,6.3076923076923075,82.0,5.800951210443692,82.0
19,19,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,5.125,82.0,5.800951210443692,82.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,6.3076923076923075,82.0,5.800951210443692,82.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,82.0,82.0,4.315789473684211,82.0,5.800951210443692,82.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.800951210443692,82.0
23,23,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.800951210443692,82.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.800951210443692,82.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,82.0,82.0,5.466666666666667,82.0,5.800951210443692,82.0
26,26,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,82.0,82.0,8.2,82.0,5.800951210443692,82.0
27,27,mycorrhizae,1,7,0,2.0,1.0,2.0,11.714285714285714,33.36763668430335,0.0,11.714285714285714,4.027161970583023,33.36763668430335
28,28,mycorrhizae,1,8,1,2.0,1.0,2.0,10.25,33.36763668430335,6.833333333333333,10.25,4.027161970583023,33.36763668430335
29,29,mycorrhizae,1,5,0,2.0,1.0,2.0,16.4,33.36763668430335,0.0,16.4,4.027161970583023,33.36763668430335
30,30,mycorrhizae,1,2,1,2.0,1.0,2.0,41.0,33.36763668430335,4.315789473684211,41.0,4.027161970583023,33.36763668430335
31,31,mycorrhizae,1,9,2,2.0,1.0,2.0,9.11111111111111,33.36763668430335,7.454545454545454,9.11111111111111,4.027161970583023,33.36763668430335
32,32,mycorrhizae,1,1,0,2.0,1.0,2.0,82.0,33.36763668430335,0.0,82.0,4.027161970583023,33.36763668430335
33,33,mycorrhizae,1,4,1,2.0,1.0,2.0,20.5,33.36763668430335,4.315789473684211,20.5,4.027161970583023,33.36763668430335
34,34,mycorrhizae,1,1,1,2.0,1.0,2.0,82.0,33.36763668430335,8.2,82.0,4.027161970583023,33.36763668430335
35,35,mycorrhizae,1,3,1,2.0,1.0,2.0,27.333333333333332,33.36763668430335,5.125,27.333333333333332,4.027161970583023,33.36763668430335
36,36,plant parasites,1,1,0,2.0,1.0,2.0,82.0,30.749999999999996,0.0,82.0,7.3890109890109885,30.749999999999996
37,37,plant parasites,1,3,3,2.0,1.0,2.0,27.333333333333332,30.749999999999996,6.3076923076923075,27.333333333333332,7.3890109890109885,30.749999999999996
38,38,plant parasites,1,2,1,2.0,1.0,2.0,41.0,30.749999999999996,6.3076923076923075,41.0,7.3890109890109885,30.749999999999996
39,39,plant parasites,1,6,1,2.0,1.0,2.0,13.666666666666666,30.749999999999996,6.3076923076923075,13.666666666666666,7.3890109890109885,30.749999999999996
40,40,plant parasites,1,6,0,2.0,1.0,2.0,13.666666666666666,30.749999999999996,0.0,13.666666666666666,7.3890109890109885,30.749999999999996
41,41,plant parasites,1,8,2,2.0,1.0,2.0,10.25,30.749999999999996,5.466666666666667,10.25,7.3890109890109885,30.749999999999996
42,42,plant parasites,1,3,1,2.0,1.0,2.0,27.333333333333332,30.749999999999996,27.333333333333332,27.333333333333332,7.3890109890109885,30.749999999999996
43,43,fungal parasites,1,8,1,3.0,2.0,3.0,3.727272727272727,3.524163372859025,6.833333333333333,3.727272727272727,5.01111111111111,3.524163372859025
44,44,fungal parasites,1,7,1,3.0,2.0,3.0,3.28,3.524163372859025,8.2,3.28,5.01111111111111,3.524163372859025
45,45,fungal parasites,1,5,0,3.0,2.0,3.0,3.5652173913043477,3.524163372859025,0.0,3.5652173913043477,5.01111111111111,3.524163372859025
46,46,terrestrial microbivores,1,10,4,3.1875,2.0,3.1875,2.05,2.05,13.666666666666666,2.05,13.666666666666666,2.05
47,47,terrestrial detritivores,1,1,3,3.0,2.0,2.95,16.4,11.353846153846153,16.4,16.4,18.45,11.353846153846153
48,48,terrestrial detritivores,1,11,4,2.9,2.0,2.95,6.3076923076923075,11.353846153846153,20.5,6.3076923076923075,18.45,11.353846153846153
49,49,mites,1,12,3,3.178571428571429,2.0,2.971638655462185,2.411764705882353,3.1582633053221287,16.4,2.411764705882353,14.057142857142857,3.1582633053221287
50,50,mites,1,9,3,2.764705882352941,2.0,2.971638655462185,3.9047619047619047,3.1582633053221287,11.714285714285714,3.9047619047619047,14.057142857142857,3.1582633053221287
51,51,terrestrial arthropod predators (1),1,1,5,2.0,2.0,2.5833333333333335,82.0,55.0462962962963,8.2,82.0,10.02222222222222,55.0462962962963
52,52,terrestrial arthropod predators (1),1,1,4,2.0,2.0,2.5833333333333335,82.0,55.0462962962963,8.2,82.0,10.02222222222222,55.0462962962963
53,53,terrestrial arthropod predators (1),1,3,1,3.75,3.0,2.5833333333333335,1.1388888888888888,55.0462962962963,13.666666666666666,1.1388888888888888,10.02222222222222,55.0462962962963
54,54,terrestrial arthropod predators (2),1,7,1,4.0,3.0,4.043272362136344,0.7961165048543689,1.1784839897754078,27.333333333333332,0.7961165048543689,27.333333333333332,1.1784839897754078
55,55,terrestrial arthropod predators (2),1,3,1,4.0,3.0,4.043272362136344,2.8275862068965516,1.1784839897754078,0.0,2.8275862068965516,27.333333333333332,1.1784839897754078
56,56,terrestrial arthropod predators (2),1,6,1,3.71875,3.0,4.043272362136344,0.8723404255319149,1.1784839897754078,27.333333333333332,0.8723404255319149,27.333333333333332,1.1784839897754078
57,57,terrestrial arthropod predators (2),1,5,1,4.191489361702128,3.0,4.043272362136344,0.7130434782608696,1.1784839897754078,0.0,0.7130434782608696,27.333333333333332,1.1784839897754078
58,58,terrestrial arthropod predators (2),1,7,2,4.3061224489795915,4.0,4.043272362136344,0.6833333333333333,1.1784839897754078,82.0,0.6833333333333333,27.333333333333332,1.1784839897754078
59,59,aquatic detritus,1,0,2,1.0,0.0,1.0,0.0,0.0,11.714285714285714,0.0,11.714285714285714,0.0
60,60,aquatic heterotroph microbes,1,4,2,3.0,1.0,2.8333333333333335,27.333333333333332,45.55555555555555,27.333333333333332,27.333333333333332,17.571428571428573,45.55555555555555
61,61,aquatic heterotroph microbes,1,1,1,3.0,2.0,2.8333333333333335,27.333333333333332,45.55555555555555,13.666666666666666,27.333333333333332,17.571428571428573,45.55555555555555
62,62,aquatic heterotroph microbes,1,2,3,2.5,1.0,2.8333333333333335,82.0,45.55555555555555,11.714285714285714,82.0,17.571428571428573,45.55555555555555
63,63,aquatic unicellular/small algae,1,0,1,1.0,0.0,1.0,0.0,0.0,82.0,0.0,29.61111111111111,0.0
64,64,aquatic unicellular/small algae,1,0,1,1.0,0.0,1.0,0.0,0.0,27.333333333333332,0.0,29.61111111111111,0.0
65,65;66;68;71;72;77,aquatic unicellular/small algae,6,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.61111111111111,0.0
67,67,aquatic unicellular/small algae,1,0,2,1.0,0.0,1.0,0.0,0.0,9.11111111111111,0.0,29.61111111111111,0.0
69,69;70;75;76,benthic filamentous algae,4,0,1,1.0,0.0,1.0,0.0,0.0,82.0,0.0,49.2,0.0
73,73,benthic filamentous algae,1,0,1,1.0,0.0,1.0,0.0,0.0,16.4,0.0,49.2,0.0
74,74,other benthic/epiphytic algae,1,0,1,1.0,0.0,1.0,0.0,0.0,27.333333333333332,0.0,27.333333333333332,0.0
78,78,macrophytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,41.0,0.0,41.0,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,5.857142857142857,0.0,6.259451659451659,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,7.454545454545454,0.0,6.259451659451659,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,5.466666666666667,0.0,6.259451659451659,0.0
82,82;83;84;85,aquatic saprotrophs,4,1,0,2.0,1.0,2.0,82.0,82.0,0.0,82.0,13.666666666666666,82.0
86,86,aquatic saprotrophs,1,1,1,2.0,1.0,2.0,82.0,82.0,27.333333333333332,82.0,13.666666666666666,82.0
87,87,small algae parasites,1,1,0,2.0,1.0,2.0,82.0,82.0,0.0,82.0,0.0,82.0
88,88,aquatic macrophyte parasites,1,1,0,2.0,1.0,2.0,82.0,82.0,0.0,82.0,0.0,82.0
89,89,nematodes,1,1,1,3.0,2.0,3.0,11.714285714285714,11.714285714285714,82.0,11.714285714285714,82.0,11.714285714285714
90,90,swimming filter feeders,1,1,1,3.0,2.0,2.5,11.714285714285714,46.857142857142854,82.0,11.714285714285714,82.0,46.857142857142854
91,91,swimming filter feeders,1,1,1,2.0,1.0,2.5,82.0,46.857142857142854,82.0,82.0,82.0,46.857142857142854
92,92,swimming scrapers,1,2,1,2.5,2.0,2.5,20.5,20.5,82.0,20.5,82.0,20.5
93,93,arthropod  omnivores,1,1,2,2.0,1.0,2.7045454545454546,82.0,42.17142857142857,41.0,82.0,20.5,42.17142857142857
94,94,arthropod  omnivores,1,10,1,3.409090909090909,3.0,2.7045454545454546,2.342857142857143,42.17142857142857,0.0,2.342857142857143,20.5,42.17142857142857
95,95,benthic predators,1,2,0,3.333333333333333,3.0,3.333333333333333,7.454545454545454,7.454545454545454,0.0,7.454545454545454,0.0,7.454545454545454
