trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,15,1.0,0.0,1.0,0.0,0.0,1.2741935483870968,0.0,1.2741935483870968,0.0
2,2,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.925925925925926,0.0,3.5385257856097527,0.0
3,3,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.1944444444444446,0.0,3.5385257856097527,0.0
4,4,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.6122448979591837,0.0,3.5385257856097527,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,3.2916666666666665,0.0,3.5385257856097527,0.0
6,6,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,13.166666666666666,0.0,3.5385257856097527,0.0
7,7,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.6808510638297873,0.0,3.5385257856097527,0.0
8,8,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.6808510638297873,0.0,3.5385257856097527,0.0
9,9,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.7555555555555555,0.0,3.5385257856097527,0.0
10,10,terrestrial heterotroph microbes,1,3,4,2.6666666666666665,1.0,2.6666666666666665,39.5,39.5,2.393939393939394,39.5,2.65993265993266,39.5
11,11,terrestrial heterotroph microbes,1,3,4,2.6666666666666665,1.0,2.6666666666666665,39.5,39.5,2.925925925925926,39.5,2.65993265993266,39.5
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,79.0,79.0,3.2916666666666665,79.0,5.114975498465244,79.0
13,13;26,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,79.0,79.0,3.2916666666666665,79.0,5.114975498465244,79.0
14,14;16;18;19,terrestrial saprotrophs,4,1,2,2.0,1.0,2.0,79.0,79.0,4.647058823529412,79.0,5.114975498465244,79.0
