trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,24,1.0,0.0,1.0,0.0,0.0,1.0375,0.0,1.0375,0.0
2,2,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.5660377358490567,0.0,1.4435418756707705,0.0
3,3,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.3387096774193548,0.0,1.4435418756707705,0.0
4,4,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.4310344827586208,0.0,1.4435418756707705,0.0
5,5,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.360655737704918,0.0,1.4435418756707705,0.0
6,6,land plants,1,0,10,1.0,0.0,1.0,0.0,0.0,1.3174603174603174,0.0,1.4435418756707705,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.456140350877193,0.0,1.4435418756707705,0.0
8,8,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.4821428571428572,0.0,1.4435418756707705,0.0
9,9,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.5961538461538463,0.0,1.4435418756707705,0.0
10,10,terrestrial heterotroph microbes,1,3,5,3.0,1.0,3.0,41.5,34.583333333333336,2.2432432432432434,41.5,2.185724185724186,34.583333333333336
11,11,terrestrial heterotroph microbes,1,1,3,3.0,2.0,3.0,27.666666666666668,34.583333333333336,2.128205128205128,27.666666666666668,2.185724185724186,34.583333333333336
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,1.8863636363636365,83.0,2.0936220192993855,83.0
13,13,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,1.930232558139535,83.0,2.0936220192993855,83.0
14,14,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,83.0,83.0,2.3714285714285714,83.0,2.0936220192993855,83.0
15,15;25,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,83.0,83.0,2.3055555555555554,83.0,2.0936220192993855,83.0
16,16,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,2.3714285714285714,83.0,2.0936220192993855,83.0
17,17,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,83.0,83.0,2.59375,83.0,2.0936220192993855,83.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,83.0,83.0,2.024390243902439,83.0,2.0936220192993855,83.0
19,19,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,83.0,83.0,2.3055555555555554,83.0,2.0936220192993855,83.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,83.0,83.0,2.075,83.0,2.0936220192993855,83.0
21,21,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,1.930232558139535,83.0,2.0936220192993855,83.0
22,22,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,83.0,83.0,2.128205128205128,83.0,2.0936220192993855,83.0
