trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,17,1.0,0.0,1.0,0.0,0.0,1.2028985507246377,0.0,1.2028985507246377,0.0
2,2,land plants,1,0,3,1.0,0.0,1.0,0.0,0.0,1.5660377358490567,0.0,1.5253431191222793,0.0
3,3,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.537037037037037,0.0,1.5253431191222793,0.0
4,4,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.4310344827586208,0.0,1.5253431191222793,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.4310344827586208,0.0,1.5253431191222793,0.0
6,6,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.456140350877193,0.0,1.5253431191222793,0.0
7,7,land plants,1,0,2,1.0,0.0,1.0,0.0,0.0,1.5961538461538463,0.0,1.5253431191222793,0.0
8,8,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.456140350877193,0.0,1.5253431191222793,0.0
9,9,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.7291666666666667,0.0,1.5253431191222793,0.0
10,10,terrestrial heterotroph microbes,1,3,4,3.0,1.0,3.0,41.5,34.583333333333336,3.772727272727273,41.5,3.961363636363637,34.583333333333336
11,11,terrestrial heterotroph microbes,1,1,3,3.0,2.0,3.0,27.666666666666668,34.583333333333336,4.15,27.666666666666668,3.961363636363637,34.583333333333336
12,12,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,83.0,83.0,3.4583333333333335,83.0,3.784052714354573,83.0
13,13;18,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,83.0,83.0,2.4411764705882355,83.0,3.784052714354573,83.0
14,14,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,2.075,83.0,3.784052714354573,83.0
15,15,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,83.0,83.0,2.2432432432432434,83.0,3.784052714354573,83.0
16,16,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,2.1842105263157894,83.0,3.784052714354573,83.0
17,17,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,8.3,83.0,3.784052714354573,83.0
19,19,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,83.0,83.0,2.1842105263157894,83.0,3.784052714354573,83.0
20,20,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,83.0,83.0,8.3,83.0,3.784052714354573,83.0
21,21;26,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,83.0,83.0,2.2432432432432434,83.0,3.784052714354573,83.0
22,22;24,terrestrial saprotrophs,2,1,1,2.0,1.0,2.0,83.0,83.0,7.545454545454546,83.0,3.784052714354573,83.0
23,23,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,83.0,83.0,2.128205128205128,83.0,3.784052714354573,83.0
25,25,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,83.0,83.0,2.3055555555555554,83.0,3.784052714354573,83.0
27,27,mycorrhizae,1,1,1,2.0,1.0,2.0,83.0,65.99652777777777,2.2432432432432434,83.0,2.4942564807454515,65.99652777777777
28,28;33,mycorrhizae,2,1,2,2.0,1.0,2.0,83.0,65.99652777777777,2.075,83.0,2.4942564807454515,65.99652777777777
29,29,mycorrhizae,1,4,1,2.0,1.0,2.0,20.75,65.99652777777777,5.1875,20.75,2.4942564807454515,65.99652777777777
30,30,mycorrhizae,1,1,1,2.0,1.0,2.0,83.0,65.99652777777777,2.2432432432432434,83.0,2.4942564807454515,65.99652777777777
31,31,mycorrhizae,1,1,1,2.0,1.0,2.0,83.0,65.99652777777777,3.4583333333333335,83.0,2.4942564807454515,65.99652777777777
32,32,mycorrhizae,1,1,0,2.0,1.0,2.0,83.0,65.99652777777777,0.0,83.0,2.4942564807454515,65.99652777777777
34,34,mycorrhizae,1,1,4,2.0,1.0,2.0,83.0,65.99652777777777,2.3055555555555554,83.0,2.4942564807454515,65.99652777777777
35,35,mycorrhizae,1,9,2,2.0,1.0,2.0,9.222222222222221,65.99652777777777,2.4411764705882355,9.222222222222221,2.4942564807454515,65.99652777777777
36,36,plant parasites,1,2,1,2.0,1.0,2.0,41.5,54.67460317460318,4.611111111111111,41.5,3.217121848739496,54.67460317460318
37,37,plant parasites,1,9,2,2.0,1.0,2.0,9.222222222222221,54.67460317460318,2.075,9.222222222222221,3.217121848739496,54.67460317460318
38,38,plant parasites,1,1,1,2.0,1.0,2.0,83.0,54.67460317460318,3.4583333333333335,83.0,3.217121848739496,54.67460317460318
39,39,plant parasites,1,1,1,2.0,1.0,2.0,83.0,54.67460317460318,5.1875,83.0,3.217121848739496,54.67460317460318
40,40,plant parasites,1,2,2,2.0,1.0,2.0,41.5,54.67460317460318,4.882352941176471,41.5,3.217121848739496,54.67460317460318
41,41,plant parasites,1,2,0,2.0,1.0,2.0,41.5,54.67460317460318,0.0,41.5,3.217121848739496,54.67460317460318
42,42,plant parasites,1,1,2,2.0,1.0,2.0,83.0,54.67460317460318,2.3055555555555554,83.0,3.217121848739496,54.67460317460318
43,43,fungal parasites,1,10,1,3.0,2.0,3.0,2.9642857142857144,11.048701298701298,5.1875,2.9642857142857144,4.611111111111112,11.048701298701298
44,44,fungal parasites,1,15,2,3.0,2.0,3.0,2.515151515151515,11.048701298701298,3.4583333333333335,2.515151515151515,4.611111111111112,11.048701298701298
45,45,fungal parasites,1,1,1,3.0,2.0,3.0,27.666666666666668,11.048701298701298,5.1875,27.666666666666668,4.611111111111112,11.048701298701298
46,46,terrestrial microbivores,1,9,4,3.0,2.0,3.0,3.608695652173913,3.608695652173913,8.3,3.608695652173913,8.3,3.608695652173913
47,47,terrestrial detritivores,1,9,3,2.888888888888889,1.0,2.7777777777777777,9.222222222222221,18.444444444444443,16.6,9.222222222222221,15.216666666666669,18.444444444444443
48,48,terrestrial detritivores,1,3,2,2.6666666666666665,1.0,2.7777777777777777,27.666666666666668,18.444444444444443,13.833333333333334,27.666666666666668,15.216666666666669,18.444444444444443
49,49,mites,1,8,3,3.25,2.0,3.5,1.8863636363636365,1.6712519936204147,9.222222222222221,1.8863636363636365,9.79861111111111,1.6712519936204147
50,50,mites,1,4,6,3.75,3.0,3.5,1.456140350877193,1.6712519936204147,10.375,1.456140350877193,9.79861111111111,1.6712519936204147
51,51,terrestrial arthropod predators (1),1,7,5,4.59375,3.0,4.391432370820669,0.8137254901960784,1.2034882068769537,13.833333333333334,0.8137254901960784,10.2003367003367,1.2034882068769537
52,52,terrestrial arthropod predators (1),1,1,2,3.857142857142857,3.0,4.391432370820669,2.075,1.2034882068769537,7.545454545454546,2.075,10.2003367003367,1.2034882068769537
53,53,terrestrial arthropod predators (1),1,5,3,4.723404255319149,4.0,4.391432370820669,0.7217391304347827,1.2034882068769537,9.222222222222221,0.7217391304347827,10.2003367003367,1.2034882068769537
54,54,terrestrial arthropod predators (2),1,8,0,4.722222222222222,3.0,4.6485732323232325,0.6916666666666667,0.7095852492073784,0.0,0.6916666666666667,17.153333333333332,0.7095852492073784
55,55,terrestrial arthropod predators (2),1,1,1,4.666666666666666,4.0,4.6485732323232325,0.9764705882352941,0.7095852492073784,16.6,0.9764705882352941,17.153333333333332,0.7095852492073784
56,56,terrestrial arthropod predators (2),1,4,2,4.90625,4.0,4.6485732323232325,0.535483870967742,0.7095852492073784,41.5,0.535483870967742,17.153333333333332,0.7095852492073784
57,57,terrestrial arthropod predators (2),1,5,0,4.675,4.0,4.6485732323232325,0.6287878787878788,0.7095852492073784,0.0,0.6287878787878788,17.153333333333332,0.7095852492073784
58,58,terrestrial arthropod predators (2),1,5,3,4.272727272727273,3.0,4.6485732323232325,0.7155172413793104,0.7095852492073784,27.666666666666668,0.7155172413793104,17.153333333333332,0.7095852492073784
59,59,aquatic detritus,1,0,5,1.0,0.0,1.0,0.0,0.0,5.533333333333333,0.0,5.533333333333333,0.0
60,60,aquatic heterotroph microbes,1,4,3,3.083333333333333,2.0,2.65,9.222222222222221,14.601851851851853,11.857142857142858,9.222222222222221,10.671428571428573,14.601851851851853
61,61,aquatic heterotroph microbes,1,4,2,2.0,1.0,2.65,20.75,14.601851851851853,11.857142857142858,20.75,10.671428571428573,14.601851851851853
62,62,aquatic heterotroph microbes,1,7,2,2.8666666666666667,1.0,2.65,13.833333333333334,14.601851851851853,8.3,13.833333333333334,10.671428571428573,14.601851851851853
63,63,aquatic unicellular/small algae,1,0,4,1.0,0.0,1.0,0.0,0.0,6.384615384615385,0.0,7.39551282051282,0.0
64,64,aquatic unicellular/small algae,1,0,5,1.0,0.0,1.0,0.0,0.0,6.916666666666667,0.0,7.39551282051282,0.0
65,65,aquatic unicellular/small algae,1,0,5,1.0,0.0,1.0,0.0,0.0,6.916666666666667,0.0,7.39551282051282,0.0
66,66,aquatic unicellular/small algae,1,0,2,1.0,0.0,1.0,0.0,0.0,6.384615384615385,0.0,7.39551282051282,0.0
67,67,aquatic unicellular/small algae,1,0,3,1.0,0.0,1.0,0.0,0.0,10.375,0.0,7.39551282051282,0.0
68,68,planktic large colonial algae,1,0,1,1.0,0.0,1.0,0.0,0.0,13.833333333333334,0.0,13.833333333333334,0.0
69,69;79,benthic filamentous algae,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.854166666666664,0.0
70,70,benthic filamentous algae,1,0,1,1.0,0.0,1.0,0.0,0.0,83.0,0.0,32.854166666666664,0.0
71,71;73;78,benthic filamentous algae,3,0,2,1.0,0.0,1.0,0.0,0.0,20.75,0.0,32.854166666666664,0.0
72,72,benthic filamentous algae,1,0,1,1.0,0.0,1.0,0.0,0.0,27.666666666666668,0.0,32.854166666666664,0.0
74,74;75,other benthic/epiphytic algae,2,0,3,1.0,0.0,1.0,0.0,0.0,11.857142857142858,0.0,15.48015873015873,0.0
76,76,other benthic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,13.833333333333334,0.0,15.48015873015873,0.0
77,77,other benthic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,20.75,0.0,15.48015873015873,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,3.9523809523809526,0.0,4.0511904761904765,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,4.15,0.0,4.0511904761904765,0.0
82,82;83;85,aquatic saprotrophs,3,1,0,2.0,1.0,2.0,83.0,83.0,0.0,83.0,6.916666666666667,83.0
84,84;86,aquatic saprotrophs,2,1,1,2.0,1.0,2.0,83.0,83.0,13.833333333333334,83.0,6.916666666666667,83.0
87,87,small algae parasites,1,6,1,2.0,1.0,2.0,13.833333333333334,13.833333333333334,13.833333333333334,13.833333333333334,13.833333333333334,13.833333333333334
88,88,aquatic macrophyte parasites,1,4,0,2.0,1.0,2.0,20.75,20.75,0.0,20.75,0.0,20.75
89,89,nematodes,1,1,4,4.0,3.0,4.0,1.4310344827586208,1.4310344827586208,5.533333333333333,1.4310344827586208,5.533333333333333,1.4310344827586208
90,90,swimming filter feeders,1,4,0,2.571428571428571,2.0,2.7857142857142856,10.375,7.493055555555555,0.0,10.375,13.833333333333334,7.493055555555555
91,91,swimming filter feeders,1,6,1,3.0,2.0,2.7857142857142856,4.611111111111111,7.493055555555555,27.666666666666668,4.611111111111111,13.833333333333334,7.493055555555555
92,92,swimming scrapers,1,4,1,2.25,2.0,2.25,13.833333333333334,13.833333333333334,27.666666666666668,13.833333333333334,27.666666666666668,13.833333333333334
93,93,arthropod  omnivores,1,12,2,4.52112676056338,4.0,4.76056338028169,0.664,0.8260476190476191,83.0,0.664,55.333333333333336,0.8260476190476191
94,94,arthropod  omnivores,1,1,1,5.0,4.0,4.76056338028169,0.9880952380952381,0.8260476190476191,27.666666666666668,0.9880952380952381,55.333333333333336,0.8260476190476191
95,95,benthic predators,1,3,1,4.777777777777778,5.0,4.777777777777778,0.503030303030303,0.503030303030303,83.0,0.503030303030303,83.0,0.503030303030303
