trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,23,1.0,0.0,1.0,0.0,0.0,1.1428571428571428,0.0,1.1428571428571428,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.4545454545454546,0.0,1.5262658732046486,0.0
3,3,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.6666666666666667,0.0,1.5262658732046486,0.0
4,4;9,land plants,2,0,5,1.0,0.0,1.0,0.0,0.0,1.5384615384615385,0.0,1.5262658732046486,0.0
5,5,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.4285714285714286,0.0,1.5262658732046486,0.0
6,6,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.6326530612244898,0.0,1.5262658732046486,0.0
7,7,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.4814814814814814,0.0,1.5262658732046486,0.0
8,8,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,1.4814814814814814,0.0,1.5262658732046486,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.0,0.0,0.0,4.444444444444445,0.0,3.9613526570048307,0.0
11,11,terrestrial heterotroph microbes,1,1,4,2.0,1.0,2.0,0.0,0.0,3.4782608695652173,0.0,3.9613526570048307,0.0
12,12,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,80.0,80.0,3.4782608695652173,80.0,3.123544396578852,80.0
13,13,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,80.0,80.0,1.951219512195122,80.0,3.123544396578852,80.0
14,14,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,80.0,80.0,2.1052631578947367,80.0,3.123544396578852,80.0
15,15;16,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,80.0,80.0,3.6363636363636362,80.0,3.123544396578852,80.0
17,17;20,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,80.0,80.0,2.962962962962963,80.0,3.123544396578852,80.0
18,18,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,80.0,80.0,2.5,80.0,3.123544396578852,80.0
19,19,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,80.0,80.0,4.0,80.0,3.123544396578852,80.0
21,21;23,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,80.0,80.0,4.2105263157894735,80.0,3.123544396578852,80.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,80.0,80.0,2.6666666666666665,80.0,3.123544396578852,80.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,80.0,80.0,4.2105263157894735,80.0,3.123544396578852,80.0
25,25,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,80.0,80.0,1.951219512195122,80.0,3.123544396578852,80.0
26,26,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,80.0,80.0,3.8095238095238093,80.0,3.123544396578852,80.0
27,27,mycorrhizae,1,8,2,2.0,1.0,2.0,10.0,38.46560846560847,2.1052631578947367,10.0,19.36106795054163,38.46560846560847
