trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,22,1.0,0.0,1.0,0.0,0.0,1.1791044776119404,0.0,1.1791044776119404,0.0
2,2,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.880952380952381,0.0,1.8018037164353617,0.0
3,3,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.880952380952381,0.0,1.8018037164353617,0.0
4,4,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.490566037735849,0.0,1.8018037164353617,0.0
5,5,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.9268292682926829,0.0,1.8018037164353617,0.0
6,6,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.7954545454545454,0.0,1.8018037164353617,0.0
7,7,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.9268292682926829,0.0,1.8018037164353617,0.0
8,8,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.7954545454545454,0.0,1.8018037164353617,0.0
9,9,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.7173913043478262,0.0,1.8018037164353617,0.0
10,10,terrestrial heterotroph microbes,1,2,4,2.5,2.0,2.583333333333333,39.5,39.5,3.0384615384615383,39.5,2.5867983367983367,39.5
11,11,terrestrial heterotroph microbes,1,3,2,2.6666666666666665,1.0,2.583333333333333,39.5,39.5,2.135135135135135,39.5,2.5867983367983367,39.5
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,79.0,79.0,2.46875,79.0,3.5197018501767228,79.0
13,13;23;25,terrestrial saprotrophs,3,1,1,2.0,1.0,2.0,79.0,79.0,5.266666666666667,79.0,3.5197018501767228,79.0
14,14;26,terrestrial saprotrophs,2,1,2,2.0,1.0,2.0,79.0,79.0,3.2916666666666665,79.0,3.5197018501767228,79.0
15,15,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,79.0,79.0,2.323529411764706,79.0,3.5197018501767228,79.0
16,16,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,79.0,79.0,3.4347826086956523,79.0,3.5197018501767228,79.0
17,17,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,79.0,79.0,2.5483870967741935,79.0,3.5197018501767228,79.0
18,18,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,79.0,79.0,5.642857142857143,79.0,3.5197018501767228,79.0
19,19,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,79.0,79.0,5.266666666666667,79.0,3.5197018501767228,79.0
20,20,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,79.0,79.0,2.6333333333333333,79.0,3.5197018501767228,79.0
21,21,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,79.0,79.0,3.2916666666666665,79.0,3.5197018501767228,79.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,79.0,79.0,3.4347826086956523,79.0,3.5197018501767228,79.0
24,24,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,79.0,79.0,2.6333333333333333,79.0,3.5197018501767228,79.0
27,27,mycorrhizae,1,1,0,2.0,1.0,2.0,79.0,39.5,0.0,79.0,10.40356400622101,39.5
28,28;36;37,mycorrhizae,3,9,0,2.0,1.0,2.0,8.777777777777779,39.5,0.0,8.777777777777779,10.40356400622101,39.5
