trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,15,1.0,0.0,1.0,0.0,0.0,1.2950819672131149,0.0,1.2950819672131149,0.0
2,2,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.490566037735849,0.0,3.404082984608938,0.0
3,3,land plants,1,0,9,1.0,0.0,1.0,0.0,0.0,1.5490196078431373,0.0,3.404082984608938,0.0
4,4,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,7.9,0.0,3.404082984608938,0.0
5,5,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.58,0.0,3.404082984608938,0.0
6,6,land plants,1,0,3,1.0,0.0,1.0,0.0,0.0,1.6458333333333333,0.0,3.404082984608938,0.0
7,7,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,1.6122448979591837,0.0,3.404082984608938,0.0
8,8,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.58,0.0,3.404082984608938,0.0
9,9,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,9.875,0.0,3.404082984608938,0.0
10,10,terrestrial heterotroph microbes,1,2,4,2.5,1.0,2.75,79.0,52.666666666666664,4.9375,79.0,5.102083333333333,52.666666666666664
11,11,terrestrial heterotroph microbes,1,1,2,3.0,2.0,2.75,26.333333333333332,52.666666666666664,5.266666666666667,26.333333333333332,5.102083333333333,52.666666666666664
12,12;19;22;23,terrestrial saprotrophs,4,1,2,2.0,1.0,2.0,79.0,79.0,5.266666666666667,79.0,3.81100653997582,79.0
13,13,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,79.0,79.0,2.5483870967741935,79.0,3.81100653997582,79.0
14,14;16,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,79.0,79.0,4.9375,79.0,3.81100653997582,79.0
15,15,terrestrial saprotrophs,1,1,6,2.0,1.0,2.0,79.0,79.0,2.135135135135135,79.0,3.81100653997582,79.0
17,17;21;26,terrestrial saprotrophs,3,1,4,2.0,1.0,2.0,79.0,79.0,4.647058823529412,79.0,3.81100653997582,79.0
18,18,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,79.0,79.0,4.9375,79.0,3.81100653997582,79.0
20,20;25,terrestrial saprotrophs,2,1,3,2.0,1.0,2.0,79.0,79.0,2.7241379310344827,79.0,3.81100653997582,79.0
24,24,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,79.0,79.0,3.2916666666666665,79.0,3.81100653997582,79.0
27,27,mycorrhizae,1,2,2,2.0,1.0,2.0,39.5,49.531746031746025,2.6333333333333333,39.5,35.865692007797264,49.531746031746025
28,28,mycorrhizae,1,1,2,2.0,1.0,2.0,79.0,49.531746031746025,39.5,79.0,35.865692007797264,49.531746031746025
29,29,mycorrhizae,1,1,2,2.0,1.0,2.0,79.0,49.531746031746025,4.157894736842105,79.0,35.865692007797264,49.531746031746025
30,30,mycorrhizae,1,3,2,2.0,1.0,2.0,26.333333333333332,49.531746031746025,39.5,26.333333333333332,35.865692007797264,49.531746031746025
31,31,mycorrhizae,1,7,2,2.0,1.0,2.0,11.285714285714286,49.531746031746025,39.5,11.285714285714286,35.865692007797264,49.531746031746025
32,32,mycorrhizae,1,1,2,2.0,1.0,2.0,79.0,49.531746031746025,39.5,79.0,35.865692007797264,49.531746031746025
33,33,mycorrhizae,1,3,0,2.0,1.0,2.0,26.333333333333332,49.531746031746025,0.0,26.333333333333332,35.865692007797264,49.531746031746025
34,34,mycorrhizae,1,3,1,2.0,1.0,2.0,26.333333333333332,49.531746031746025,79.0,26.333333333333332,35.865692007797264,49.531746031746025
35,35,mycorrhizae,1,1,1,2.0,1.0,2.0,79.0,49.531746031746025,79.0,79.0,35.865692007797264,49.531746031746025
36,36,plant parasites,1,1,2,2.0,1.0,2.0,79.0,44.62335600907029,39.5,79.0,39.864055299539174,44.62335600907029
37,37,plant parasites,1,5,3,2.0,1.0,2.0,15.8,44.62335600907029,2.5483870967741935,15.8,39.864055299539174,44.62335600907029
38,38,plant parasites,1,7,2,2.0,1.0,2.0,11.285714285714286,44.62335600907029,39.5,11.285714285714286,39.864055299539174,44.62335600907029
39,39,plant parasites,1,9,2,2.0,1.0,2.0,8.777777777777779,44.62335600907029,39.5,8.777777777777779,39.864055299539174,44.62335600907029
40,40,plant parasites,1,1,2,2.0,1.0,2.0,79.0,44.62335600907029,39.5,79.0,39.864055299539174,44.62335600907029
41,41,plant parasites,1,2,2,2.0,1.0,2.0,39.5,44.62335600907029,39.5,39.5,39.864055299539174,44.62335600907029
42,42,plant parasites,1,1,1,2.0,1.0,2.0,79.0,44.62335600907029,79.0,79.0,39.864055299539174,44.62335600907029
43,43,fungal parasites,1,17,0,3.0,2.0,3.0,2.257142857142857,10.282539682539682,0.0,2.257142857142857,0.9080459770114943,10.282539682539682
44,44,fungal parasites,1,1,1,3.0,2.0,3.0,26.333333333333332,10.282539682539682,2.7241379310344827,26.333333333333332,0.9080459770114943,10.282539682539682
45,45,fungal parasites,1,17,0,3.0,2.0,3.0,2.257142857142857,10.282539682539682,0.0,2.257142857142857,0.9080459770114943,10.282539682539682
46,46,terrestrial microbivores,1,1,2,3.0,2.0,3.0,26.333333333333332,26.333333333333332,6.076923076923077,26.333333333333332,6.076923076923077,26.333333333333332
47,47,terrestrial detritivores,1,14,2,2.7857142857142856,1.0,2.8159340659340657,5.642857142857143,5.8598901098901095,9.875,5.642857142857143,9.875,5.8598901098901095
48,48,terrestrial detritivores,1,13,2,2.8461538461538463,1.0,2.8159340659340657,6.076923076923077,5.8598901098901095,9.875,6.076923076923077,9.875,5.8598901098901095
49,49,mites,1,1,7,3.0,2.0,3.0,26.333333333333332,26.333333333333332,8.777777777777779,26.333333333333332,7.427350427350428,26.333333333333332
50,50,mites,1,1,3,3.0,2.0,3.0,26.333333333333332,26.333333333333332,6.076923076923077,26.333333333333332,7.427350427350428,26.333333333333332
51,51,terrestrial arthropod predators (1),1,6,4,4.696969696969697,3.0,4.678071032909743,1.5192307692307692,1.398817663817664,9.875,1.5192307692307692,9.50925925925926,1.398817663817664
52,52,terrestrial arthropod predators (1),1,4,5,5.064516129032258,4.0,4.678071032909743,1.0972222222222223,1.398817663817664,9.875,1.0972222222222223,9.50925925925926,1.398817663817664
53,53,terrestrial arthropod predators (1),1,4,6,4.272727272727273,3.0,4.678071032909743,1.58,1.398817663817664,8.777777777777779,1.58,9.50925925925926,1.398817663817664
54,54,terrestrial arthropod predators (2),1,8,5,4.867924528301886,4.0,5.076231747030622,0.8977272727272727,0.809149309399255,19.75,0.8977272727272727,40.81666666666667,0.809149309399255
55,55,terrestrial arthropod predators (2),1,8,2,5.271428571428571,4.0,5.076231747030622,0.7596153846153846,0.809149309399255,79.0,0.7596153846153846,40.81666666666667,0.809149309399255
56,56,terrestrial arthropod predators (2),1,9,3,4.986486486486486,4.0,5.076231747030622,0.9186046511627907,0.809149309399255,13.166666666666666,0.9186046511627907,40.81666666666667,0.809149309399255
57,57,terrestrial arthropod predators (2),1,2,2,5.0,4.0,5.076231747030622,0.7314814814814815,0.809149309399255,13.166666666666666,0.7314814814814815,40.81666666666667,0.809149309399255
58,58,terrestrial arthropod predators (2),1,5,1,5.25531914893617,4.0,5.076231747030622,0.7383177570093458,0.809149309399255,79.0,0.7383177570093458,40.81666666666667,0.809149309399255
59,59,aquatic detritus,1,0,4,1.0,0.0,1.0,0.0,0.0,9.875,0.0,9.875,0.0
60,60,aquatic heterotroph microbes,1,1,3,2.0,1.0,2.316666666666667,79.0,34.48412698412699,2.257142857142857,79.0,16.113492063492064,34.48412698412699
61,61,aquatic heterotroph microbes,1,5,1,2.2,2.0,2.316666666666667,11.285714285714286,34.48412698412699,26.333333333333332,11.285714285714286,16.113492063492064,34.48412698412699
62,62,aquatic heterotroph microbes,1,5,3,2.75,2.0,2.316666666666667,13.166666666666666,34.48412698412699,19.75,13.166666666666666,16.113492063492064,34.48412698412699
63,63,aquatic unicellular/small algae,1,0,2,1.0,0.0,1.0,0.0,0.0,1.6122448979591837,0.0,10.103401360544217,0.0
64,64,aquatic unicellular/small algae,1,0,2,1.0,0.0,1.0,0.0,0.0,13.166666666666666,0.0,10.103401360544217,0.0
65,65,aquatic unicellular/small algae,1,0,2,1.0,0.0,1.0,0.0,0.0,13.166666666666666,0.0,10.103401360544217,0.0
66,66,aquatic unicellular/small algae,1,0,3,1.0,0.0,1.0,0.0,0.0,11.285714285714286,0.0,10.103401360544217,0.0
67,67,aquatic unicellular/small algae,1,0,3,1.0,0.0,1.0,0.0,0.0,11.285714285714286,0.0,10.103401360544217,0.0
68,68,planktic large colonial algae,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69;70;72;73,benthic filamentous algae,4,0,1,1.0,0.0,1.0,0.0,0.0,79.0,0.0,49.375,0.0
71,71;78,benthic filamentous algae,2,0,2,1.0,0.0,1.0,0.0,0.0,19.75,0.0,49.375,0.0
74,74;76,other benthic/epiphytic algae,2,0,2,1.0,0.0,1.0,0.0,0.0,39.5,0.0,27.182795698924732,0.0
75,75,other benthic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,2.5483870967741935,0.0,27.182795698924732,0.0
77,77,other benthic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,39.5,0.0,27.182795698924732,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,2.8214285714285716,0.0,4.135329131652661,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,4.9375,0.0,4.135329131652661,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,4,1.0,0.0,1.0,0.0,0.0,4.647058823529412,0.0,4.135329131652661,0.0
82,82;84,aquatic saprotrophs,2,1,0,2.0,1.0,2.0,79.0,79.0,0.0,79.0,13.166666666666666,79.0
83,83;85;86,aquatic saprotrophs,3,1,1,2.0,1.0,2.0,79.0,79.0,26.333333333333332,79.0,13.166666666666666,79.0
87,87,small algae parasites,1,1,1,2.0,1.0,2.0,79.0,79.0,26.333333333333332,79.0,26.333333333333332,79.0
88,88,aquatic macrophyte parasites,1,1,1,2.0,1.0,2.0,79.0,79.0,26.333333333333332,79.0,26.333333333333332,79.0
89,89,nematodes,1,8,5,2.9230769230769234,2.0,2.9230769230769234,3.0384615384615383,3.0384615384615383,4.647058823529412,3.0384615384615383,4.647058823529412,3.0384615384615383
90,90,swimming filter feeders,1,5,1,2.9166666666666665,2.0,2.886904761904762,6.076923076923077,5.671794871794871,79.0,6.076923076923077,79.0,5.671794871794871
91,91,swimming filter feeders,1,4,1,2.857142857142857,3.0,2.886904761904762,5.266666666666667,5.671794871794871,79.0,5.266666666666667,79.0,5.671794871794871
92,92,swimming scrapers,1,5,1,2.4,2.0,2.4,8.777777777777779,8.777777777777779,79.0,8.777777777777779,79.0,8.777777777777779
93,93,arthropod  omnivores,1,16,1,3.8205128205128203,3.0,3.7284382284382285,1.1126760563380282,1.4341158059467918,0.0,1.1126760563380282,39.5,1.4341158059467918
94,94,arthropod  omnivores,1,2,1,3.6363636363636367,3.0,3.7284382284382285,1.7555555555555555,1.4341158059467918,79.0,1.7555555555555555,39.5,1.4341158059467918
95,95,benthic predators,1,1,1,3.8,3.0,3.8,1.7954545454545454,1.7954545454545454,79.0,1.7954545454545454,79.0,1.7954545454545454
