trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,21,1.0,0.0,1.0,0.0,0.0,1.328125,0.0,1.328125,0.0
2,2,land plants,1,0,7,1.0,0.0,1.0,0.0,0.0,2.0238095238095237,0.0,1.8586532984850979,0.0
3,3,land plants,1,0,1,1.0,0.0,1.0,0.0,0.0,1.7,0.0,1.8586532984850979,0.0
4,4,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.9767441860465116,0.0,1.8586532984850979,0.0
5,5,land plants,1,0,8,1.0,0.0,1.0,0.0,0.0,1.9318181818181819,0.0,1.8586532984850979,0.0
6,6,land plants,1,0,3,1.0,0.0,1.0,0.0,0.0,1.6037735849056605,0.0,1.8586532984850979,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.8085106382978724,0.0,1.8586532984850979,0.0
8,8,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.9767441860465116,0.0,1.8586532984850979,0.0
9,9,land plants,1,0,3,1.0,0.0,1.0,0.0,0.0,1.8478260869565217,0.0,1.8586532984850979,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.25,85.0,85.0,4.0476190476190474,85.0,4.857142857142858,85.0
11,11,terrestrial heterotroph microbes,1,2,3,2.5,1.0,2.25,85.0,85.0,5.666666666666667,85.0,4.857142857142858,85.0
12,12,terrestrial saprotrophs,1,1,2,2.0,1.0,2.0,85.0,85.0,2.65625,85.0,3.5198126074405023,85.0
13,13,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,85.0,85.0,2.7419354838709675,85.0,3.5198126074405023,85.0
14,14,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,3.4,85.0,3.5198126074405023,85.0
15,15,terrestrial saprotrophs,1,1,1,2.0,1.0,2.0,85.0,85.0,5.666666666666667,85.0,3.5198126074405023,85.0
16,16,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,3.8636363636363638,85.0,3.5198126074405023,85.0
17,17,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,5.3125,85.0,3.5198126074405023,85.0
18,18,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,2.2972972972972974,85.0,3.5198126074405023,85.0
19,19,terrestrial saprotrophs,1,1,4,2.0,1.0,2.0,85.0,85.0,3.8636363636363638,85.0,3.5198126074405023,85.0
20,20,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,5.3125,85.0,3.5198126074405023,85.0
21,21,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,3.5416666666666665,85.0,3.5198126074405023,85.0
22,22,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,3.269230769230769,85.0,3.5198126074405023,85.0
23,23,terrestrial saprotrophs,1,1,3,2.0,1.0,2.0,85.0,85.0,2.073170731707317,85.0,3.5198126074405023,85.0
24,24,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,85.0,85.0,2.361111111111111,85.0,3.5198126074405023,85.0
25,25,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,85.0,85.0,2.7419354838709675,85.0,3.5198126074405023,85.0
26,26,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,85.0,85.0,3.6956521739130435,85.0,3.5198126074405023,85.0
27,27,mycorrhizae,1,2,1,2.0,1.0,2.0,42.5,49.845679012345684,2.0238095238095237,42.5,3.2295936600761164,49.845679012345684
28,28,mycorrhizae,1,1,1,2.0,1.0,2.0,85.0,49.845679012345684,4.0476190476190474,85.0,3.2295936600761164,49.845679012345684
29,29,mycorrhizae,1,1,2,2.0,1.0,2.0,85.0,49.845679012345684,4.473684210526316,85.0,3.2295936600761164,49.845679012345684
30,30,mycorrhizae,1,3,2,2.0,1.0,2.0,28.333333333333332,49.845679012345684,3.4,28.333333333333332,3.2295936600761164,49.845679012345684
31,31;37,mycorrhizae,2,9,2,2.0,1.0,2.0,9.444444444444445,49.845679012345684,2.361111111111111,9.444444444444445,3.2295936600761164,49.845679012345684
32,32,mycorrhizae,1,2,1,2.0,1.0,2.0,42.5,49.845679012345684,4.0476190476190474,42.5,3.2295936600761164,49.845679012345684
33,33,mycorrhizae,1,1,2,2.0,1.0,2.0,85.0,49.845679012345684,2.65625,85.0,3.2295936600761164,49.845679012345684
34,34,mycorrhizae,1,3,5,2.0,1.0,2.0,28.333333333333332,49.845679012345684,3.4,28.333333333333332,3.2295936600761164,49.845679012345684
35,35,mycorrhizae,1,2,2,2.0,1.0,2.0,42.5,49.845679012345684,2.65625,42.5,3.2295936600761164,49.845679012345684
36,36,plant parasites,1,4,4,2.0,1.0,2.0,21.25,57.84722222222222,2.4285714285714284,21.25,4.107183021656706,57.84722222222222
38,38,plant parasites,1,1,3,2.0,1.0,2.0,85.0,57.84722222222222,2.5,85.0,4.107183021656706,57.84722222222222
39,39,plant parasites,1,1,1,2.0,1.0,2.0,85.0,57.84722222222222,5.666666666666667,85.0,4.107183021656706,57.84722222222222
40,40,plant parasites,1,2,2,2.0,1.0,2.0,42.5,57.84722222222222,6.538461538461538,42.5,4.107183021656706,57.84722222222222
41,41,plant parasites,1,1,3,2.0,1.0,2.0,85.0,57.84722222222222,3.0357142857142856,85.0,4.107183021656706,57.84722222222222
42,42,plant parasites,1,3,3,2.0,1.0,2.0,28.333333333333332,57.84722222222222,4.473684210526316,28.333333333333332,4.107183021656706,57.84722222222222
43,43,fungal parasites,1,1,2,3.0,2.0,3.0,9.444444444444445,6.367845117845118,6.538461538461538,9.444444444444445,4.6477267439154915,6.367845117845118
44,44,fungal parasites,1,15,2,3.0,2.0,3.0,2.5757575757575757,6.367845117845118,2.9310344827586206,2.5757575757575757,4.6477267439154915,6.367845117845118
