trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,guild_ntp,sp_closeness,guild_closeness,sp_out_closeness,sp_in_closeness,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,9,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0
2,2,land plants,1,0,2,1.0,0.0,1.0,0.0,0.0,2.25,0.0,2.0080708291680103,0.0
3,3,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.894736842105263,0.0,2.0080708291680103,0.0
4,4,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0080708291680103,0.0
5,5,land plants,1,0,4,1.0,0.0,1.0,0.0,0.0,2.1176470588235294,0.0,2.0080708291680103,0.0
6,6,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,1.945945945945946,0.0,2.0080708291680103,0.0
7,7,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,1.6744186046511629,0.0,2.0080708291680103,0.0
8,8,land plants,1,0,5,1.0,0.0,1.0,0.0,0.0,2.1818181818181817,0.0,2.0080708291680103,0.0
9,9,land plants,1,0,6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0080708291680103,0.0
10,10,terrestrial heterotroph microbes,1,1,3,2.0,1.0,2.0,72.0,36.0,3.130434782608696,72.0,3.0652173913043477,36.0
11,11,terrestrial heterotroph microbes,1,1,5,2.0,1.0,2.0,0.0,36.0,3.0,0.0,3.0652173913043477,36.0
12,12;13,terrestrial saprotrophs,2,1,5,2.0,1.0,2.0,72.0,72.0,2.88,72.0,2.9192753623188405,72.0
14,14,terrestrial saprotrophs,1,1,5,2.0,1.0,2.0,72.0,72.0,2.6666666666666665,72.0,2.9192753623188405,72.0
15,15;16;20;21;22;25,terrestrial saprotrophs,6,1,4,2.0,1.0,2.0,72.0,72.0,3.0,72.0,2.9192753623188405,72.0
17,17;18;19;23;24;26;32,terrestrial saprotrophs,7,1,3,2.0,1.0,2.0,72.0,72.0,3.130434782608696,72.0,2.9192753623188405,72.0
27,27,mycorrhizae,1,1,4,2.0,1.0,2.0,72.0,46.8,2.769230769230769,72.0,3.036371237458194,46.8
28,28,mycorrhizae,1,3,3,2.0,1.0,2.0,24.0,46.8,3.130434782608696,24.0,3.036371237458194,46.8
29,29;40,mycorrhizae,2,1,3,2.0,1.0,2.0,72.0,46.8,3.130434782608696,72.0,3.036371237458194,46.8
30,30,mycorrhizae,1,6,4,2.0,1.0,2.0,12.0,46.8,3.0,12.0,3.036371237458194,46.8
31,31,mycorrhizae,1,1,4,2.0,1.0,2.0,72.0,46.8,3.0,72.0,3.036371237458194,46.8
33,33,mycorrhizae,1,2,4,2.0,1.0,2.0,36.0,46.8,3.0,36.0,3.036371237458194,46.8
34,34,mycorrhizae,1,5,3,2.0,1.0,2.0,14.4,46.8,3.130434782608696,14.4,3.036371237458194,46.8
35,35,mycorrhizae,1,1,3,2.0,1.0,2.0,72.0,46.8,3.130434782608696,72.0,3.036371237458194,46.8
36,36,plant parasites,1,3,3,2.0,1.0,2.0,24.0,38.800000000000004,3.130434782608696,24.0,3.130434782608696,38.800000000000004
37,37,plant parasites,1,2,3,2.0,1.0,2.0,36.0,38.800000000000004,3.130434782608696,36.0,3.130434782608696,38.800000000000004
38,38,plant parasites,1,5,4,2.0,1.0,2.0,14.4,38.800000000000004,3.130434782608696,14.4,3.130434782608696,38.800000000000004
39,39,plant parasites,1,1,3,2.0,1.0,2.0,72.0,38.800000000000004,3.130434782608696,72.0,3.130434782608696,38.800000000000004
41,41,plant parasites,1,1,3,2.0,1.0,2.0,72.0,38.800000000000004,3.130434782608696,72.0,3.130434782608696,38.800000000000004
42,42,plant parasites,1,5,3,2.0,1.0,2.0,14.4,38.800000000000004,3.130434782608696,14.4,3.130434782608696,38.800000000000004
43,43,fungal parasites,1,1,3,3.0,2.0,3.0,24.0,10.266666666666667,3.130434782608696,24.0,3.2252964426877475,10.266666666666667
44,44,fungal parasites,1,3,2,3.0,2.0,3.0,4.8,10.266666666666667,3.272727272727273,4.8,3.2252964426877475,10.266666666666667
45,45,fungal parasites,1,18,2,3.0,2.0,3.0,2.0,10.266666666666667,3.272727272727273,2.0,3.2252964426877475,10.266666666666667
46,46,terrestrial microbivores,1,26,5,3.216666666666667,2.0,3.216666666666667,1.6363636363636365,1.6363636363636365,10.285714285714286,1.6363636363636365,10.285714285714286,1.6363636363636365
47,47,terrestrial detritivores,1,1,3,3.0,2.0,2.875,24.0,16.5,10.285714285714286,24.0,11.142857142857142,16.5
48,48,terrestrial detritivores,1,6,2,2.75,2.0,2.875,9.0,16.5,12.0,9.0,11.142857142857142,16.5
49,49,mites,1,2,3,3.5,3.0,3.25,8.0,7.272727272727273,8.0,8.0,8.5,7.272727272727273
50,50,mites,1,1,4,3.0,2.0,3.25,6.545454545454546,7.272727272727273,9.0,6.545454545454546,8.5,7.272727272727273
51,51,terrestrial arthropod predators (1),1,7,6,4.196261682242991,3.0,4.047486114241789,0.6666666666666666,0.6071306651373015,14.4,0.6666666666666666,11.228571428571428,0.6071306651373015
52,52,terrestrial arthropod predators (1),1,3,4,4.673469387755102,4.0,4.047486114241789,0.45569620253164556,0.6071306651373015,10.285714285714286,0.45569620253164556,11.228571428571428,0.6071306651373015
53,53,terrestrial arthropod predators (1),1,1,4,3.2727272727272725,3.0,4.047486114241789,0.6990291262135923,0.6071306651373015,9.0,0.6990291262135923,11.228571428571428,0.6071306651373015
54,54,terrestrial arthropod predators (2),1,5,3,4.57,4.0,4.500970797564018,0.496551724137931,2.805976139854309,18.0,0.496551724137931,15.48,2.805976139854309
55,55,terrestrial arthropod predators (2),1,11,3,4.701298701298701,4.0,4.500970797564018,0.5179856115107914,2.805976139854309,18.0,0.5179856115107914,15.48,2.805976139854309
56,56,terrestrial arthropod predators (2),1,1,1,4.0,3.0,4.500970797564018,12.0,2.805976139854309,9.0,12.0,15.48,2.805976139854309
57,57,terrestrial arthropod predators (2),1,3,1,4.482142857142858,4.0,4.500970797564018,0.4897959183673469,2.805976139854309,14.4,0.4897959183673469,15.48,2.805976139854309
58,58,terrestrial arthropod predators (2),1,13,3,4.751412429378531,4.0,4.500970797564018,0.5255474452554745,2.805976139854309,18.0,0.5255474452554745,15.48,2.805976139854309
59,59,aquatic detritus,1,0,3,1.0,0.0,1.0,0.0,0.0,1.565217391304348,0.0,1.565217391304348,0.0
60,60,aquatic heterotroph microbes,1,2,5,3.8,2.0,3.6222222222222222,6.0,6.928571428571428,2.5714285714285716,6.0,2.5418719211822665,6.928571428571428
61,61,aquatic heterotroph microbes,1,8,5,3.4,1.0,3.6222222222222222,10.285714285714286,6.928571428571428,2.4827586206896552,10.285714285714286,2.5418719211822665,6.928571428571428
62,62,aquatic heterotroph microbes,1,2,5,3.666666666666667,3.0,3.6222222222222222,4.5,6.928571428571428,2.5714285714285716,4.5,2.5418719211822665,6.928571428571428
63,63;65,aquatic unicellular/small algae,2,0,2,1.0,0.0,1.0,0.0,0.0,1.6744186046511629,0.0,1.6667199504976025,0.0
64,64,aquatic unicellular/small algae,1,0,3,1.0,0.0,1.0,0.0,0.0,1.7560975609756098,0.0,1.6667199504976025,0.0
66,66,aquatic unicellular/small algae,1,0,4,1.0,0.0,1.0,0.0,0.0,1.6,0.0,1.6667199504976025,0.0
67,67,aquatic unicellular/small algae,1,0,3,1.0,0.0,1.0,0.0,0.0,1.6363636363636365,0.0,1.6667199504976025,0.0
68,68,planktic large colonial algae,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,benthic filamentous algae,1,0,3,1.0,0.0,1.0,0.0,0.0,2.5714285714285716,0.0,2.6742857142857144,0.0
70,70;72;78,benthic filamentous algae,3,0,1,1.0,0.0,1.0,0.0,0.0,2.88,0.0,2.6742857142857144,0.0
71,71;73,benthic filamentous algae,2,0,2,1.0,0.0,1.0,0.0,0.0,2.5714285714285716,0.0,2.6742857142857144,0.0
74,74;75;77,other benthic/epiphytic algae,3,0,2,1.0,0.0,1.0,0.0,0.0,2.88,0.0,2.725714285714286,0.0
76,76,other benthic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,2.5714285714285716,0.0,2.725714285714286,0.0
79,79,partially terrestrial epilithic/epiphytic algae,1,0,5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.181818181818182,0.0
80,80,partially terrestrial epilithic/epiphytic algae,1,0,3,1.0,0.0,1.0,0.0,0.0,3.272727272727273,0.0,3.181818181818182,0.0
81,81,partially terrestrial epilithic/epiphytic algae,1,0,2,1.0,0.0,1.0,0.0,0.0,3.272727272727273,0.0,3.181818181818182,0.0
82,82;83;84;85,aquatic saprotrophs,4,1,1,2.0,1.0,2.0,72.0,72.0,24.0,72.0,12.0,72.0
86,86,aquatic saprotrophs,1,1,0,2.0,1.0,2.0,72.0,72.0,0.0,72.0,12.0,72.0
87,87,small algae parasites,1,2,1,2.0,1.0,2.0,36.0,36.0,72.0,36.0,72.0,36.0
88,88,aquatic macrophyte parasites,1,3,1,2.0,1.0,2.0,24.0,24.0,24.0,24.0,24.0,24.0
89,89,nematodes,1,42,3,3.1477272727272725,2.0,3.1477272727272725,1.3333333333333333,1.3333333333333333,4.8,1.3333333333333333,4.8,1.3333333333333333
90,90,swimming filter feeders,1,8,0,3.428571428571429,2.0,2.7142857142857144,6.0,21.0,0.0,6.0,0.0,21.0
91,91,swimming filter feeders,1,2,0,2.0,1.0,2.7142857142857144,36.0,21.0,0.0,36.0,0.0,21.0
92,92,swimming scrapers,1,8,1,3.4545454545454546,2.0,3.4545454545454546,3.272727272727273,3.272727272727273,72.0,3.272727272727273,72.0,3.272727272727273
93,93,arthropod  omnivores,1,1,1,2.0,1.0,2.6363636363636362,72.0,36.349514563106794,72.0,72.0,72.0,36.349514563106794
94,94,arthropod  omnivores,1,1,1,3.2727272727272725,3.0,2.6363636363636362,0.6990291262135923,36.349514563106794,72.0,0.6990291262135923,72.0,36.349514563106794
95,95,benthic predators,1,3,0,4.0606060606060606,4.0,4.0606060606060606,0.4897959183673469,0.4897959183673469,0.0,0.4897959183673469,0.0,0.4897959183673469
