Analysis,SLN_ID,habitat,vertebrates,resource_type,Detritus,S,Interactions,L_D,C,Basal,Top,Herbiv,Carniv,MeanInDegree,StdInDegree,Mean_longest_chain,Mean_NTP,Max_NTP,Mean_NTP_norm,TrOmniv,q_inCoherence,Mean_path_len,Std_path_len
Rhynie_complete,15,both,no,mixed,2,96,325,3.385416667,0.035635965,0.287234043,0.041666667,0.611940299,0.23880597,4.850746269,5.021932899,1.125,2.096953743,4.666666667,0.449347231,0.268656716,0.708596981,1.994720169,0.886219135
Rhynie_complete,16,both,no,mixed,2,96,215,2.239583333,0.023574561,0.287234043,0.197916667,0.686567164,0.208955224,3.208955224,3.527112792,1.083333333,2.002927056,4.927272727,0.406498111,0.208955224,0.512350485,2.032315978,1.006649039
Rhynie_complete,17,both,no,mixed,2,96,289,3.010416667,0.031688596,0.287234043,0.104166667,0.626865672,0.223880597,4.313432836,5.123354001,1.197916667,2.045497653,4.416666667,0.463131544,0.268656716,0.780115834,2.148456057,1.097203771
Rhynie_complete,18,both,no,mixed,2,96,280,2.916666667,0.030701754,0.287234043,0.083333333,0.656716418,0.253731343,4.179104478,6.169144563,1.020833333,1.99332827,4.9,0.406801688,0.179104478,0.462784314,1.945985401,0.940481291
Rhynie_complete,19,both,no,mixed,2,96,258,2.6875,0.028289474,0.287234043,0.125,0.671641791,0.223880597,3.850746269,5.0400028,1.104166667,2.07858321,5.666666667,0.366808802,0.223880597,0.671985892,2.180141844,1.110462886
Rhynie_complete,2,both,no,mixed,2,96,292,3.041666667,0.032017544,0.287234043,0.09375,0.641791045,0.208955224,4.358208955,7.066140974,1.020833333,2.015494854,4.619565217,0.436295357,0.268656716,0.577392304,1.833333333,0.764268252
Rhynie_complete,20,both,no,mixed,2,96,237,2.46875,0.025986842,0.287234043,0.1875,0.686567164,0.194029851,3.537313433,5.349393503,1.09375,2.044228122,5.9,0.346479343,0.223880597,0.492594976,2.044481054,1.083783109
Rhynie_complete,21,both,no,mixed,2,96,272,2.833333333,0.029824561,0.287234043,0.145833333,0.641791045,0.208955224,4.059701493,5.984527011,1.0625,2.041652567,5.166666667,0.395158561,0.298507463,0.543101308,1.933774834,0.886599875
Rhynie_complete,22,both,no,mixed,2,96,332,3.458333333,0.036403509,0.287234043,0.083333333,0.641791045,0.223880597,4.955223881,8.136026943,1.1875,2.135536298,5.418803419,0.394097393,0.268656716,0.662025324,2.236680328,1.116003329
Rhynie_complete,23,both,no,mixed,2,96,302,3.145833333,0.033114035,0.287234043,0.0625,0.656716418,0.223880597,4.507462687,8.464494712,1.135416667,2.097089042,5.413333333,0.387393296,0.23880597,0.643956728,2.229381443,0.975960032
Rhynie_complete,24,both,no,mixed,2,96,279,2.90625,0.030592105,0.287234043,0.166666667,0.656716418,0.208955224,4.164179104,6.277900187,1.020833333,2.003875469,4.857142857,0.412562597,0.223880597,0.403979692,1.672212978,0.70288211
Rhynie_complete,25,both,no,mixed,2,96,244,2.541666667,0.026754386,0.287234043,0.197916667,0.626865672,0.208955224,3.641791045,4.568341296,1.15625,2.103662815,5.5,0.382484148,0.28358209,0.627228147,2.146969697,1.105060741
Rhynie_complete,26,both,no,mixed,2,96,246,2.5625,0.026973684,0.287234043,0.15625,0.626865672,0.23880597,3.671641791,4.109811098,1.197916667,2.127938203,5.368421053,0.396380646,0.28358209,0.740915784,2.133333333,1.07195507
Rhynie_complete,27,both,no,mixed,2,96,319,3.322916667,0.03497807,0.287234043,0.052083333,0.611940299,0.194029851,4.76119403,6.055524781,1.104166667,2.044548848,4.454545455,0.458980354,0.298507463,0.654730099,1.824852071,0.752624245
Rhynie_complete,28,both,no,mixed,2,96,265,2.760416667,0.029057018,0.287234043,0.083333333,0.626865672,0.223880597,3.955223881,5.358179349,1.104166667,2.082418689,5.318181818,0.391565907,0.28358209,0.585268913,2.017639077,0.951807985
Rhynie_complete,29,both,no,mixed,2,96,193,2.010416667,0.021162281,0.287234043,0.291666667,0.641791045,0.268656716,2.880597015,3.092132676,1.125,2.132113162,6.666666667,0.319816974,0.208955224,0.736885892,1.930851064,1.159542585
Rhynie_complete,3,both,no,mixed,2,96,271,2.822916667,0.029714912,0.287234043,0.083333333,0.641791045,0.208955224,4.044776119,6.09379425,1.135416667,2.08829907,4.882352941,0.427723906,0.268656716,0.637565753,1.947443182,0.872412164
Rhynie_complete,30,both,no,mixed,2,96,334,3.479166667,0.036622807,0.287234043,0.0625,0.611940299,0.223880597,4.985074627,7.080687643,1.083333333,2.071083111,4.413333333,0.46927865,0.28358209,0.57953347,1.693902439,0.638765514
Rhynie_complete,31,both,no,mixed,2,96,301,3.135416667,0.033004386,0.287234043,0.083333333,0.611940299,0.223880597,4.492537313,5.31542391,1.1875,2.112692033,4.785714286,0.441458037,0.313432836,0.615598676,2.002369668,0.890169896
Rhynie_complete,32,both,no,mixed,2,96,274,2.854166667,0.03004386,0.287234043,0.177083333,0.671641791,0.208955224,4.089552239,4.494883769,1.0625,2.076262323,5.416666667,0.383309967,0.23880597,0.526933723,2.146164978,1.149818724
Rhynie_complete,33,both,no,mixed,2,96,248,2.583333333,0.027192982,0.287234043,0.135416667,0.641791045,0.223880597,3.701492537,3.765935537,1.125,2.103431974,5.444444444,0.386344648,0.23880597,0.739829226,2.051020408,1.076676529
Rhynie_complete,34,both,no,mixed,2,96,226,2.354166667,0.024780702,0.287234043,0.114583333,0.686567164,0.208955224,3.373134328,3.558327071,1.104166667,2.059371555,6.384615385,0.322552171,0.253731343,0.498853902,2.410979228,1.404280631
Rhynie_complete,35,both,no,mixed,2,96,312,3.25,0.034210526,0.287234043,0.041666667,0.641791045,0.208955224,4.656716418,7.715690897,1.0625,2.045171203,4.730769231,0.432312612,0.253731343,0.615658179,2.020874751,0.834910923
Rhynie_complete,36,both,no,mixed,2,96,233,2.427083333,0.025548246,0.287234043,0.166666667,0.641791045,0.23880597,3.47761194,3.368113441,1.114583333,2.042626576,4.88,0.41857102,0.268656716,0.552511305,2.128057554,1.023923401
Rhynie_complete,37,both,no,mixed,2,96,281,2.927083333,0.030811404,0.287234043,0.0625,0.611940299,0.208955224,4.194029851,5.349139851,1.104166667,2.074226082,5.054794521,0.410348249,0.268656716,0.706741397,2.020107239,0.973955053
Rhynie_complete,38,both,no,mixed,2,96,263,2.739583333,0.028837719,0.287234043,0.083333333,0.671641791,0.208955224,3.925373134,5.695062808,1.0625,2.051687874,4.909090909,0.417936419,0.253731343,0.537360218,1.98806366,0.906588378
Rhynie_complete,39,both,no,mixed,2,96,255,2.65625,0.027960526,0.287234043,0.083333333,0.641791045,0.223880597,3.805970149,5.768878905,1.020833333,2.025112768,4.875,0.415407747,0.23880597,0.504984559,1.787167449,0.741783386
Rhynie_complete,4,both,no,mixed,2,96,256,2.666666667,0.028070175,0.287234043,0.104166667,0.656716418,0.208955224,3.820895522,4.386361,1.177083333,2.003122101,4.746478873,0.422022757,0.194029851,0.67704706,2.086402266,1.051664983
Rhynie_complete,40,both,no,mixed,2,96,258,2.6875,0.028289474,0.287234043,0.09375,0.641791045,0.223880597,3.850746269,4.997738068,1.09375,2.049464348,4.659090909,0.439885031,0.223880597,0.615506745,1.744318182,0.820148266
Rhynie_complete,41,both,no,mixed,2,96,293,3.052083333,0.032127193,0.287234043,0.0625,0.641791045,0.208955224,4.373134328,8.278917769,1.104166667,2.058592172,4.284768212,0.480444232,0.268656716,0.699971573,1.870967742,0.763610367
Rhynie_complete,42,both,no,mixed,2,96,270,2.8125,0.029605263,0.287234043,0.125,0.626865672,0.179104478,4.029850746,4.015010281,1.09375,2.01116181,4.555555556,0.441474544,0.28358209,0.698832358,1.924889543,0.90162862
Rhynie_complete,43,both,no,mixed,2,96,214,2.229166667,0.023464912,0.287234043,0.208333333,0.671641791,0.208955224,3.194029851,3.061188153,1.145833333,2.102876223,5.1875,0.40537373,0.223880597,0.641225171,2.242506812,1.037386913
Rhynie_complete,44,both,no,mixed,2,96,246,2.5625,0.026973684,0.287234043,0.166666667,0.686567164,0.223880597,3.671641791,4.841074448,1.125,2.039407427,4.952380952,0.411803423,0.194029851,0.657620399,2.068389058,1.00676743
Rhynie_complete,45,both,no,mixed,2,96,258,2.6875,0.028289474,0.287234043,0.125,0.656716418,0.194029851,3.850746269,6.291537682,0.979166667,1.990010166,4.476190476,0.444576739,0.253731343,0.547671204,1.79969419,0.72661073
Rhynie_complete,46,both,no,mixed,2,96,185,1.927083333,0.020285088,0.287234043,0.260416667,0.656716418,0.223880597,2.76119403,2.928902743,1.104166667,2.127406624,5.828571429,0.364996235,0.23880597,0.600966449,2.344642857,1.202623793
Rhynie_complete,47,both,no,mixed,2,96,237,2.46875,0.025986842,0.287234043,0.208333333,0.656716418,0.194029851,3.537313433,3.615322435,1.135416667,2.040342889,4.724137931,0.4318974,0.23880597,0.56470162,2.165912519,1.076913475
Rhynie_complete,48,both,no,mixed,2,96,294,3.0625,0.032236842,0.287234043,0.09375,0.656716418,0.208955224,4.388059701,6.201063506,1.135416667,2.043243757,4.347222222,0.470011343,0.268656716,0.6417723,1.945355191,0.793344691
Rhynie_complete,49,both,no,mixed,2,96,262,2.729166667,0.02872807,0.287234043,0.1875,0.641791045,0.223880597,3.910447761,4.227368776,1.083333333,2.061613859,5.3,0.388983747,0.253731343,0.681809245,1.818518519,0.930033629
Rhynie_complete,5,both,no,mixed,2,96,225,2.34375,0.024671053,0.287234043,0.177083333,0.641791045,0.223880597,3.358208955,4.055305139,1.104166667,2.060436625,5.388888889,0.382349064,0.268656716,0.57172739,2.026229508,0.949963553
Rhynie_complete,50,both,no,mixed,2,96,265,2.760416667,0.029057018,0.287234043,0.177083333,0.626865672,0.223880597,3.955223881,5.924865005,1.020833333,2.012853643,4.558823529,0.441529186,0.223880597,0.517402494,1.971168437,0.914632984
Rhynie_complete,51,both,no,mixed,2,96,256,2.666666667,0.028070175,0.287234043,0.135416667,0.641791045,0.223880597,3.820895522,4.725576358,1.020833333,2.015639177,4.35,0.463365328,0.208955224,0.595906598,1.910662824,0.827434617
Rhynie_complete,52,both,no,mixed,2,96,268,2.791666667,0.029385965,0.287234043,0.145833333,0.671641791,0.208955224,4,4.792671173,1.020833333,2.013471549,4.25,0.473758012,0.223880597,0.56530221,1.773962804,0.687887555
Rhynie_complete,53,both,no,mixed,2,96,299,3.114583333,0.032785088,0.287234043,0.104166667,0.611940299,0.23880597,4.462686567,5.805766095,1.34375,2.137246028,5.289855072,0.404027331,0.298507463,0.612723303,2.190871369,1.136974026
Rhynie_complete,54,both,no,mixed,2,96,251,2.614583333,0.02752193,0.287234043,0.052083333,0.641791045,0.223880597,3.746268657,4.793756304,1.083333333,2.005047273,5,0.401009455,0.23880597,0.522050492,2.148688047,1.102640374
Rhynie_complete,55,both,no,mixed,2,96,207,2.15625,0.022697368,0.287234043,0.25,0.686567164,0.268656716,3.089552239,3.724331721,1.0625,2.034833431,4.918918919,0.413674928,0.164179104,0.54891561,1.982046679,0.903451084
Rhynie_complete,56,both,no,mixed,2,96,300,3.125,0.032894737,0.287234043,0.072916667,0.701492537,0.208955224,4.47761194,6.516548187,1.041666667,2.029089221,5.366197183,0.378124238,0.208955224,0.603356708,2.164585698,1.075097815
Rhynie_complete,57,both,no,mixed,2,96,191,1.989583333,0.020942982,0.287234043,0.260416667,0.656716418,0.179104478,2.850746269,3.046377538,1.1875,2.057207078,4.777777778,0.430578226,0.268656716,0.610404925,1.996204934,0.947271858
Rhynie_complete,58,both,no,mixed,2,96,252,2.625,0.027631579,0.287234043,0.041666667,0.641791045,0.23880597,3.76119403,4.789792025,1.072916667,2.080749544,5.351351351,0.388826935,0.23880597,0.620751499,2.015037594,0.950467247
Rhynie_complete,59,both,no,mixed,2,96,232,2.416666667,0.025438596,0.287234043,0.09375,0.656716418,0.194029851,3.462686567,4.853391061,1.083333333,2.03888785,4.8,0.424768302,0.268656716,0.538402905,1.982363316,0.983812115
Rhynie_complete,6,both,no,mixed,2,96,288,3,0.031578947,0.287234043,0.072916667,0.656716418,0.194029851,4.298507463,7.507602057,1.104166667,2.044444497,4.975,0.410943617,0.268656716,0.643939347,2.038674033,0.887253898
Rhynie_complete,60,both,no,mixed,2,96,306,3.1875,0.033552632,0.287234043,0.15625,0.656716418,0.23880597,4.567164179,7.03502898,1.114583333,2.085157131,5,0.417031426,0.208955224,0.608213148,1.935524652,0.885689145
Rhynie_complete,61,both,no,mixed,2,96,243,2.53125,0.026644737,0.287234043,0.145833333,0.656716418,0.23880597,3.626865672,5.089608608,1.145833333,2.132232225,5,0.426446445,0.223880597,0.649194155,2.411640212,1.098377057
Rhynie_complete,62,both,no,mixed,2,96,241,2.510416667,0.026425439,0.287234043,0.15625,0.641791045,0.223880597,3.597014925,4.729211932,1.072916667,2.037883024,4.72,0.431754878,0.253731343,0.630427323,1.959553696,0.838849852
Rhynie_complete,63,both,no,mixed,2,96,253,2.635416667,0.027741228,0.287234043,0.09375,0.626865672,0.268656716,3.776119403,6.543145605,1.052083333,2.06954995,4.785714286,0.432443273,0.194029851,0.619584967,2.051612903,0.894958232
Rhynie_complete,64,both,no,mixed,2,96,279,2.90625,0.030592105,0.287234043,0.135416667,0.641791045,0.223880597,4.164179104,5.922727195,1.364583333,2.126651645,5.489361702,0.387413284,0.268656716,0.734981035,2.138495093,1.095550311
Rhynie_complete,65,both,no,mixed,2,96,266,2.770833333,0.029166667,0.287234043,0.1875,0.656716418,0.208955224,3.970149254,5.319974223,1.083333333,2.053585614,5.25,0.391159165,0.253731343,0.516365969,1.923688394,0.932718309
Rhynie_complete,66,both,no,mixed,2,96,268,2.791666667,0.029385965,0.287234043,0.072916667,0.641791045,0.179104478,4,5.529535023,1.166666667,2.071752953,4.9,0.422806725,0.313432836,0.651351852,2.013546798,0.876358192
Rhynie_complete,67,both,no,mixed,2,96,262,2.729166667,0.02872807,0.287234043,0.177083333,0.656716418,0.223880597,3.910447761,5.43482414,1.177083333,2.103410166,6.568181818,0.320242378,0.23880597,0.699407522,2.38267148,1.363160073
Rhynie_complete,68,both,no,mixed,2,96,220,2.291666667,0.024122807,0.287234043,0.177083333,0.641791045,0.208955224,3.28358209,5.157536322,1.03125,2.014293526,5,0.402858705,0.208955224,0.548987884,1.49271137,0.700316926
Rhynie_complete,69,both,no,mixed,2,96,189,1.96875,0.020723684,0.287234043,0.260416667,0.641791045,0.253731343,2.820895522,3.472512727,1.09375,2.052650221,5.090909091,0.40319915,0.208955224,0.613154471,2.145945946,1.013606331
Rhynie_complete,7,both,no,mixed,2,96,200,2.083333333,0.021929825,0.287234043,0.28125,0.671641791,0.223880597,2.985074627,3.240335455,1.072916667,2.024576089,5.166666667,0.391853437,0.208955224,0.491955535,1.936448598,0.856610397
Rhynie_complete,70,both,no,mixed,2,96,216,2.25,0.023684211,0.287234043,0.197916667,0.641791045,0.223880597,3.223880597,4.72844678,1.197916667,2.092314853,6.142857143,0.340609395,0.23880597,0.699771078,2.405688623,1.292962373
Rhynie_complete,71,both,no,mixed,2,96,223,2.322916667,0.024451754,0.287234043,0.229166667,0.611940299,0.268656716,3.328358209,3.55215709,1.291666667,2.16730586,5.169811321,0.419223396,0.23880597,0.694955684,2.231534091,1.060918268
Rhynie_complete,72,both,no,mixed,2,96,230,2.395833333,0.025219298,0.287234043,0.135416667,0.626865672,0.208955224,3.432835821,5.199719924,1.083333333,2.064553731,4.785714286,0.431399287,0.268656716,0.622376503,2.024469821,0.99724535
Rhynie_complete,73,both,no,mixed,2,96,267,2.78125,0.029276316,0.287234043,0.114583333,0.656716418,0.223880597,3.985074627,6.65034184,1.052083333,2.066559638,5,0.413311928,0.23880597,0.511507467,1.964669739,0.936595639
Rhynie_complete,74,both,no,mixed,2,96,324,3.375,0.035526316,0.287234043,0.0625,0.641791045,0.194029851,4.835820896,7.293826811,1.166666667,2.097486423,4.823943662,0.434807405,0.28358209,0.738061531,2.084712756,0.922762818
Rhynie_complete,75,both,no,mixed,2,96,230,2.395833333,0.025219298,0.287234043,0.1875,0.671641791,0.253731343,3.432835821,4.015967677,1.09375,2.02105436,5,0.404210872,0.149253731,0.50120924,2.024604569,1.017155257
Rhynie_complete,76,both,no,mixed,2,96,172,1.791666667,0.018859649,0.287234043,0.34375,0.671641791,0.268656716,2.567164179,2.369144332,1,1.992556485,4.733333333,0.420962638,0.164179104,0.449286606,1.764705882,0.9565286
Rhynie_complete,77,both,no,mixed,2,96,242,2.520833333,0.026535088,0.287234043,0.166666667,0.641791045,0.208955224,3.611940299,3.490051766,1.125,2.047284859,4.666666667,0.438703898,0.28358209,0.568397778,2.033227848,1.00576958
Rhynie_complete,78,both,no,mixed,2,96,305,3.177083333,0.033442982,0.287234043,0.072916667,0.611940299,0.223880597,4.552238806,6.803037606,0.979166667,1.938558918,4.2,0.461561647,0.23880597,0.594572377,1.905013193,0.879204148
Rhynie_complete,79,both,no,mixed,2,96,237,2.46875,0.025986842,0.287234043,0.09375,0.641791045,0.208955224,3.537313433,6.783063486,0.96875,1.982432384,4.177777778,0.47451839,0.194029851,0.553096225,1.743785851,0.760201758
Rhynie_complete,8,both,no,mixed,2,96,325,3.385416667,0.035635965,0.287234043,0.09375,0.656716418,0.208955224,4.850746269,8.296135886,1.03125,2.011508508,4.5,0.447001891,0.253731343,0.514578373,1.74498229,0.676274888
Rhynie_complete,80,both,no,mixed,2,96,246,2.5625,0.026973684,0.287234043,0.166666667,0.641791045,0.223880597,3.671641791,4.613511315,1.09375,2.074561358,4.492753623,0.461757205,0.23880597,0.757228489,1.989130435,0.855484939
Rhynie_complete,81,both,no,mixed,2,96,221,2.302083333,0.024232456,0.287234043,0.21875,0.641791045,0.23880597,3.298507463,3.741717825,1.0625,2.022847249,4.621621622,0.437692095,0.23880597,0.460056394,1.916666667,0.819913771
Rhynie_complete,82,both,no,mixed,2,96,285,2.96875,0.03125,0.287234043,0.104166667,0.611940299,0.253731343,4.253731343,7.284985147,1.166666667,2.121059797,5.833333333,0.363610251,0.23880597,0.715749745,2.365422397,1.228177403
Rhynie_complete,83,both,no,mixed,2,96,242,2.520833333,0.026535088,0.287234043,0.135416667,0.641791045,0.223880597,3.611940299,5.680789595,1.135416667,2.098869483,5.273170732,0.398027978,0.268656716,0.655144611,2.415662651,1.198912045
Rhynie_complete,84,both,no,mixed,2,96,329,3.427083333,0.036074561,0.287234043,0.083333333,0.626865672,0.23880597,4.910447761,8.027851789,1.125,2.0692733,5.814814815,0.355862287,0.253731343,0.711635656,2.187440533,1.097214749
Rhynie_complete,85,both,no,mixed,2,96,249,2.59375,0.027302632,0.287234043,0.145833333,0.626865672,0.223880597,3.71641791,3.968840645,1.083333333,2.040613743,4.578947368,0.445651277,0.253731343,0.621780438,1.799295775,0.798057295
Rhynie_complete,86,both,no,mixed,2,96,261,2.71875,0.028618421,0.287234043,0.114583333,0.611940299,0.23880597,3.895522388,5.190709441,1.083333333,2.063214625,4.677966102,0.441049503,0.298507463,0.559653696,2.037760417,0.890266757
Rhynie_complete,87,both,no,mixed,2,96,237,2.46875,0.025986842,0.287234043,0.15625,0.611940299,0.223880597,3.537313433,4.37045299,1.083333333,2.060453932,5,0.412090786,0.23880597,0.675800477,2.085074627,1.006815895
Rhynie_complete,88,both,no,mixed,2,96,267,2.78125,0.029276316,0.287234043,0.03125,0.626865672,0.223880597,3.985074627,6.754330905,1.145833333,2.054784643,4.504132231,0.456199893,0.253731343,0.577522176,2.045599152,0.819765927
Rhynie_complete,89,both,no,mixed,2,96,261,2.71875,0.028618421,0.287234043,0.125,0.611940299,0.268656716,3.895522388,5.96234225,1.15625,2.142164019,5.153846154,0.415643765,0.223880597,0.687921518,2.062068966,1.007024291
Rhynie_complete,9,both,no,mixed,2,96,245,2.552083333,0.026864035,0.287234043,0.21875,0.641791045,0.208955224,3.656716418,3.548590155,1.114583333,2.077082849,4.85,0.428264505,0.28358209,0.618266683,1.966777409,0.968158232
Rhynie_complete,90,both,no,mixed,2,96,326,3.395833333,0.035745614,0.287234043,0.020833333,0.641791045,0.179104478,4.865671642,8.651318909,0.989583333,1.987861792,4.538461538,0.438003446,0.268656716,0.536437031,1.791025641,0.748929214
Rhynie_complete,91,both,no,mixed,2,96,254,2.645833333,0.027850877,0.287234043,0.104166667,0.641791045,0.208955224,3.791044776,5.313040884,1.083333333,2.025778533,4.78125,0.423692242,0.253731343,0.520780848,2.099616858,0.931290311
Rhynie_complete,92,both,no,mixed,2,96,244,2.541666667,0.026754386,0.287234043,0.135416667,0.641791045,0.223880597,3.641791045,3.7485411,1.125,2.06563724,5.888888889,0.350768588,0.223880597,0.581274009,2.312101911,1.445902766
Rhynie_complete,93,both,no,mixed,2,96,269,2.802083333,0.029495614,0.287234043,0.09375,0.686567164,0.208955224,4.014925373,6.199932887,1.020833333,2.004861982,4.545454545,0.441069636,0.23880597,0.512690911,1.754330709,0.736257471
Rhynie_complete,94,both,no,mixed,2,96,262,2.729166667,0.02872807,0.287234043,0.114583333,0.671641791,0.253731343,3.910447761,5.605006807,1.208333333,2.092883612,5.588235294,0.374516015,0.208955224,0.551535645,2.125195618,1.170419338
Rhynie_complete,95,both,no,mixed,2,96,269,2.802083333,0.029495614,0.287234043,0.145833333,0.641791045,0.223880597,4.014925373,6.373459499,1.072916667,1.994981718,5.357142857,0.372396587,0.208955224,0.517770081,2.026946108,1.047245956
Rhynie_complete,96,both,no,mixed,2,96,278,2.895833333,0.030482456,0.287234043,0.072916667,0.611940299,0.194029851,4.149253731,5.694903972,1.166666667,2.1290049,6.833333333,0.311561693,0.343283582,0.636757421,2.43457383,1.504274468
Rhynie_complete,97,both,no,mixed,2,96,269,2.802083333,0.029495614,0.287234043,0.125,0.641791045,0.253731343,4.014925373,6.841257499,1.104166667,2.067831484,5.227272727,0.395585153,0.208955224,0.512150494,2.251933702,1.005823264
Rhynie_complete,98,both,no,mixed,2,96,302,3.145833333,0.033114035,0.287234043,0.041666667,0.626865672,0.208955224,4.507462687,5.494827139,1.083333333,2.03275325,4.416666667,0.460246019,0.298507463,0.53365571,1.931899642,0.832301156
Rhynie_complete,99,both,no,mixed,2,96,239,2.489583333,0.02620614,0.287234043,0.072916667,0.641791045,0.223880597,3.567164179,3.95130926,1.125,2.100662646,5.961538462,0.352369218,0.253731343,0.564821989,2.096283784,1.13064663
EcoWeb_complete,116_pond,aqu,no,brown,1,7,15,2.142857143,0.357142857,0,0.142857143,0.333333333,0.333333333,2.5,1.378404875,1.142857143,2.380952381,3.25,0.732600733,0.666666667,0.492872479,1.176470588,0.392952624
EcoWeb_complete,123_shortgrassprairie,ter,yes,green,0,134,416,3.104477612,0.023341937,0.731343284,0.156716418,0.583333333,0,11.55555556,5.293901853,0.432835821,1.391977439,3.526315789,0.394739871,0.416666667,0.507490403,1.642777156,0.667172194
EcoWeb_complete,138_treeholesengland,aqu,no,brown,3,9,7,0.777777778,0.097222222,0,0.666666667,1,0,1.166666667,0.40824829,0.666666667,1.666666667,2,0.833333333,0,0,1,0
EcoWeb_complete,139_treeholesaustralia,aqu,no,brown,3,12,25,2.083333333,0.189393939,0,0,0.444444444,0.555555556,2.777777778,2.048034288,1.416666667,2.32220666,3.882352941,0.59814414,0.333333333,0.52618177,1.523809524,0.706696031
EcoWeb_complete,143_stumpholesalabama,aqu,no,brown,3,12,15,1.25,0.113636364,0,0.333333333,0.888888889,0.111111111,1.666666667,1.322875656,0.833333333,1.854166667,3.25,0.570512821,0.111111111,0.298807152,1.125,0.341565026
EcoWeb_complete,144_treeholesgermany,aqu,no,brown,3,11,9,0.818181818,0.081818182,0,0.727272727,1,0,1.125,0.353553391,0.727272727,1.727272727,2,0.863636364,0,0,1,0
EcoWeb_complete,151_youngpines,ter,no,mixed,1,23,48,2.086956522,0.09486166,0.045454545,0.173913043,0.476190476,0.523809524,2.285714286,3.035504194,1.434782609,2.490118577,4,0.622529644,0.095238095,0.353314997,1.505882353,0.629125043
EcoWeb_complete,152_mistletoe,ter,no,green,0,23,26,1.130434783,0.051383399,0.043478261,0.695652174,0.045454545,0.909090909,1.181818182,0.501081082,2.217391304,3.260869565,4,0.815217391,0,0.4,1.678571429,0.716231117
EcoWeb_complete,180_rottingoak1yr,ter,no,mixed,1,47,64,1.361702128,0.02960222,0.02173913,0.553191489,0.288888889,0.666666667,1.422222222,1.588150567,1.765957447,2.778368794,4.5,0.617415288,0.111111111,0.442673804,1.631578947,0.66825966
EcoWeb_complete,181_rottingoak3yr,ter,no,mixed,1,89,116,1.303370787,0.014811032,0.022727273,0.775280899,0.418604651,0.430232558,1.348837209,1.082126902,1.404494382,2.478776529,4,0.619694132,0.174418605,0.308832173,1.348571429,0.501361038
EcoWeb_complete,182_rottingpine1yr,ter,no,mixed,2,90,152,1.688888889,0.01897628,0.011363636,0.588888889,0.32183908,0.666666667,1.747126437,2.119776155,1.722222222,2.679159544,4,0.669789886,0.091954023,0.286765727,1.524137931,0.589208121
EcoWeb_complete,183_rottingpine3yr,ter,no,brown,1,36,49,1.361111111,0.038888889,0,0.666666667,0.428571429,0.342857143,1.4,0.694516336,1.333333333,2.444444444,4,0.611111111,0.228571429,0.343798311,1.28358209,0.486358458
EcoWeb_complete,203_thermalspringyellowstone,both,yes,green,0,15,43,2.866666667,0.204761905,0.066666667,0.333333333,0.642857143,0.357142857,3.071428571,2.894671118,1.266666667,2.266666667,3,0.755555556,0,0,1.104166667,0.308709278
EcoWeb_complete,22_bearisland,both,yes,green,0,28,59,2.107142857,0.078042328,0.214285714,0.214285714,0.454545455,0.181818182,2.681818182,2.079064891,1.25,2.194855442,3.714285714,0.590922619,0.5,0.544205886,1.561403509,0.638514422
EcoWeb_complete,27_wythamwood,ter,yes,mixed,1,22,39,1.772727273,0.084415584,0.142857143,0.272727273,0.333333333,0.5,2.166666667,1.504893977,1.545454545,2.504545455,4,0.626136364,0.388888889,0.418793492,1.597560976,0.625778648
EcoWeb_complete,35_morganscreek,aqu,yes,mixed,1,13,36,2.769230769,0.230769231,0.083333333,0.384615385,0.363636364,0.363636364,3.272727273,1.272077756,1.307692308,2.377899878,3.25,0.731661501,0.545454545,0.411425239,1.307692308,0.466041382
EcoWeb_complete,39_lakenyasa,aqu,yes,mixed,1,37,75,2.027027027,0.056306306,0.111111111,0.540540541,0.46875,0.3125,2.34375,2.223182476,1.378378378,2.352702703,4,0.588175676,0.25,0.372309568,1.387387387,0.605597694
EcoWeb_complete,45_conespring,aqu,no,brown,1,11,20,1.818181818,0.181818182,0,0.363636364,0.6,0.3,2,1.490711985,1.181818182,2.25,3,0.75,0.1,0.25999747,1.130434783,0.344350222
EcoWeb_complete,58_sphagnumbog,both,yes,mixed,2,18,22,1.222222222,0.071895425,0.1875,0.222222222,0.307692308,0.538461538,1.692307692,0.751067616,1.611111111,2.596957672,5.4,0.480918087,0.461538462,0.699308106,2.301369863,1.174792316
EcoWeb_complete,61_spitsbergenbarren,ter,yes,mixed,1,9,11,1.222222222,0.152777778,0.125,0.444444444,0.571428571,0.285714286,1.571428571,0.975900073,1,2.148148148,3.333333333,0.644444444,0.142857143,0.516397779,1.214285714,0.425815314
EcoWeb_complete,84_temppond,aqu,yes,mixed,1,12,23,1.916666667,0.174242424,0.090909091,0.166666667,0.3,0.7,2.3,1.159501809,1.583333333,2.706051587,4,0.676512897,0.4,0.557093418,1.612244898,0.639541715
EcoWeb_complete,92_highhimalayas,ter,yes,mixed,2,18,18,1,0.058823529,0.0625,0.444444444,0.533333333,0.466666667,1.2,0.414039336,1.333333333,2.333333333,4,0.583333333,0,0,1.407407407,0.636049058
EcoWeb_complete,98_sanddunesnamib,ter,yes,mixed,2,17,39,2.294117647,0.143382353,0.133333333,0.176470588,0.384615385,0.461538462,3,2.041241452,1.411764706,2.485294118,4.25,0.584775087,0.384615385,0.59291817,1.62962963,0.679051626
