SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
1,1,13.0,21.0,1.6153846153846154,0.1346153846153846,0.25,0.0,0.3333333333333333,0.4444444444444444,2.3333333333333335,1.6583123951777,1.0769230769230769,2.2724358974358974,4.0,0.5681089743589743,0.4444444444444444,0.6463675465948189,1.5333333333333334,0.6814453874610599,0.0
10,1,13.0,17.0,1.3076923076923077,0.10897435897435898,0.25,0.23076923076923078,0.3333333333333333,0.4444444444444444,1.8888888888888888,1.3642254619787417,1.0769230769230769,2.2472527472527473,4.0,0.5618131868131868,0.4444444444444444,0.6470741703953243,1.5,0.6725927091345493,0.0
100,1,13.0,21.0,1.6153846153846154,0.1346153846153846,0.25,0.15384615384615385,0.3333333333333333,0.4444444444444444,2.3333333333333335,1.5811388300841898,1.2307692307692308,2.3012820512820515,4.0,0.5753205128205129,0.3333333333333333,0.626888680699706,1.4838709677419355,0.625617974056345,0.0
1000,1,13.0,23.0,1.7692307692307692,0.14743589743589744,0.25,0.15384615384615385,0.1111111111111111,0.5555555555555556,2.5555555555555554,1.6666666666666667,1.0769230769230769,2.283150183150183,3.8,0.6008289955658377,0.6666666666666666,0.6532114661748999,1.4545454545454546,0.5056498968474316,0.0
101,1,13.0,11.0,0.8461538461538461,0.07051282051282051,0.25,0.38461538461538464,0.1111111111111111,0.6666666666666666,1.2222222222222223,0.4409585518440984,1.3846153846153846,2.4615384615384617,4.0,0.6153846153846154,0.2222222222222222,0.5134553180524705,1.6666666666666667,0.7669649888473704,0.0
102,1,13.0,19.0,1.4615384615384615,0.12179487179487179,0.25,0.23076923076923078,0.2222222222222222,0.5555555555555556,2.111111111111111,1.3642254619787417,1.3846153846153846,2.407051282051282,4.125,0.5835275835275835,0.3333333333333333,0.541769745777573,1.5666666666666667,0.6789105539243627,0.0
103,1,13.0,13.0,1.0,0.08333333333333333,0.25,0.3076923076923077,0.1111111111111111,0.7777777777777778,1.4444444444444444,0.8819171036881969,0.9230769230769231,1.7307692307692308,2.5,0.6923076923076923,0.1111111111111111,0.596463939202724,1.2307692307692308,0.4385290096535146,0.0
104,1,13.0,20.0,1.5384615384615385,0.1282051282051282,0.25,0.23076923076923078,0.2222222222222222,0.4444444444444444,2.2222222222222223,0.97182531580755,1.1538461538461537,2.2051282051282053,4.0,0.5512820512820513,0.4444444444444444,0.5634292194944428,1.4482758620689655,0.572351471472339,0.0
105,1,13.0,20.0,1.5384615384615385,0.1282051282051282,0.25,0.15384615384615385,0.1111111111111111,0.5555555555555556,2.2222222222222223,1.092906420717,1.0,2.053846153846154,3.6,0.5705128205128206,0.5555555555555556,0.6422616289332564,1.4,0.5,0.0
106,1,13.0,15.0,1.1538461538461537,0.09615384615384616,0.25,0.3076923076923077,0.1111111111111111,0.7777777777777778,1.6666666666666667,1.3228756555322951,1.1538461538461537,2.0641025641025643,4.333333333333334,0.47633136094674555,0.2222222222222222,0.8606629658238705,1.4210526315789473,0.606976978666884,0.0
107,1,13.0,17.0,1.3076923076923077,0.10897435897435898,0.25,0.15384615384615385,0.1111111111111111,0.7777777777777778,1.8888888888888888,1.536590742882148,1.3076923076923077,2.3974358974358974,4.5,0.5327635327635327,0.3333333333333333,0.6849514557485268,1.5714285714285714,0.7464200272921789,0.0
108,1,13.0,19.0,1.4615384615384615,0.12179487179487179,0.25,0.23076923076923078,0.2222222222222222,0.7777777777777778,2.111111111111111,1.9649710204252662,1.4615384615384615,2.5589743589743588,5.0,0.5117948717948717,0.2222222222222222,0.7359690362727067,1.6774193548387097,0.8321496970374801,0.0
109,1,13.0,20.0,1.5384615384615385,0.1282051282051282,0.25,0.23076923076923078,0.1111111111111111,0.4444444444444444,2.2222222222222223,1.3017082793177759,1.3076923076923077,2.3696581196581197,4.0,0.5924145299145299,0.6666666666666666,0.6539602951069341,1.5483870967741935,0.6238968759562409,0.0
11,1,13.0,16.0,1.2307692307692308,0.10256410256410256,0.25,0.3076923076923077,0.1111111111111111,0.5555555555555556,1.7777777777777777,0.8333333333333334,1.1538461538461537,2.2051282051282053,3.666666666666667,0.6013986013986014,0.5555555555555556,0.48638880956912867,1.5,0.5830951894845301,0.0
110,1,13.0,20.0,1.5384615384615385,0.1282051282051282,0.25,0.15384615384615385,0.0,0.6666666666666666,2.2222222222222223,1.7159383568311666,1.3846153846153846,2.534188034188034,4.5,0.5631528964862298,0.6666666666666666,0.7962050584659116,1.7419354838709677,0.8550922732073566,0.0
111,1,13.0,10.0,0.7692307692307693,0.0641025641025641,0.25,0.46153846153846156,0.2222222222222222,0.7777777777777778,1.1111111111111112,0.33333333333333337,0.9230769230769231,1.6923076923076923,2.0,0.8461538461538461,0.0,0.42163702135578396,1.5833333333333333,0.7929614610987591,0.0
112,1,13.0,19.0,1.4615384615384615,0.12179487179487179,0.25,0.15384615384615385,0.1111111111111111,0.5555555555555556,2.111111111111111,0.7817359599705717,1.3846153846153846,2.41025641025641,4.5,0.5356125356125356,0.5555555555555556,0.668613142828372,1.71875,0.7288689868556626,0.0
113,1,13.0,15.0,1.1538461538461537,0.09615384615384616,0.25,0.15384615384615385,0.1111111111111111,0.5555555555555556,1.6666666666666667,0.8660254037844387,1.0769230769230769,2.1923076923076925,4.5,0.4871794871794872,0.3333333333333333,0.6491753010001008,1.5263157894736843,0.696692268479466,0.0
