trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,0.6,0.0,1.0,0.6,0.0
2,2,land plants,1,0,3,1.0,0.0,0.6,0.0,1.0,0.6,0.0
3,3,heterotrophic microbes,1,1,3,2.0,1.0,0.75,0.0,2.0,0.75,0.0
4,4,terrestrial fungi,1,3,4,2.5,1.0,0.75,9.0,2.5,0.75,9.0
5,5,terrestrial microbivores,1,1,3,2.0,1.0,1.3846153846153846,18.0,2.0,1.3846153846153846,18.0
6,6,terrestrial detritivores,1,4,3,2.5,2.0,1.6363636363636365,3.0,2.75,1.4610389610389611,3.3
7,7,terrestrial detritivores,1,1,3,3.0,2.0,1.2857142857142858,3.6,2.75,1.4610389610389611,3.3
8,8,mites,1,2,2,3.0,3.0,1.3846153846153846,1.6363636363636365,2.5,1.4423076923076923,9.818181818181818
9,9,mites,1,1,2,2.0,1.0,1.5,18.0,2.5,1.4423076923076923,9.818181818181818
10,10,small terrestrial arthropod predators,1,3,2,3.5,3.0,1.5,1.2857142857142858,3.7982456140350878,1.8499999999999999,0.9761904761904763
11,11,small terrestrial arthropod predators,1,2,2,4.0,3.0,1.8,0.6428571428571429,3.7982456140350878,1.8499999999999999,0.9761904761904763
12,12,small terrestrial arthropod predators,1,8,4,3.894736842105263,2.0,2.25,1.0,3.7982456140350878,1.8499999999999999,0.9761904761904763
13,13,large terrestrial arthropod predators,1,2,0,4.5,4.0,0.0,0.42857142857142855,4.253267973856209,2.13,0.5128088803088803
14,14,large terrestrial arthropod predators,1,7,2,4.294117647058823,3.0,2.25,0.6,4.253267973856209,2.13,0.5128088803088803
15,15,large terrestrial arthropod predators,1,3,3,4.222222222222222,3.0,3.6,0.4864864864864865,4.253267973856209,2.13,0.5128088803088803
16,16,large terrestrial arthropod predators,1,2,1,4.166666666666666,3.0,1.8,0.4864864864864865,4.253267973856209,2.13,0.5128088803088803
17,17,large terrestrial arthropod predators,1,4,2,4.083333333333334,3.0,3.0,0.5625,4.253267973856209,2.13,0.5128088803088803
18,18,benthic algae,1,0,4,1.0,0.0,0.75,0.0,1.0,0.75,0.0
19,19,nematodes,1,4,3,2.5,2.0,1.125,3.0,2.5,1.125,3.0
