trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,0.75,0.0,1.0,0.75,0.0
2,2,land plants,1,0,3,1.0,0.0,0.8571428571428571,0.0,1.0,0.8571428571428571,0.0
3,3,heterotrophic microbes,1,1,4,2.0,1.0,0.9473684210526315,18.0,2.0,0.9473684210526315,18.0
4,4,terrestrial fungi,1,1,3,2.0,1.0,1.0,18.0,2.0,1.0,18.0
5,5,terrestrial microbivores,1,1,4,2.0,1.0,1.8,18.0,2.0,1.8,18.0
6,6,terrestrial detritivores,1,1,4,2.0,1.0,1.5,18.0,2.25,1.75,10.5
7,7,terrestrial detritivores,1,4,5,2.5,2.0,2.0,3.0,2.25,1.75,10.5
8,8,mites,1,1,4,3.0,2.0,1.8,6.0,2.928571428571429,1.9,4.285714285714286
9,9,mites,1,5,5,2.857142857142857,2.0,2.0,2.5714285714285716,2.928571428571429,1.9,4.285714285714286
10,10,small terrestrial arthropod predators,1,9,4,3.761904761904762,2.0,2.25,1.0,3.7428571428571424,2.607142857142857,0.9083333333333333
11,11,small terrestrial arthropod predators,1,1,4,4.0,3.0,3.0,0.6,3.7428571428571424,2.607142857142857,0.9083333333333333
12,12,small terrestrial arthropod predators,1,7,6,3.466666666666667,2.0,2.5714285714285716,1.125,3.7428571428571424,2.607142857142857,0.9083333333333333
13,13,large terrestrial arthropod predators,1,9,3,4.086956521739131,3.0,4.5,0.6206896551724138,3.795340022296544,4.32,1.698158215010142
14,14,large terrestrial arthropod predators,1,7,3,4.0,2.0,6.0,0.6206896551724138,3.795340022296544,4.32,1.698158215010142
15,15,large terrestrial arthropod predators,1,5,3,3.9230769230769234,3.0,4.5,0.5294117647058824,3.795340022296544,4.32,1.698158215010142
16,16,large terrestrial arthropod predators,1,12,2,3.966666666666667,2.0,3.6,0.72,3.795340022296544,4.32,1.698158215010142
17,17,large terrestrial arthropod predators,1,1,2,3.0,2.0,3.0,6.0,3.795340022296544,4.32,1.698158215010142
18,18,benthic algae,1,0,5,1.0,0.0,0.8181818181818182,0.0,1.0,0.8181818181818182,0.0
19,19,nematodes,1,4,3,2.5,2.0,1.3846153846153846,3.0,2.5,1.3846153846153846,3.0
