trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2,2,land plants,1,0,1,1.0,0.0,1.6363636363636365,0.0,1.0,1.6363636363636365,0.0
3,3,heterotrophic microbes,1,2,5,2.5,1.0,1.3846153846153846,18.0,2.5,1.3846153846153846,18.0
4,4,terrestrial fungi,1,1,3,2.0,1.0,1.2857142857142858,0.0,2.0,1.2857142857142858,0.0
5,5,terrestrial microbivores,1,1,1,3.0,2.0,3.6,6.0,3.0,3.6,6.0
6,6,terrestrial detritivores,1,1,2,2.0,1.0,1.125,18.0,2.166666666666667,2.0625,11.25
7,7,terrestrial detritivores,1,4,2,2.3333333333333335,1.0,3.0,4.5,2.166666666666667,2.0625,11.25
8,8,mites,1,4,2,2.5,2.0,3.0,2.25,2.75,3.3,4.125
9,9,mites,1,1,3,3.0,2.0,3.6,6.0,2.75,3.3,4.125
10,10,small terrestrial arthropod predators,1,1,4,4.0,3.0,3.0,3.0,3.5454545454545454,2.6,3.3000000000000003
11,11,small terrestrial arthropod predators,1,6,2,3.6363636363636367,3.0,3.0,0.9,3.5454545454545454,2.6,3.3000000000000003
12,12,small terrestrial arthropod predators,1,1,4,3.0,2.0,1.8,6.0,3.5454545454545454,2.6,3.3000000000000003
13,13,large terrestrial arthropod predators,1,2,1,4.25,3.0,6.0,0.43902439024390244,4.47034632034632,6.3,1.3008957871396896
14,14,large terrestrial arthropod predators,1,1,3,4.0,3.0,6.0,3.0,4.47034632034632,6.3,1.3008957871396896
15,15,large terrestrial arthropod predators,1,12,3,4.238095238095238,2.0,9.0,0.72,4.47034632034632,6.3,1.3008957871396896
16,16,large terrestrial arthropod predators,1,7,1,4.363636363636363,3.0,6.0,0.5454545454545454,4.47034632034632,6.3,1.3008957871396896
17,17,large terrestrial arthropod predators,1,2,3,5.5,4.0,4.5,1.8,4.47034632034632,6.3,1.3008957871396896
18,18,benthic algae,1,0,4,1.0,0.0,0.6923076923076923,0.0,1.0,0.6923076923076923,0.0
19,19,nematodes,1,2,2,2.0,1.0,2.0,9.0,2.0,2.0,9.0
