trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,2,1.0,0.0,0.45,0.0,1.0,0.45,0.0
2,2,land plants,1,0,3,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0
3,3,heterotrophic microbes,1,2,6,2.5,1.0,0.8571428571428571,18.0,2.5,0.8571428571428571,18.0
4,4,terrestrial fungi,1,3,5,2.5,1.0,0.8181818181818182,9.0,2.5,0.8181818181818182,9.0
5,5,terrestrial microbivores,1,3,5,2.75,2.0,2.0,2.5714285714285716,2.75,2.0,2.5714285714285716
6,6,terrestrial detritivores,1,1,5,3.0,2.0,2.0,6.0,2.75,1.6923076923076923,5.25
7,7,terrestrial detritivores,1,2,3,2.5,2.0,1.3846153846153846,4.5,2.75,1.6923076923076923,5.25
8,8,mites,1,4,4,3.0,2.0,1.8,2.25,3.0,1.65,2.925
9,9,mites,1,1,4,3.0,2.0,1.5,3.6,3.0,1.65,2.925
10,10,small terrestrial arthropod predators,1,1,3,4.0,3.0,1.6363636363636365,2.0,3.906417112299465,2.0454545454545454,1.2824561403508772
11,11,small terrestrial arthropod predators,1,9,5,3.9545454545454546,3.0,2.25,0.9473684210526315,3.906417112299465,2.0454545454545454,1.2824561403508772
12,12,small terrestrial arthropod predators,1,7,4,3.764705882352941,3.0,2.25,0.9,3.906417112299465,2.0454545454545454,1.2824561403508772
13,13,large terrestrial arthropod predators,1,7,3,4.421052631578947,3.0,3.0,0.5625,4.386293859649124,3.2399999999999998,0.5568649373881932
14,14,large terrestrial arthropod predators,1,1,3,4.333333333333334,4.0,3.6,0.4186046511627907,4.386293859649124,3.2399999999999998,0.5568649373881932
15,15,large terrestrial arthropod predators,1,12,4,4.4375,3.0,3.6,0.6923076923076923,4.386293859649124,3.2399999999999998,0.5568649373881932
16,16,large terrestrial arthropod predators,1,12,3,4.40625,3.0,3.0,0.6923076923076923,4.386293859649124,3.2399999999999998,0.5568649373881932
17,17,large terrestrial arthropod predators,1,1,2,4.333333333333334,4.0,3.0,0.4186046511627907,4.386293859649124,3.2399999999999998,0.5568649373881932
18,18,benthic algae,1,0,3,1.0,0.0,0.8571428571428571,0.0,1.0,0.8571428571428571,0.0
19,19,nematodes,1,4,3,2.6,2.0,1.2,3.0,2.6,1.2,3.0
