trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,terrestrial detritus,1,0,1,1.0,0.0,1.3076923076923077,0.0,1.0,1.3076923076923077,0.0
2,2,land plants,1,0,2,1.0,0.0,0.9444444444444444,0.0,1.0,0.9444444444444444,0.0
3,3,heterotrophic microbes,1,1,3,2.0,1.0,1.3076923076923077,0.0,2.0,1.3076923076923077,0.0
4,4,terrestrial fungi,1,1,5,2.0,1.0,1.0,0.0,2.0,1.0,0.0
5,5,terrestrial microbivores,1,3,2,2.0,1.0,2.4285714285714284,5.666666666666667,2.0,2.4285714285714284,5.666666666666667
6,6,terrestrial detritivores,1,2,3,2.0,1.0,2.4285714285714284,8.5,2.0,2.064285714285714,12.75
7,7,terrestrial detritivores,1,1,3,2.0,1.0,1.7,17.0,2.0,2.064285714285714,12.75
8,8,mites,1,5,0,2.3333333333333335,1.0,0.0,3.4,2.666666666666667,0.0,4.533333333333333
9,9,mites,1,1,0,3.0,2.0,0.0,5.666666666666667,2.666666666666667,0.0,4.533333333333333
10,10,small terrestrial arthropod predators,1,2,2,3.0,2.0,2.8333333333333335,2.8333333333333335,3.1111111111111107,3.494444444444445,3.1666666666666665
11,11,small terrestrial arthropod predators,1,4,2,3.333333333333333,3.0,4.25,1.0,3.1111111111111107,3.494444444444445,3.1666666666666665
12,12,small terrestrial arthropod predators,1,1,1,3.0,2.0,3.4,5.666666666666667,3.1111111111111107,3.494444444444445,3.1666666666666665
13,13,large terrestrial arthropod predators,1,8,3,4.533333333333333,3.0,8.5,0.6538461538461539,3.8454545454545452,5.808333333333334,1.8437856125356127
14,14,large terrestrial arthropod predators,1,1,1,2.0,2.0,3.4,5.666666666666667,3.8454545454545452,5.808333333333334,1.8437856125356127
15,15,large terrestrial arthropod predators,1,5,2,4.181818181818182,3.0,5.666666666666667,0.6296296296296297,3.8454545454545452,5.808333333333334,1.8437856125356127
16,16;17,large terrestrial arthropod predators,2,1,1,4.666666666666666,4.0,5.666666666666667,0.425,3.8454545454545452,5.808333333333334,1.8437856125356127
18,18,benthic algae,1,0,2,1.0,0.0,1.3076923076923077,0.0,1.0,1.3076923076923077,0.0
19,19,nematodes,1,1,4,2.0,1.0,1.5454545454545454,17.0,2.0,1.5454545454545454,17.0
