SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
1,1,36.0,101.0,2.8055555555555554,0.08015873015873017,0.22857142857142856,0.2777777777777778,0.5185185185185185,0.37037037037037035,3.740740740740741,4.275085177672286,1.1388888888888888,2.23409230156542,4.0,0.558523075391355,0.25925925925925924,0.7336653528774097,1.5180722891566265,0.685104650853718,0.0
10,1,36.0,76.0,2.111111111111111,0.06031746031746032,0.22857142857142856,0.3611111111111111,0.5555555555555556,0.2222222222222222,2.814814814814815,2.689538665574123,1.0,2.032012150490411,3.2727272727272725,0.6208926015387368,0.25925925925925924,0.5750203092442444,1.25,0.435285750066007,0.0
100,1,36.0,70.0,1.9444444444444444,0.05555555555555555,0.22857142857142856,0.3055555555555556,0.5185185185185185,0.3333333333333333,2.5925925925925926,3.723720836219717,1.1944444444444444,2.123280423280423,4.5,0.4718400940623162,0.2222222222222222,0.5219702770713677,1.5188679245283019,0.7712838039265838,0.0
1000,1,36.0,74.0,2.0555555555555554,0.05873015873015873,0.22857142857142856,0.3055555555555556,0.5925925925925926,0.25925925925925924,2.740740740740741,2.5357837901129163,1.0277777777777777,2.100380402490377,4.117647058823529,0.5100923834619487,0.14814814814814814,0.46592266656962217,1.53125,0.639112327317455,0.0
101,1,36.0,90.0,2.5,0.07142857142857142,0.22857142857142856,0.027777777777777776,0.5185185185185185,0.37037037037037035,3.3333333333333335,3.486236674961434,1.0277777777777777,2.0807923584504042,3.958333333333333,0.5256738589769443,0.2222222222222222,0.5619655028013527,1.3955223880597014,0.5347848519179192,0.0
102,1,36.0,72.0,2.0,0.05714285714285714,0.22857142857142856,0.2777777777777778,0.5925925925925926,0.3333333333333333,2.6666666666666665,3.679464844031199,1.0,2.0859567901234564,4.0,0.5214891975308641,0.18518518518518517,0.5051783662307098,1.4426229508196722,0.515049228616701,0.0
103,1,36.0,76.0,2.111111111111111,0.06031746031746032,0.22857142857142856,0.2222222222222222,0.5185185185185185,0.3333333333333333,2.814814814814815,2.60232199623332,1.2222222222222223,2.256820847997319,4.166666666666666,0.5416370035193566,0.2962962962962963,0.7299277097826932,1.5683453237410072,0.648860313144787,0.0
104,1,36.0,83.0,2.3055555555555554,0.06587301587301587,0.22857142857142856,0.3333333333333333,0.5555555555555556,0.2962962962962963,3.074074074074074,2.540834598284677,1.1388888888888888,2.1933440441567376,4.25,0.5160809515662912,0.2962962962962963,0.6192268393367439,1.6835443037974684,0.8067281374996094,0.0
105,1,36.0,72.0,2.0,0.05714285714285714,0.22857142857142856,0.25,0.5185185185185185,0.2222222222222222,2.6666666666666665,2.0939473213563384,1.1666666666666667,2.1306471306471306,4.0,0.5326617826617827,0.2962962962962963,0.5458982968318612,1.6046511627906976,0.7117167257233867,0.0
106,1,36.0,84.0,2.3333333333333335,0.06666666666666667,0.22857142857142856,0.19444444444444445,0.5185185185185185,0.4074074074074074,3.111111111111111,3.7141448268574293,1.1111111111111112,2.130574542416648,4.052631578947368,0.525726185791121,0.18518518518518517,0.563289926749777,1.5069444444444444,0.6144703532912025,0.0
