trophospecies_id,sp_name,guild,n_lumped,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
1,1,aquatic detritus,1,0,2,1.0,0.0,1.125,0.0,1.0,1.125,0.0
2,2;11;12,aquatic heterotroph microbes,3,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,3,planktonic algae,1,1,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0
4,4,benthic algae,1,1,1,2.0,1.0,1.8,9.0,2.0,1.8,9.0
5,5;7,macrophytic algae,2,1,2,3.0,2.0,4.5,3.0,3.0,4.5,3.0
6,6,aquatic fungi,1,1,2,2.0,1.0,4.5,9.0,2.0,4.5,9.0
8,8,swimming filter feeders,1,3,1,3.666666666666667,2.0,9.0,1.2857142857142858,3.7083333333333335,9.0,1.2857142857142858
9,9,swimming filter feeders,1,4,2,3.75,2.0,9.0,1.2857142857142858,3.7083333333333335,9.0,1.2857142857142858
10,10,swimming scrapers,1,1,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0
13,13,benthic predators,1,1,1,2.0,1.0,0.0,0.0,2.0,0.0,0.0
