Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,1,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,4,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,0,1,1.0,0.0
29,29,29,1,6,2.0,1.0
30,30,30,1,4,2.0,1.0
31,31,31,1,2,3.0,2.0
32,32,32,3,1,3.0,3.0
33,33,33,1,1,2.0,1.0
34,34,34,1,2,3.0,2.0
35,35,35,3,3,2.0,1.0
36,36,36,1,5,2.0,1.0
37,37,37,1,4,2.0,1.0
38,38,38,1,3,2.0,1.0
39,39,39,2,2,2.5,2.0
40,40,40,2,3,2.5,2.0
41,41,41,1,4,2.0,1.0
42,42,42,7,1,2.7777777777777777,3.0
43,43,43,2,1,3.0,2.0
44,44,44,2,3,2.0,1.0
45,45,45,1,5,2.0,1.0
46,46,46,1,5,3.0,2.0
47,47,47,1,3,3.0,2.0
48,48,48,1,1,2.0,1.0
49,49,49,3,2,2.6666666666666665,2.0
50,50,50,3,1,2.3333333333333335,2.0
51,51,51,5,1,3.0,3.0
52,52,52,1,4,2.0,1.0
53,53,53,2,4,2.0,1.0
54,54,54,1,4,3.0,2.0
55,55,55,3,4,2.3333333333333335,1.0
56,56,56,1,4,2.0,1.0
57,57,57,4,3,2.75,3.0
58,58,58,10,3,3.71875,4.0
59,59,59,4,3,2.75,3.0
60,60,60,19,1,4.053191489361702,3.0
61,61,61,3,2,2.3333333333333335,1.0
62,62,62,1,1,3.0,2.0
63,63,63,2,1,3.666666666666667,3.0
64,64,64,6,1,3.84,4.0
65,65,65,4,1,3.166666666666667,3.0
66,66,66,3,1,3.0,3.0
67,67,67,4,1,3.2857142857142856,3.0
68,68,68,7,0,2.875,3.0
69,69,69,10,0,2.6666666666666665,3.0
70,70,70,2,0,2.5,2.0
71,71,71,20,0,3.129032258064516,3.0
72,72,72,8,0,2.25,2.0
73,73,73,1,0,3.75,4.0
74,74,74,1,1,3.0,2.0
75,75,75,3,1,3.0,3.0
76,76,76,3,1,2.3333333333333335,2.0
77,77,77,3,0,3.75,4.0
78,78,78,7,0,2.5,3.0
79,79,79,6,0,3.3,3.0
