Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,1,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,8,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,1,4,2.0,1.0
24,24,24,1,3,3.0,2.0
25,25,25,1,3,4.0,3.0
26,26,26,1,2,2.0,1.0
27,27,27,1,3,2.0,1.0
28,28,28,1,6,4.0,3.0
29,29,29,1,8,2.0,1.0
30,30,30,1,7,5.0,4.0
31,31,31,1,5,3.0,2.0
32,32,32,1,6,5.0,4.0
33,33,33,1,7,3.0,2.0
34,34,34,1,7,5.0,4.0
35,35,35,1,5,2.0,1.0
36,36,36,1,7,3.0,2.0
37,37,37,1,7,5.0,4.0
38,38,38,1,8,5.0,4.0
39,39,39,6,8,3.0,1.0
40,40,40,4,8,2.0,1.0
41,41,41,1,7,3.0,2.0
42,42,42,4,7,4.75,3.0
43,43,43,2,4,4.5,5.0
44,44,44,5,3,3.2222222222222223,4.0
45,45,45,2,2,2.0,1.0
46,46,46,7,2,3.3846153846153846,3.0
47,47,47,7,2,3.3846153846153846,3.0
48,48,48,4,2,2.0,1.0
49,49,49,10,3,3.3,3.0
50,50,50,12,3,3.7222222222222223,2.0
51,51,51,2,2,2.5,2.0
52,52,52,2,2,4.5,5.0
53,53,53,4,2,2.0,1.0
54,54,54,2,2,3.6470588235294117,3.0
55,55,55,6,2,4.166666666666666,3.0
56,56,56,7,2,3.7142857142857144,3.0
57,57,57,4,3,4.166666666666666,2.0
58,58,58,2,3,5.0,3.0
59,59,59,7,2,3.8421052631578947,4.0
60,60,60,2,2,3.25,4.0
61,61,61,1,3,3.0,2.0
62,62,62,2,4,5.0,3.0
63,63,63,4,4,3.6799999999999997,4.0
64,64,64,9,4,4.181818181818182,2.0
65,65,65,2,4,2.0,1.0
66,66,66,9,4,4.127659574468085,3.0
67,67,67,8,2,4.375,3.0
68,68,68,2,2,4.5,5.0
69,69,69,7,2,4.157894736842105,4.0
70,70,70,4,2,3.2222222222222223,2.0
71,71,71,13,2,3.803921568627451,3.0
72,72,72,12,2,3.822222222222222,3.0
73,73,73,2,1,3.75,3.0
74,74,74,1,1,6.0,5.0
75,75,75,13,1,4.129032258064516,3.0
76,76,76,3,1,4.166666666666666,4.0
77,77,77,20,1,4.248275862068965,3.0
78,78,78,7,0,3.9259259259259256,4.0
79,79,79,1,0,5.5,6.0
80,80,80,6,0,4.140000000000001,3.0
81,81,81,5,0,3.0,3.0
82,82,82,17,0,3.1176470588235294,3.0
83,83,83,1,0,2.0,1.0
84,84,84,2,0,4.5,5.0
85,85,85,12,0,3.851851851851852,3.0
