Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,8,1.0,0.0
3,3,3,0,9,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,9,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,7,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,3,4,2.0,1.0
21,21,21,3,5,2.0,1.0
22,22,22,1,6,2.0,1.0
23,23,23,2,8,2.75,2.0
24,24,24,4,7,3.142857142857143,3.0
25,25,25,1,4,2.0,1.0
26,26,26,1,9,2.0,1.0
27,27,27,1,7,2.0,1.0
28,28,28,5,7,3.642857142857143,3.0
29,29,29,1,5,2.0,1.0
30,30,30,1,5,3.0,2.0
31,31,31,5,7,2.4285714285714284,1.0
32,32,32,4,6,3.142857142857143,3.0
33,33,33,1,5,3.0,2.0
34,34,34,1,5,4.142857142857142,4.0
35,35,35,5,5,3.533333333333333,3.0
36,36,36,1,4,4.142857142857142,4.0
37,37,37,3,4,2.0,1.0
38,38,38,4,3,2.0,1.0
39,39,39,3,3,4.6521739130434785,4.0
40,40,40,5,1,2.6666666666666665,2.0
41,41,41,1,1,2.0,1.0
42,42,42,2,3,3.875,4.0
43,43,43,1,4,2.0,1.0
44,44,44,1,4,3.0,2.0
45,45,45,4,4,2.571428571428571,2.0
46,46,46,1,2,2.0,1.0
47,47,47,1,2,4.0,3.0
48,48,48,2,2,3.7,3.0
49,49,49,6,2,3.666666666666667,4.0
50,50,50,4,2,3.416666666666667,3.0
51,51,51,3,1,3.6363636363636367,3.0
52,52,52,12,1,3.5357142857142856,3.0
53,53,53,6,1,4.425,4.0
54,54,54,2,1,4.4375,4.0
55,55,55,1,2,4.0,3.0
56,56,56,13,2,4.105263157894736,3.0
57,57,57,17,1,4.111111111111111,2.0
58,58,58,2,1,4.066666666666666,4.0
59,59,59,2,1,2.5,2.0
60,60,60,11,2,3.6153846153846154,3.0
61,61,61,16,1,4.252427184466019,4.0
62,62,62,1,1,2.0,1.0
63,63,63,10,1,2.4285714285714284,1.0
64,64,64,5,2,3.8181818181818183,4.0
65,65,65,3,2,2.0,1.0
66,66,66,13,2,3.9587628865979383,3.0
67,67,67,14,2,2.6666666666666665,1.0
68,68,68,3,2,2.6666666666666665,2.0
69,69,69,2,2,2.0,1.0
70,70,70,3,2,4.178571428571429,3.0
71,71,71,9,0,4.260869565217391,4.0
72,72,72,1,0,2.0,1.0
73,73,73,2,0,3.4,3.0
74,74,74,12,0,3.4230769230769234,3.0
75,75,75,9,0,3.984126984126984,3.0
76,76,76,5,0,3.642857142857143,3.0
77,77,77,10,0,3.6399999999999997,3.0
78,78,78,1,0,3.9,4.0
79,79,79,2,0,4.0,4.0
