Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,8,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,4,1.0,0.0
25,25,25,0,5,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,1,1.0,0.0
30,30,30,0,2,1.0,0.0
31,31,31,0,1,1.0,0.0
32,32,32,1,5,2.0,1.0
33,33,33,1,7,2.0,1.0
34,34,34,3,8,2.3333333333333335,2.0
35,35,35,2,3,2.0,1.0
36,36,36,1,3,3.333333333333333,3.0
37,37,37,1,5,3.333333333333333,3.0
38,38,38,3,4,2.8,3.0
39,39,39,8,5,2.125,1.0
40,40,40,1,2,2.0,1.0
41,41,41,3,2,3.2857142857142856,4.0
42,42,42,1,2,2.0,1.0
43,43,43,4,2,2.25,2.0
44,44,44,2,3,2.0,1.0
45,45,45,2,3,2.0,1.0
46,46,46,4,2,2.25,2.0
47,47,47,1,2,3.333333333333333,3.0
48,48,48,1,1,2.0,1.0
49,49,49,2,1,2.0,1.0
50,50,50,4,4,3.75,4.0
51,51,51,1,4,2.0,1.0
52,52,52,1,4,3.333333333333333,3.0
53,53,53,9,4,4.051948051948052,4.0
54,54,54,2,3,3.75,4.0
55,55,55,8,3,3.15,4.0
56,56,56,1,3,4.4,5.0
57,57,57,4,3,2.25,2.0
58,58,58,16,3,3.3095238095238093,3.0
59,59,59,9,2,3.5,3.0
60,60,60,5,1,4.166666666666666,4.0
61,61,61,5,2,3.6,5.0
62,62,62,9,2,2.4545454545454546,3.0
63,63,63,4,2,3.333333333333333,4.0
64,64,64,2,2,2.6666666666666665,2.0
65,65,65,5,1,2.3333333333333335,1.0
66,66,66,3,1,2.7777777777777777,2.0
67,67,67,5,1,4.029411764705882,4.0
68,68,68,4,1,2.25,2.0
69,69,69,4,1,2.25,2.0
70,70,70,6,1,3.4545454545454546,4.0
71,71,71,3,1,3.7272727272727275,4.0
72,72,72,11,1,2.090909090909091,2.0
73,73,73,9,1,2.4545454545454546,3.0
74,74,74,3,1,2.7777777777777777,2.0
75,75,75,11,1,4.190476190476191,4.0
76,76,76,1,1,3.0,2.0
77,77,77,11,2,4.044943820224719,4.0
78,78,78,10,2,3.235294117647059,3.0
79,79,79,2,1,5.321428571428571,5.0
80,80,80,3,1,4.083333333333334,4.0
81,81,81,1,0,4.4,5.0
82,82,82,8,0,2.9444444444444446,4.0
83,83,83,23,0,4.154867256637168,3.0
84,84,84,11,0,2.090909090909091,2.0
