Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,1,4,2.0,1.0
23,23,23,1,4,2.0,1.0
24,24,24,1,4,3.0,2.0
25,25,25,2,7,2.5,2.0
26,26,26,1,7,2.0,1.0
27,27,27,1,6,2.0,1.0
28,28,28,2,7,3.0,3.0
29,29,29,1,7,3.0,2.0
30,30,30,2,3,3.0,3.0
31,31,31,8,5,3.1818181818181817,2.0
32,32,32,1,7,3.0,2.0
33,33,33,1,4,3.5,3.0
34,34,34,8,5,3.5,3.0
35,35,35,3,5,3.6,3.0
36,36,36,6,4,3.25,3.0
37,37,37,3,4,3.6,3.0
38,38,38,1,3,4.0,3.0
39,39,39,5,3,4.052631578947368,4.0
40,40,40,1,3,3.0,2.0
41,41,41,3,2,2.75,3.0
42,42,42,8,2,3.84375,3.0
43,43,43,8,1,3.1818181818181817,2.0
44,44,44,1,0,2.0,1.0
45,45,45,1,1,2.0,1.0
46,46,46,3,3,2.0,1.0
47,47,47,1,3,4.0,3.0
48,48,48,5,4,3.75,4.0
49,49,49,8,4,3.6842105263157894,3.0
50,50,50,5,4,3.8125,4.0
51,51,51,1,3,2.0,1.0
52,52,52,1,2,2.0,1.0
53,53,53,2,2,3.8,4.0
54,54,54,5,3,2.8,2.0
55,55,55,2,2,2.5,2.0
56,56,56,6,0,3.416666666666667,3.0
57,57,57,1,3,2.0,1.0
58,58,58,6,2,3.92,4.0
59,59,59,6,2,3.2222222222222223,2.0
60,60,60,12,1,3.833333333333333,4.0
61,61,61,8,0,3.967741935483871,4.0
62,62,62,4,1,3.9642857142857144,4.0
63,63,63,9,2,4.075,3.0
64,64,64,11,3,2.5833333333333335,2.0
65,65,65,4,2,2.6,3.0
66,66,66,1,1,3.857142857142857,4.0
67,67,67,6,1,4.090909090909091,4.0
68,68,68,3,1,4.0,4.0
69,69,69,8,1,3.9444444444444446,4.0
70,70,70,3,1,3.166666666666667,3.0
71,71,71,12,0,3.977777777777778,3.0
72,72,72,2,0,3.0,3.0
73,73,73,1,0,3.0,2.0
74,74,74,4,0,2.5,3.0
75,75,75,2,0,3.791666666666667,4.0
76,76,76,4,0,3.953488372093023,3.0
77,77,77,7,0,4.193548387096774,3.0
78,78,78,9,0,3.9722222222222223,4.0
