Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,2,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,10,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,1,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,1,2,2.0,1.0
21,21,21,1,2,3.0,2.0
22,22,22,1,2,2.0,1.0
23,23,23,3,6,3.0,2.0
24,24,24,1,5,2.0,1.0
25,25,25,2,4,2.0,1.0
26,26,26,3,9,2.5,1.0
27,27,27,1,7,2.0,1.0
28,28,28,2,7,2.6666666666666665,2.0
29,29,29,3,6,2.5,2.0
30,30,30,1,5,2.0,1.0
31,31,31,2,5,2.6666666666666665,2.0
32,32,32,4,6,3.7,3.0
33,33,33,1,7,3.0,2.0
34,34,34,1,6,3.5,3.0
35,35,35,2,5,2.0,1.0
36,36,36,2,4,2.6666666666666665,2.0
37,37,37,2,3,2.6666666666666665,2.0
38,38,38,2,2,3.333333333333333,3.0
39,39,39,4,3,3.0,3.0
40,40,40,4,4,3.0,2.0
41,41,41,3,5,3.2,3.0
42,42,42,2,5,4.333333333333334,4.0
43,43,43,3,5,3.4,4.0
44,44,44,6,5,3.1818181818181817,3.0
45,45,45,3,4,2.75,2.0
46,46,46,1,4,4.0,4.0
47,47,47,15,2,4.023255813953488,3.0
48,48,48,1,2,3.5,3.0
49,49,49,1,2,3.5,3.0
50,50,50,2,2,3.5,3.0
51,51,51,9,3,4.178571428571429,5.0
52,52,52,7,4,3.666666666666667,3.0
53,53,53,5,4,3.4545454545454546,3.0
54,54,54,2,4,2.6666666666666665,2.0
55,55,55,4,4,4.333333333333334,3.0
56,56,56,1,4,4.0,4.0
57,57,57,5,2,4.565217391304348,4.0
58,58,58,6,1,3.625,3.0
59,59,59,4,1,4.1923076923076925,6.0
60,60,60,7,2,2.8,3.0
61,61,61,17,2,4.086956521739131,3.0
62,62,62,3,2,3.0,3.0
63,63,63,4,2,4.285714285714286,4.0
64,64,64,3,2,3.0,3.0
65,65,65,1,2,4.0,3.0
66,66,66,4,2,4.111111111111111,4.0
67,67,67,10,0,3.6,4.0
68,68,68,3,1,3.857142857142857,4.0
69,69,69,1,1,2.0,1.0
70,70,70,13,1,4.068181818181818,3.0
71,71,71,8,1,4.2784810126582276,4.0
72,72,72,8,1,4.195652173913043,4.0
73,73,73,3,1,3.428571428571429,3.0
74,74,74,19,1,4.288461538461538,3.0
75,75,75,7,0,3.642857142857143,3.0
76,76,76,3,0,2.75,2.0
77,77,77,11,0,3.5652173913043477,2.0
78,78,78,11,0,4.212765957446809,4.0
