Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,3,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,4,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,2,6,2.0,1.0
28,28,28,1,3,2.0,1.0
29,29,29,1,5,2.0,1.0
30,30,30,2,6,2.6666666666666665,2.0
31,31,31,1,6,3.0,2.0
32,32,32,1,3,2.0,1.0
33,33,33,1,4,2.0,1.0
34,34,34,3,4,4.5,4.0
35,35,35,2,4,3.75,3.0
36,36,36,2,4,2.0,1.0
37,37,37,1,4,2.0,1.0
38,38,38,5,7,3.0,2.0
39,39,39,1,8,3.0,2.0
40,40,40,2,8,4.5,3.0
41,41,41,1,7,2.0,1.0
42,42,42,4,3,2.4,1.0
43,43,43,1,2,2.0,1.0
44,44,44,5,2,3.2857142857142856,3.0
45,45,45,3,2,3.6,3.0
46,46,46,2,2,2.0,1.0
47,47,47,1,3,2.0,1.0
48,48,48,2,3,2.0,1.0
49,49,49,15,2,3.625,3.0
50,50,50,5,2,2.3333333333333335,2.0
51,51,51,1,4,2.0,1.0
52,52,52,5,3,3.5,3.0
53,53,53,3,3,4.0,3.0
54,54,54,5,2,2.0,1.0
55,55,55,5,3,3.5,3.0
56,56,56,6,3,3.5454545454545454,4.0
57,57,57,1,1,3.0,2.0
58,58,58,10,2,2.8333333333333335,2.0
59,59,59,13,3,3.806451612903226,3.0
60,60,60,1,4,2.0,1.0
61,61,61,2,3,3.2,3.0
62,62,62,2,3,2.0,1.0
63,63,63,4,3,3.5294117647058822,3.0
64,64,64,7,3,4.372093023255815,4.0
65,65,65,2,3,4.230769230769231,4.0
66,66,66,4,1,3.774193548387097,4.0
67,67,67,8,1,4.340909090909091,4.0
68,68,68,2,1,2.0,1.0
69,69,69,2,1,2.5,2.0
70,70,70,18,1,3.4814814814814814,3.0
71,71,71,16,1,3.56,3.0
72,72,72,3,0,2.5,1.0
73,73,73,6,0,2.2857142857142856,2.0
74,74,74,20,0,3.593220338983051,2.0
75,75,75,1,0,3.0,2.0
76,76,76,1,1,2.0,1.0
77,77,77,3,1,2.0,1.0
78,78,78,1,1,4.052631578947368,4.0
79,79,79,4,1,2.6,2.0
80,80,80,11,1,3.105263157894737,2.0
81,81,81,5,0,4.205128205128205,5.0
82,82,82,11,0,4.353535353535353,3.0
