Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,11,1.0,0.0
3,3,3,0,9,1.0,0.0
4,4,4,0,9,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,1,1.0,0.0
7,7,7,0,2,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,4,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,1,7,2.0,1.0
21,21,21,1,6,3.0,2.0
22,22,22,2,12,2.0,1.0
23,23,23,1,10,2.0,1.0
24,24,24,1,7,2.0,1.0
25,25,25,1,7,2.0,1.0
26,26,26,1,3,2.0,1.0
27,27,27,4,3,3.2,2.0
28,28,28,1,4,2.0,1.0
29,29,29,2,4,3.5,2.0
30,30,30,1,3,2.0,1.0
31,31,31,3,1,2.75,2.0
32,32,32,2,6,2.0,1.0
33,33,33,2,8,3.0,2.0
34,34,34,1,7,4.0,3.0
35,35,35,8,7,3.7,3.0
36,36,36,2,8,3.0,2.0
37,37,37,5,7,3.5,3.0
38,38,38,1,9,2.0,1.0
39,39,39,3,9,2.6666666666666665,2.0
40,40,40,3,7,3.333333333333333,2.0
41,41,41,2,6,3.5,3.0
42,42,42,1,7,3.8,4.0
43,43,43,2,7,2.0,1.0
44,44,44,5,7,3.7,3.0
45,45,45,1,5,3.0,2.0
46,46,46,3,6,4.25,4.0
47,47,47,9,4,3.4705882352941178,3.0
48,48,48,6,1,2.7142857142857144,2.0
49,49,49,7,1,4.166666666666666,4.0
50,50,50,6,1,4.066666666666666,4.0
51,51,51,3,1,2.75,2.0
52,52,52,3,1,4.684210526315789,4.0
53,53,53,5,2,2.857142857142857,3.0
54,54,54,1,1,3.666666666666667,4.0
55,55,55,3,1,2.6666666666666665,2.0
56,56,56,7,5,2.75,2.0
57,57,57,2,4,2.0,1.0
58,58,58,3,4,3.0,3.0
59,59,59,16,3,3.0,1.0
60,60,60,1,3,2.0,1.0
61,61,61,1,3,3.25,3.0
62,62,62,6,4,3.888888888888889,3.0
63,63,63,3,3,3.0,3.0
64,64,64,13,3,4.069444444444445,3.0
65,65,65,13,3,3.7,3.0
66,66,66,6,3,2.857142857142857,2.0
67,67,67,5,3,3.769230769230769,3.0
68,68,68,3,3,4.125,5.0
69,69,69,1,3,3.0,2.0
70,70,70,3,2,3.25,2.0
71,71,71,6,2,4.3478260869565215,4.0
72,72,72,13,2,4.0,3.0
73,73,73,7,1,4.166666666666666,4.0
74,74,74,13,1,4.1,3.0
75,75,75,22,1,4.142857142857142,3.0
76,76,76,2,1,3.666666666666667,4.0
77,77,77,12,1,3.75,2.0
78,78,78,5,2,4.130434782608695,4.0
79,79,79,6,2,2.7142857142857144,2.0
80,80,80,2,1,4.125,4.0
81,81,81,12,1,3.0,2.0
82,82,82,8,1,3.9661016949152543,3.0
83,83,83,22,1,3.558139534883721,3.0
84,84,84,20,0,4.029999999999999,3.0
