Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,1,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,2,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,3,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,1,3,2.0,1.0
30,30,30,1,2,2.0,1.0
31,31,31,1,1,2.0,1.0
32,32,32,1,4,2.0,1.0
33,33,33,1,4,2.0,1.0
34,34,34,5,5,2.4,2.0
35,35,35,1,4,2.0,1.0
36,36,36,2,3,2.5,2.0
37,37,37,3,3,2.8333333333333335,3.0
38,38,38,4,2,2.25,2.0
39,39,39,1,2,3.5,3.0
40,40,40,9,3,2.5555555555555554,2.0
41,41,41,5,3,2.75,3.0
42,42,42,2,2,2.0,1.0
43,43,43,1,2,2.0,1.0
44,44,44,1,2,2.0,1.0
45,45,45,7,1,3.263157894736842,2.0
46,46,46,2,2,3.571428571428571,4.0
47,47,47,4,3,2.857142857142857,2.0
48,48,48,1,3,2.0,1.0
49,49,49,2,5,3.666666666666667,4.0
50,50,50,2,5,2.5,2.0
51,51,51,1,3,3.5,3.0
52,52,52,10,3,3.4193548387096775,3.0
53,53,53,6,5,4.0588235294117645,4.0
54,54,54,2,5,2.5,2.0
55,55,55,5,4,2.75,3.0
56,56,56,6,4,4.0,5.0
57,57,57,5,2,3.6923076923076925,5.0
58,58,58,1,1,2.0,1.0
59,59,59,3,1,3.8125,4.0
60,60,60,5,1,4.243243243243244,5.0
61,61,61,1,0,3.0,2.0
62,62,62,1,1,3.0,2.0
63,63,63,2,1,4.0,5.0
64,64,64,1,1,3.25,3.0
65,65,65,9,1,4.1875,4.0
66,66,66,1,1,3.833333333333333,4.0
67,67,67,1,1,2.0,1.0
68,68,68,6,1,2.6666666666666665,3.0
69,69,69,5,2,4.243243243243244,5.0
70,70,70,18,2,4.382113821138212,5.0
71,71,71,4,2,3.571428571428571,5.0
72,72,72,5,2,4.608108108108108,6.0
73,73,73,2,1,3.0,3.0
74,74,74,15,0,3.660377358490566,3.0
75,75,75,10,0,4.419753086419753,5.0
76,76,76,1,0,3.0,2.0
