Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,6,1.0,0.0
2,2,2,0,8,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,6,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,4,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,9,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,8,1.0,0.0
19,19,19,0,7,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,4,7,2.5,1.0
22,22,22,1,5,3.0,2.0
23,23,23,2,7,2.0,1.0
24,24,24,2,3,2.0,1.0
25,25,25,1,3,3.0,2.0
26,26,26,3,3,2.0,1.0
27,27,27,2,6,3.333333333333333,3.0
28,28,28,3,6,2.0,1.0
29,29,29,1,6,3.0,2.0
30,30,30,2,6,2.6666666666666665,2.0
31,31,31,3,5,2.5,2.0
32,32,32,1,5,3.0,2.0
33,33,33,2,7,3.5,2.0
34,34,34,4,7,2.5,1.0
35,35,35,2,7,2.5,1.0
36,36,36,11,5,2.875,2.0
37,37,37,2,6,3.5,2.0
38,38,38,1,6,3.0,2.0
39,39,39,2,9,3.5,3.0
40,40,40,5,9,3.6153846153846154,2.0
41,41,41,8,8,3.5454545454545454,2.0
42,42,42,1,9,3.0,2.0
43,43,43,2,9,4.0,3.0
44,44,44,5,8,2.4285714285714284,1.0
45,45,45,1,8,2.0,1.0
46,46,46,2,8,2.75,2.0
47,47,47,4,8,3.25,3.0
48,48,48,16,8,3.660377358490566,2.0
49,49,49,6,8,4.08,4.0
50,50,50,5,6,2.857142857142857,3.0
51,51,51,2,6,3.5,2.0
52,52,52,3,5,3.571428571428571,3.0
53,53,53,1,6,2.0,1.0
54,54,54,1,6,2.0,1.0
55,55,55,12,8,4.028169014084507,3.0
56,56,56,1,7,2.0,1.0
57,57,57,5,5,3.769230769230769,4.0
58,58,58,16,5,4.10377358490566,3.0
59,59,59,5,5,3.9333333333333336,3.0
60,60,60,13,1,3.413793103448276,2.0
61,61,61,1,1,2.0,1.0
62,62,62,19,2,3.8170731707317076,2.0
63,63,63,4,2,4.0476190476190474,4.0
64,64,64,5,2,4.0285714285714285,3.0
65,65,65,2,2,3.666666666666667,3.0
66,66,66,5,4,4.111111111111111,4.0
67,67,67,4,3,3.0,3.0
68,68,68,9,3,3.838709677419355,4.0
69,69,69,6,2,3.0,2.0
70,70,70,1,2,4.578947368421053,5.0
71,71,71,13,2,4.0,3.0
72,72,72,31,1,3.961038961038961,2.0
73,73,73,5,1,4.245283018867925,4.0
74,74,74,2,1,4.157894736842105,4.0
75,75,75,15,1,3.333333333333333,2.0
76,76,76,8,1,3.9,4.0
77,77,77,1,1,2.0,1.0
78,78,78,2,1,3.1818181818181817,3.0
79,79,79,10,1,4.482014388489208,3.0
80,80,80,17,1,3.909090909090909,3.0
81,81,81,8,1,4.375,3.0
82,82,82,19,1,4.3059701492537314,3.0
83,83,83,50,1,3.819587628865979,2.0
