Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,7,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,1,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,1,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,5,1.0,0.0
20,20,20,0,5,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,0,6,1.0,0.0
29,29,29,0,3,1.0,0.0
30,30,30,0,2,1.0,0.0
31,31,31,1,6,2.0,1.0
32,32,32,1,9,3.0,2.0
33,33,33,2,4,2.5,1.0
34,34,34,2,5,3.5,2.0
35,35,35,4,4,2.5,3.0
36,36,36,1,4,3.0,2.0
37,37,37,2,2,3.0,3.0
38,38,38,4,2,2.25,2.0
39,39,39,2,2,2.0,1.0
40,40,40,1,1,4.0,3.0
41,41,41,2,3,2.0,1.0
42,42,42,4,3,2.5,3.0
43,43,43,2,4,3.0,3.0
44,44,44,2,3,2.0,1.0
45,45,45,8,2,2.909090909090909,3.0
46,46,46,6,2,3.111111111111111,3.0
47,47,47,2,2,2.6666666666666665,2.0
48,48,48,1,3,2.0,1.0
49,49,49,6,4,3.111111111111111,3.0
50,50,50,3,4,3.2857142857142856,3.0
51,51,51,1,6,3.0,2.0
52,52,52,3,5,3.428571428571429,4.0
53,53,53,8,5,2.909090909090909,3.0
54,54,54,12,5,3.5121951219512195,4.0
55,55,55,11,2,3.7199999999999998,4.0
56,56,56,1,2,4.0,3.0
57,57,57,4,3,3.333333333333333,4.0
58,58,58,7,4,3.7714285714285714,4.0
59,59,59,4,3,3.333333333333333,4.0
60,60,60,2,4,2.5,2.0
61,61,61,4,6,3.7407407407407405,4.0
62,62,62,3,6,3.0,2.0
63,63,63,4,5,2.25,2.0
64,64,64,3,4,3.2,4.0
65,65,65,3,2,3.0,1.0
66,66,66,12,2,4.044776119402985,4.0
67,67,67,14,2,3.7941176470588234,4.0
68,68,68,3,2,3.2857142857142856,3.0
69,69,69,3,2,4.190476190476191,5.0
70,70,70,4,1,4.372549019607844,4.0
71,71,71,2,1,2.0,1.0
72,72,72,16,2,3.9111111111111114,4.0
73,73,73,5,1,3.0,4.0
74,74,74,6,1,4.055555555555555,5.0
75,75,75,8,1,3.666666666666667,4.0
76,76,76,6,1,2.1666666666666665,2.0
77,77,77,5,1,2.4,3.0
78,78,78,6,1,4.208333333333334,4.0
79,79,79,8,0,4.09433962264151,4.0
80,80,80,15,0,4.279503105590062,4.0
81,81,81,7,0,4.355769230769231,3.0
82,82,82,7,0,3.9696969696969697,4.0
83,83,83,10,0,3.5789473684210527,4.0
