Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,10,1.0,0.0
10,10,10,0,10,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,9,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,1,4,2.0,1.0
28,28,28,1,5,2.0,1.0
29,29,29,2,7,2.0,1.0
30,30,30,1,6,2.0,1.0
31,31,31,1,6,3.0,2.0
32,32,32,3,8,2.3333333333333335,1.0
33,33,33,1,8,2.0,1.0
34,34,34,4,7,2.6,2.0
35,35,35,2,7,2.5,1.0
36,36,36,9,7,2.111111111111111,1.0
37,37,37,8,6,2.5555555555555554,2.0
38,38,38,1,5,3.0,2.0
39,39,39,1,4,2.0,1.0
40,40,40,1,5,2.0,1.0
41,41,41,3,5,2.0,1.0
42,42,42,3,6,3.166666666666667,3.0
43,43,43,4,7,2.6,2.0
44,44,44,1,7,4.0,3.0
45,45,45,10,4,3.0357142857142856,2.0
46,46,46,3,4,2.5,2.0
47,47,47,3,4,2.75,2.0
48,48,48,4,1,3.608695652173913,3.0
49,49,49,9,1,3.041666666666667,3.0
50,50,50,1,1,3.0,2.0
51,51,51,9,0,2.6363636363636362,2.0
52,52,52,6,1,2.7142857142857144,2.0
53,53,53,5,1,4.0,3.0
54,54,54,6,2,3.1304347826086953,3.0
55,55,55,7,1,2.142857142857143,1.0
56,56,56,9,4,2.111111111111111,1.0
57,57,57,2,4,3.8,4.0
58,58,58,6,5,3.2857142857142856,3.0
59,59,59,8,3,2.125,2.0
60,60,60,6,3,3.6,3.0
61,61,61,1,3,2.0,1.0
62,62,62,6,3,3.5,4.0
63,63,63,1,3,3.888888888888889,4.0
64,64,64,5,3,2.8333333333333335,2.0
65,65,65,10,3,3.107142857142857,3.0
66,66,66,11,3,2.1818181818181817,1.0
67,67,67,9,2,4.029850746268657,4.0
68,68,68,9,3,3.574468085106383,3.0
69,69,69,3,3,3.5483870967741935,3.0
70,70,70,2,2,3.7727272727272725,3.0
71,71,71,12,1,4.28140703517588,3.0
72,72,72,7,1,3.6875,3.0
73,73,73,8,1,4.0606060606060606,4.0
74,74,74,2,2,2.6666666666666665,2.0
75,75,75,10,2,3.3684210526315788,3.0
76,76,76,14,2,3.814285714285714,3.0
77,77,77,2,2,4.078947368421053,4.0
78,78,78,13,1,3.0606060606060606,2.0
79,79,79,3,1,2.3333333333333335,1.0
80,80,80,2,1,2.0,1.0
81,81,81,11,1,3.0,2.0
82,82,82,12,1,4.280575539568345,3.0
83,83,83,2,1,4.382352941176471,4.0
84,84,84,3,1,3.888888888888889,4.0
85,85,85,12,0,3.064516129032258,2.0
86,86,86,13,0,3.9927536231884058,3.0
