Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,12,1.0,0.0
8,8,8,0,12,1.0,0.0
9,9,9,0,12,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,4,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,1,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,2,5,2.0,1.0
21,21,21,1,7,3.0,2.0
22,22,22,1,9,2.0,1.0
23,23,23,1,10,2.0,1.0
24,24,24,2,12,3.333333333333333,3.0
25,25,25,5,8,3.142857142857143,4.0
26,26,26,8,7,3.6818181818181817,4.0
27,27,27,4,5,3.166666666666667,4.0
28,28,28,4,6,4.666666666666666,6.0
29,29,29,3,6,3.625,5.0
30,30,30,1,5,2.0,1.0
31,31,31,1,4,2.0,1.0
32,32,32,1,3,2.0,1.0
33,33,33,6,2,3.75,4.0
34,34,34,1,2,3.0,2.0
35,35,35,5,2,3.142857142857143,4.0
36,36,36,6,3,3.642857142857143,4.0
37,37,37,1,3,2.0,1.0
38,38,38,4,8,3.2,3.0
39,39,39,3,8,4.882352941176471,6.0
40,40,40,13,7,3.4827586206896552,2.0
41,41,41,2,8,5.0,4.0
42,42,42,1,4,5.3,5.0
43,43,43,1,3,5.3,5.0
44,44,44,4,4,4.64516129032258,3.0
45,45,45,9,2,4.285714285714286,5.0
46,46,46,1,2,2.0,1.0
47,47,47,1,2,3.0,2.0
48,48,48,3,1,3.25,3.0
49,49,49,3,2,4.333333333333334,3.0
50,50,50,3,2,3.625,5.0
51,51,51,7,2,5.14516129032258,3.0
52,52,52,4,2,2.8,3.0
53,53,53,7,2,5.14516129032258,3.0
54,54,54,4,2,4.217391304347826,4.0
55,55,55,6,3,3.125,4.0
56,56,56,1,3,3.0,2.0
57,57,57,6,2,3.642857142857143,4.0
58,58,58,1,0,2.0,1.0
59,59,59,1,0,4.0,3.0
60,60,60,7,0,4.26530612244898,4.0
61,61,61,2,0,4.125,5.0
62,62,62,13,0,3.4827586206896552,2.0
63,63,63,1,0,4.0,3.0
64,64,64,2,1,2.0,1.0
65,65,65,10,1,3.6399999999999997,3.0
66,66,66,3,1,2.5,2.0
67,67,67,9,1,3.7142857142857144,4.0
68,68,68,2,1,4.0,5.0
69,69,69,2,1,2.0,1.0
70,70,70,2,1,2.6666666666666665,2.0
71,71,71,12,1,4.022727272727273,3.0
72,72,72,22,1,4.625850340136054,3.0
73,73,73,8,1,4.82,3.0
74,74,74,3,1,4.0,5.0
75,75,75,4,0,4.722222222222222,6.0
76,76,76,19,0,4.320512820512821,3.0
77,77,77,13,0,4.2,5.0
78,78,78,4,0,4.285714285714286,4.0
