Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,2,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,7,1.0,0.0
22,22,22,0,9,1.0,0.0
23,23,23,0,6,1.0,0.0
24,24,24,0,6,1.0,0.0
25,25,25,0,1,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,2,8,2.0,1.0
29,29,29,2,8,2.0,1.0
30,30,30,2,9,3.0,2.0
31,31,31,2,6,2.0,1.0
32,32,32,1,6,2.0,1.0
33,33,33,3,7,3.5,2.0
34,34,34,1,9,2.0,1.0
35,35,35,3,7,3.5,2.0
36,36,36,6,7,3.090909090909091,2.0
37,37,37,3,7,3.333333333333333,3.0
38,38,38,2,7,2.5,2.0
39,39,39,2,7,2.6666666666666665,2.0
40,40,40,2,7,2.5,2.0
41,41,41,2,7,2.0,1.0
42,42,42,10,8,3.5925925925925926,3.0
43,43,43,9,6,3.6969696969696972,3.0
44,44,44,3,7,3.5,3.0
45,45,45,2,5,5.0,4.0
46,46,46,4,2,3.375,3.0
47,47,47,8,2,4.333333333333334,4.0
48,48,48,5,3,3.8076923076923075,4.0
49,49,49,1,4,5.5,5.0
50,50,50,17,6,3.75,3.0
51,51,51,1,7,4.0,3.0
52,52,52,1,8,4.5,4.0
53,53,53,5,8,3.111111111111111,3.0
54,54,54,3,6,3.5,3.0
55,55,55,4,4,4.75,4.0
56,56,56,3,4,3.5,3.0
57,57,57,2,1,5.0,5.0
58,58,58,4,1,3.928571428571429,4.0
59,59,59,5,1,4.476190476190476,4.0
60,60,60,3,2,4.642857142857142,4.0
61,61,61,4,2,4.5600000000000005,4.0
62,62,62,2,1,4.25,4.0
63,63,63,8,2,2.9230769230769234,2.0
64,64,64,12,1,4.258620689655173,4.0
65,65,65,4,1,3.928571428571429,4.0
66,66,66,1,1,5.5,5.0
67,67,67,5,1,4.217391304347826,4.0
68,68,68,6,1,4.4,4.0
69,69,69,6,2,4.111111111111111,4.0
70,70,70,5,2,3.7142857142857144,4.0
71,71,71,5,2,4.25,4.0
72,72,72,16,2,3.96875,3.0
73,73,73,16,0,3.666666666666667,3.0
74,74,74,5,0,3.8076923076923075,4.0
75,75,75,23,0,3.4915254237288136,2.0
76,76,76,2,0,4.85,5.0
77,77,77,15,1,4.453333333333333,4.0
78,78,78,10,1,3.2105263157894735,2.0
79,79,79,4,1,3.8870967741935485,3.0
80,80,80,26,1,3.641025641025641,2.0
81,81,81,16,0,4.421052631578947,4.0
82,82,82,18,0,4.520833333333334,3.0
83,83,83,1,0,3.2857142857142856,3.0
84,84,84,4,0,4.333333333333334,4.0
