Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,1,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,2,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,4,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,2,4,2.0,1.0
26,26,26,2,4,2.0,1.0
27,27,27,2,2,2.0,1.0
28,28,28,2,2,2.0,1.0
29,29,29,3,2,2.0,1.0
30,30,30,1,4,2.0,1.0
31,31,31,2,5,2.5,1.0
32,32,32,5,5,2.857142857142857,2.0
33,33,33,4,4,2.0,1.0
34,34,34,5,4,2.888888888888889,2.0
35,35,35,3,4,2.0,1.0
36,36,36,4,5,2.0,1.0
37,37,37,1,6,2.0,1.0
38,38,38,2,5,3.5,2.0
39,39,39,6,2,2.5,2.0
40,40,40,4,2,2.0,1.0
41,41,41,1,1,3.0,2.0
42,42,42,4,3,3.333333333333333,3.0
43,43,43,1,3,2.0,1.0
44,44,44,4,3,3.0,3.0
45,45,45,2,3,2.5,2.0
46,46,46,1,3,3.0,2.0
47,47,47,4,3,3.25,2.0
48,48,48,5,2,4.130434782608695,3.0
49,49,49,4,0,2.0,1.0
50,50,50,1,2,2.0,1.0
51,51,51,5,2,3.8636363636363633,4.0
52,52,52,13,5,3.6956521739130435,3.0
53,53,53,1,5,2.0,1.0
54,54,54,6,4,2.75,2.0
55,55,55,1,3,4.636363636363637,4.0
56,56,56,6,2,3.2727272727272725,3.0
57,57,57,4,2,4.4411764705882355,4.0
58,58,58,3,2,3.166666666666667,2.0
59,59,59,5,3,4.371428571428572,4.0
60,60,60,2,1,4.625,5.0
61,61,61,3,0,2.0,1.0
62,62,62,8,0,3.291666666666667,3.0
63,63,63,9,1,3.7941176470588234,3.0
64,64,64,1,1,4.761904761904762,5.0
65,65,65,3,1,3.8695652173913047,4.0
66,66,66,1,1,2.0,1.0
67,67,67,3,1,2.0,1.0
68,68,68,12,1,2.611111111111111,2.0
69,69,69,5,0,2.571428571428571,2.0
70,70,70,7,0,4.644736842105264,4.0
71,71,71,10,0,4.458823529411765,3.0
72,72,72,2,0,4.0,4.0
73,73,73,5,0,2.571428571428571,2.0
74,74,74,4,0,2.0,1.0
75,75,75,1,0,4.0,3.0
76,76,76,5,0,3.263157894736842,3.0
77,77,77,6,0,4.7631578947368425,4.0
78,78,78,1,0,4.761904761904762,5.0
