Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,6,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,6,1.0,0.0
5,5,5,0,8,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,2,9,2.0,1.0
25,25,25,1,9,2.0,1.0
26,26,26,4,5,2.0,1.0
27,27,27,2,4,3.0,2.0
28,28,28,1,7,2.0,1.0
29,29,29,2,7,4.5,3.0
30,30,30,2,7,3.0,2.0
31,31,31,1,8,2.0,1.0
32,32,32,2,8,2.0,1.0
33,33,33,1,5,3.0,2.0
34,34,34,1,5,3.0,2.0
35,35,35,5,7,2.7777777777777777,2.0
36,36,36,3,6,2.75,2.0
37,37,37,2,8,2.0,1.0
38,38,38,1,7,3.7142857142857144,3.0
39,39,39,1,9,4.0,3.0
40,40,40,7,5,4.536585365853659,4.0
41,41,41,5,5,3.8,3.0
42,42,42,5,5,4.0476190476190474,3.0
43,43,43,3,5,4.4,4.0
44,44,44,11,3,2.764705882352941,2.0
45,45,45,14,2,4.241379310344827,3.0
46,46,46,4,3,3.769230769230769,3.0
47,47,47,9,4,2.5384615384615383,1.0
48,48,48,5,6,4.59375,4.0
49,49,49,1,6,3.0,2.0
50,50,50,2,7,3.5,3.0
51,51,51,1,7,5.333333333333334,5.0
52,52,52,6,5,5.365853658536585,5.0
53,53,53,6,4,3.8181818181818183,3.0
54,54,54,3,2,2.5,1.0
55,55,55,5,3,3.8,3.0
56,56,56,1,3,4.7,4.0
57,57,57,2,2,4.294117647058823,4.0
58,58,58,1,2,5.0,4.0
59,59,59,7,2,2.375,1.0
60,60,60,1,2,3.7142857142857144,3.0
61,61,61,6,2,5.166666666666666,6.0
62,62,62,1,2,2.0,1.0
63,63,63,3,1,2.75,2.0
64,64,64,12,1,4.593220338983051,4.0
65,65,65,11,2,4.4625,3.0
66,66,66,5,2,5.25,5.0
67,67,67,9,3,5.08,5.0
68,68,68,4,4,4.8545454545454545,4.0
69,69,69,12,3,4.720430107526882,3.0
70,70,70,1,2,3.0,2.0
71,71,71,12,0,2.7222222222222223,2.0
72,72,72,1,0,3.0,2.0
73,73,73,6,1,4.852941176470589,4.0
74,74,74,5,1,4.555555555555555,4.0
75,75,75,3,0,4.566666666666666,4.0
76,76,76,8,0,3.4615384615384617,3.0
77,77,77,1,0,3.0,2.0
78,78,78,3,0,4.448275862068965,4.0
79,79,79,20,0,4.550335570469798,3.0
80,80,80,4,0,4.789473684210526,5.0
81,81,81,22,0,4.275,3.0
82,82,82,26,0,3.490566037735849,2.0
83,83,83,7,0,5.208333333333334,5.0
84,84,84,1,0,3.0,2.0
