Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,7,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,8,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,8,1.0,0.0
12,12,12,0,9,1.0,0.0
13,13,13,0,11,1.0,0.0
14,14,14,0,11,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,1,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,4,2.0,1.0
22,22,22,1,6,2.0,1.0
23,23,23,1,8,2.0,1.0
24,24,24,1,8,2.0,1.0
25,25,25,4,7,2.5,2.0
26,26,26,5,9,2.0,1.0
27,27,27,3,9,2.3333333333333335,2.0
28,28,28,1,6,3.0,2.0
29,29,29,2,6,2.0,1.0
30,30,30,2,6,2.5,2.0
31,31,31,2,6,2.0,1.0
32,32,32,3,6,2.0,1.0
33,33,33,7,6,2.8,2.0
34,34,34,4,6,2.0,1.0
35,35,35,4,7,2.5,2.0
36,36,36,7,7,2.9375,3.0
37,37,37,1,8,2.0,1.0
38,38,38,5,5,4.21875,4.0
39,39,39,1,5,4.0,3.0
40,40,40,2,6,2.0,1.0
41,41,41,3,5,3.166666666666667,2.0
42,42,42,1,5,2.0,1.0
43,43,43,6,2,2.3333333333333335,2.0
44,44,44,16,0,3.30188679245283,2.0
45,45,45,10,2,2.8421052631578947,2.0
46,46,46,4,2,2.6666666666666665,3.0
47,47,47,7,2,2.9375,3.0
48,48,48,3,2,3.6470588235294117,3.0
49,49,49,3,1,2.0,1.0
50,50,50,12,2,3.08,2.0
51,51,51,1,2,3.5,3.0
52,52,52,6,2,2.3333333333333335,2.0
53,53,53,17,2,2.625,1.0
54,54,54,6,1,3.1875,3.0
55,55,55,4,3,3.8,3.0
56,56,56,11,4,3.673469387755102,3.0
57,57,57,1,1,3.0,2.0
58,58,58,5,2,3.916666666666667,4.0
59,59,59,13,1,3.2,3.0
60,60,60,4,1,3.883720930232558,3.0
61,61,61,1,1,3.0,2.0
62,62,62,2,1,4.103448275862069,3.0
63,63,63,5,1,4.21875,4.0
64,64,64,3,1,3.2,3.0
65,65,65,19,1,4.194736842105263,2.0
66,66,66,1,1,5.0,5.0
67,67,67,7,1,2.9375,3.0
68,68,68,5,0,3.916666666666667,4.0
69,69,69,2,0,3.166666666666667,3.0
70,70,70,2,0,4.103448275862069,3.0
71,71,71,18,0,3.656716417910448,3.0
72,72,72,1,0,4.0,4.0
73,73,73,9,0,3.310344827586207,3.0
74,74,74,11,0,3.673469387755102,3.0
75,75,75,10,0,2.4,2.0
76,76,76,8,0,2.375,1.0
77,77,77,5,0,3.8260869565217392,3.0
