Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,4,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,3,5,2.0,1.0
23,23,23,1,8,2.0,1.0
24,24,24,1,8,2.0,1.0
25,25,25,2,10,2.75,2.0
26,26,26,1,9,3.75,3.0
27,27,27,3,9,2.6666666666666665,2.0
28,28,28,1,4,2.0,1.0
29,29,29,1,4,2.0,1.0
30,30,30,2,7,3.0,2.0
31,31,31,1,7,3.75,3.0
32,32,32,2,7,5.25,4.0
33,33,33,1,7,3.75,3.0
34,34,34,6,7,3.96,3.0
35,35,35,6,4,2.0,1.0
36,36,36,2,4,4.333333333333334,4.0
37,37,37,3,1,2.6666666666666665,2.0
38,38,38,2,1,4.857142857142858,5.0
39,39,39,7,1,2.3333333333333335,2.0
40,40,40,2,2,3.7,4.0
41,41,41,6,2,3.769230769230769,3.0
42,42,42,4,3,4.8,4.0
43,43,43,3,2,4.888888888888889,4.0
44,44,44,3,3,4.0,3.0
45,45,45,2,4,4.6,4.0
46,46,46,1,3,3.0,2.0
47,47,47,2,2,2.0,1.0
48,48,48,1,3,2.0,1.0
49,49,49,1,2,2.0,1.0
50,50,50,2,2,5.25,4.0
51,51,51,1,4,4.0,3.0
52,52,52,4,3,3.875,4.0
53,53,53,6,3,4.9,4.0
54,54,54,3,0,5.0,5.0
55,55,55,10,3,3.3684210526315788,2.0
56,56,56,9,3,3.5625,3.0
57,57,57,1,4,4.0,3.0
58,58,58,2,4,4.2,4.0
59,59,59,14,4,4.343283582089552,2.0
60,60,60,7,4,4.020408163265306,3.0
61,61,61,1,4,5.6,5.0
62,62,62,3,4,5.0,5.0
63,63,63,13,4,3.6521739130434785,3.0
64,64,64,5,3,3.8695652173913047,4.0
65,65,65,2,3,2.5,2.0
66,66,66,1,3,5.166666666666666,5.0
67,67,67,12,3,4.368421052631579,3.0
68,68,68,7,3,3.625,2.0
69,69,69,2,2,4.0,4.0
70,70,70,6,2,3.769230769230769,3.0
71,71,71,4,2,3.909090909090909,3.0
72,72,72,3,2,4.684210526315789,5.0
73,73,73,9,1,4.264150943396226,3.0
74,74,74,8,1,4.285714285714286,3.0
75,75,75,8,1,4.09375,3.0
76,76,76,11,1,4.785714285714286,4.0
77,77,77,13,1,4.337662337662337,3.0
78,78,78,5,1,2.4285714285714284,2.0
79,79,79,1,0,3.0,2.0
80,80,80,9,0,4.666666666666666,3.0
81,81,81,3,0,4.0,3.0
82,82,82,14,0,4.553191489361702,3.0
83,83,83,3,0,3.0,3.0
84,84,84,1,0,4.0,3.0
85,85,85,3,0,5.0,5.0
86,86,86,6,0,4.484375,4.0
87,87,87,8,0,4.766666666666667,4.0
