Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,6,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,3,1.0,0.0
4,4,4,0,8,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,9,1.0,0.0
14,14,14,0,9,1.0,0.0
15,15,15,0,10,1.0,0.0
16,16,16,0,5,1.0,0.0
17,17,17,0,1,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,6,1.0,0.0
20,20,20,0,7,1.0,0.0
21,21,21,0,7,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,1,4,2.0,1.0
24,24,24,3,9,2.5,1.0
25,25,25,3,9,2.0,1.0
26,26,26,2,6,2.0,1.0
27,27,27,1,5,2.0,1.0
28,28,28,2,5,2.75,2.0
29,29,29,5,5,3.7333333333333334,3.0
30,30,30,2,4,2.0,1.0
31,31,31,4,1,2.4,1.0
32,32,32,5,5,2.3333333333333335,1.0
33,33,33,2,6,2.0,1.0
34,34,34,5,7,3.142857142857143,2.0
35,35,35,8,7,2.125,2.0
36,36,36,8,7,3.741935483870968,3.0
37,37,37,4,7,2.0,1.0
38,38,38,3,7,2.8333333333333335,2.0
39,39,39,7,7,3.604651162790698,3.0
40,40,40,1,6,2.0,1.0
41,41,41,6,5,2.5555555555555554,2.0
42,42,42,1,2,2.0,1.0
43,43,43,2,3,2.0,1.0
44,44,44,7,3,2.6363636363636362,2.0
45,45,45,1,3,2.0,1.0
46,46,46,5,3,2.625,2.0
47,47,47,6,5,3.6470588235294117,3.0
48,48,48,20,7,4.14070351758794,3.0
49,49,49,2,7,2.6666666666666665,2.0
50,50,50,7,6,2.142857142857143,2.0
51,51,51,2,6,4.166666666666666,4.0
52,52,52,2,6,2.0,1.0
53,53,53,9,6,2.111111111111111,2.0
54,54,54,6,6,3.851851851851852,3.0
55,55,55,6,6,2.5555555555555554,2.0
56,56,56,4,5,2.7142857142857144,2.0
57,57,57,2,5,3.0,3.0
58,58,58,3,5,3.851851851851852,3.0
59,59,59,6,4,3.611111111111111,3.0
60,60,60,13,4,4.204545454545455,4.0
61,61,61,22,4,4.1764705882352935,3.0
62,62,62,1,3,2.0,1.0
63,63,63,24,3,3.5436893203883493,2.0
64,64,64,8,3,3.736842105263158,4.0
65,65,65,1,3,3.5,3.0
66,66,66,7,2,3.8181818181818183,3.0
67,67,67,5,2,3.142857142857143,2.0
68,68,68,6,1,3.105263157894737,3.0
69,69,69,4,1,2.75,2.0
70,70,70,17,1,3.5681818181818183,2.0
71,71,71,2,1,2.0,1.0
72,72,72,1,1,3.0,2.0
73,73,73,19,1,4.179039301310043,3.0
74,74,74,6,1,3.6470588235294117,3.0
75,75,75,5,1,2.0,1.0
76,76,76,11,1,3.9009009009009006,3.0
77,77,77,6,1,2.1666666666666665,2.0
78,78,78,19,0,4.203319502074689,3.0
79,79,79,2,0,3.428571428571429,3.0
80,80,80,10,0,4.173469387755102,4.0
81,81,81,3,0,3.3,3.0
