Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,3,1.0,0.0
10,10,10,0,3,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,2,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,5,1.0,0.0
24,24,24,0,5,1.0,0.0
25,25,25,0,5,1.0,0.0
26,26,26,0,3,1.0,0.0
27,27,27,0,2,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,1,2,2.0,1.0
31,31,31,2,2,2.0,1.0
32,32,32,2,9,2.0,1.0
33,33,33,1,7,2.0,1.0
34,34,34,2,7,2.0,1.0
35,35,35,7,7,3.0666666666666664,2.0
36,36,36,1,5,2.0,1.0
37,37,37,7,5,3.0666666666666664,2.0
38,38,38,1,5,2.0,1.0
39,39,39,1,3,3.0,2.0
40,40,40,3,2,3.25,3.0
41,41,41,1,2,3.0,2.0
42,42,42,2,2,2.0,1.0
43,43,43,5,3,2.5,1.0
44,44,44,4,3,2.0,1.0
45,45,45,4,3,2.0,1.0
46,46,46,15,0,3.2285714285714286,3.0
47,47,47,3,3,2.6666666666666665,2.0
48,48,48,5,3,2.8461538461538463,2.0
49,49,49,2,5,2.5,2.0
50,50,50,1,4,3.0,2.0
51,51,51,5,2,2.0,1.0
52,52,52,2,1,3.4444444444444446,3.0
53,53,53,2,1,2.5,2.0
54,54,54,16,1,3.3,3.0
55,55,55,3,3,3.7058823529411766,3.0
56,56,56,8,3,3.3846153846153846,3.0
57,57,57,6,2,2.2857142857142856,1.0
58,58,58,11,3,3.12,2.0
59,59,59,4,3,4.076923076923077,4.0
60,60,60,3,3,4.809523809523809,5.0
61,61,61,7,3,4.413793103448276,4.0
62,62,62,1,2,4.359999999999999,5.0
63,63,63,4,2,4.076923076923077,4.0
64,64,64,9,2,3.380952380952381,4.0
65,65,65,5,2,3.5555555555555554,4.0
66,66,66,10,1,3.1304347826086953,3.0
67,67,67,4,1,4.076923076923077,4.0
68,68,68,3,1,3.25,3.0
69,69,69,4,1,2.6,2.0
70,70,70,2,2,2.6666666666666665,2.0
71,71,71,5,2,3.6315789473684212,3.0
72,72,72,6,1,4.786666666666667,5.0
73,73,73,2,2,3.6875,4.0
74,74,74,10,0,2.2727272727272725,2.0
75,75,75,12,0,3.0769230769230766,2.0
76,76,76,1,0,4.6875,5.0
77,77,77,3,0,4.2,4.0
78,78,78,25,0,4.556862745098039,3.0
