Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,5,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,3,1.0,0.0
6,6,6,0,2,1.0,0.0
7,7,7,0,3,1.0,0.0
8,8,8,0,3,1.0,0.0
9,9,9,0,2,1.0,0.0
10,10,10,0,2,1.0,0.0
11,11,11,0,2,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,6,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,5,2.0,1.0
22,22,22,1,3,2.0,1.0
23,23,23,1,3,2.0,1.0
24,24,24,3,9,3.5,3.0
25,25,25,1,6,3.0,2.0
26,26,26,1,4,4.0,4.0
27,27,27,2,7,2.0,1.0
28,28,28,1,3,2.0,1.0
29,29,29,3,4,2.3333333333333335,2.0
30,30,30,3,4,2.0,1.0
31,31,31,1,4,2.0,1.0
32,32,32,3,5,2.5,2.0
33,33,33,4,3,3.333333333333333,5.0
34,34,34,1,2,3.0,2.0
35,35,35,3,2,2.5,2.0
36,36,36,4,2,2.0,1.0
37,37,37,3,1,2.5,2.0
38,38,38,4,2,2.0,1.0
39,39,39,1,3,2.0,1.0
40,40,40,3,2,2.6666666666666665,2.0
41,41,41,2,1,2.0,1.0
42,42,42,2,1,2.5,2.0
43,43,43,1,3,4.0,4.0
44,44,44,3,5,3.142857142857143,3.0
45,45,45,4,4,4.388888888888889,4.0
46,46,46,1,4,3.0,2.0
47,47,47,1,1,5.0,5.0
48,48,48,8,1,2.25,2.0
49,49,49,2,1,3.0,2.0
50,50,50,4,1,4.388888888888889,4.0
51,51,51,1,1,3.666666666666667,3.0
52,52,52,4,1,3.2,3.0
53,53,53,15,3,2.8235294117647056,2.0
54,54,54,8,3,3.2727272727272725,3.0
55,55,55,1,3,4.142857142857142,4.0
56,56,56,1,3,3.0,2.0
57,57,57,6,4,3.611111111111111,4.0
58,58,58,1,3,3.0,2.0
59,59,59,1,3,4.0,4.0
60,60,60,1,4,2.0,1.0
61,61,61,2,4,3.3157894736842106,3.0
62,62,62,1,2,3.0,2.0
63,63,63,15,3,4.149425287356322,3.0
64,64,64,5,3,3.25,3.0
65,65,65,5,3,3.0,3.0
66,66,66,9,3,4.142857142857142,3.0
67,67,67,10,3,4.341176470588236,3.0
68,68,68,9,2,4.504424778761062,3.0
69,69,69,11,2,3.484848484848485,4.0
70,70,70,2,1,4.2,4.0
71,71,71,7,1,4.431578947368421,3.0
72,72,72,1,1,5.0,5.0
73,73,73,3,1,4.6,5.0
74,74,74,5,1,3.0,3.0
75,75,75,4,1,3.333333333333333,5.0
76,76,76,2,1,2.0,1.0
77,77,77,1,1,3.5,3.0
78,78,78,2,1,4.2,4.0
79,79,79,10,1,4.9021739130434785,5.0
80,80,80,6,1,3.619047619047619,5.0
81,81,81,2,1,4.857142857142858,4.0
82,82,82,9,0,4.0701754385964914,3.0
83,83,83,3,0,4.4,4.0
