Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,4,1.0,0.0
6,6,6,0,4,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,4,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,3,1.0,0.0
14,14,14,0,2,1.0,0.0
15,15,15,0,3,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,2,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,0,4,1.0,0.0
23,23,23,0,4,1.0,0.0
24,24,24,0,3,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,2,1.0,0.0
28,28,28,0,3,1.0,0.0
29,29,29,0,1,1.0,0.0
30,30,30,1,6,2.0,1.0
31,31,31,1,4,2.0,1.0
32,32,32,1,6,3.0,2.0
33,33,33,2,4,3.0,3.0
34,34,34,1,4,3.0,2.0
35,35,35,1,4,2.0,1.0
36,36,36,2,2,3.0,3.0
37,37,37,3,3,2.6666666666666665,3.0
38,38,38,1,3,4.0,3.0
39,39,39,1,4,3.0,2.0
40,40,40,1,5,2.0,1.0
41,41,41,1,4,2.0,1.0
42,42,42,2,6,2.0,1.0
43,43,43,4,3,2.5,1.0
44,44,44,2,5,2.0,1.0
45,45,45,3,3,2.8,2.0
46,46,46,2,2,3.0,3.0
47,47,47,1,2,2.0,1.0
48,48,48,1,2,4.0,3.0
49,49,49,1,5,2.0,1.0
50,50,50,1,5,3.0,2.0
51,51,51,3,3,2.6666666666666665,2.0
52,52,52,5,3,3.428571428571429,4.0
53,53,53,4,4,2.5,1.0
54,54,54,3,4,3.25,3.0
55,55,55,1,4,2.0,1.0
56,56,56,8,4,2.8,3.0
57,57,57,4,4,3.428571428571429,3.0
58,58,58,1,3,2.0,1.0
59,59,59,7,3,3.2142857142857144,2.0
60,60,60,13,4,3.7358490566037736,4.0
61,61,61,2,3,2.0,1.0
62,62,62,6,2,2.857142857142857,3.0
63,63,63,9,2,3.5,3.0
64,64,64,4,3,2.5,1.0
65,65,65,9,3,3.166666666666667,4.0
66,66,66,1,2,2.0,1.0
67,67,67,23,3,3.736842105263158,3.0
68,68,68,15,2,2.6470588235294117,3.0
69,69,69,5,2,3.6,5.0
70,70,70,1,1,3.0,2.0
71,71,71,1,1,3.0,2.0
72,72,72,2,1,4.0285714285714285,4.0
73,73,73,4,1,2.8,4.0
74,74,74,8,1,3.870967741935484,4.0
75,75,75,4,1,3.428571428571429,3.0
76,76,76,1,1,3.8,4.0
77,77,77,4,1,3.833333333333333,3.0
78,78,78,1,1,3.0,2.0
79,79,79,1,1,2.0,1.0
80,80,80,8,1,2.375,3.0
81,81,81,17,1,2.9047619047619047,4.0
82,82,82,39,1,3.9965753424657535,2.0
83,83,83,5,0,3.742857142857143,3.0
84,84,84,7,0,2.75,3.0
