Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,1,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,1,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,8,1.0,0.0
9,9,9,0,9,1.0,0.0
10,10,10,0,8,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,8,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,7,1.0,0.0
18,18,18,0,6,1.0,0.0
19,19,19,0,3,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,1,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,1,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,1,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,0,1,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,2,8,2.0,1.0
31,31,31,3,7,2.5,1.0
32,32,32,9,5,2.7058823529411766,2.0
33,33,33,3,5,2.5,2.0
34,34,34,2,6,2.0,1.0
35,35,35,3,9,2.5,2.0
36,36,36,1,9,2.0,1.0
37,37,37,1,8,2.0,1.0
38,38,38,1,7,3.0,2.0
39,39,39,1,7,2.0,1.0
40,40,40,2,7,2.0,1.0
41,41,41,6,3,2.5,2.0
42,42,42,2,3,3.4,3.0
43,43,43,6,2,3.0,3.0
44,44,44,1,2,2.0,1.0
45,45,45,1,5,2.0,1.0
46,46,46,8,5,2.75,2.0
47,47,47,1,5,3.0,2.0
48,48,48,8,5,3.0476190476190474,2.0
49,49,49,4,3,3.2,3.0
50,50,50,8,2,2.4,1.0
51,51,51,2,3,2.0,1.0
52,52,52,1,3,2.0,1.0
53,53,53,6,3,3.0,3.0
54,54,54,3,2,2.75,2.0
55,55,55,1,1,4.111111111111111,4.0
56,56,56,2,1,3.2,3.0
57,57,57,7,2,2.909090909090909,3.0
58,58,58,2,1,3.0,3.0
59,59,59,3,1,3.166666666666667,3.0
60,60,60,6,1,3.4827586206896552,3.0
61,61,61,15,1,2.5217391304347827,1.0
62,62,62,2,1,3.4545454545454546,3.0
63,63,63,13,1,2.925925925925926,2.0
64,64,64,2,1,2.6666666666666665,2.0
65,65,65,1,1,4.0,4.0
66,66,66,2,1,2.0,1.0
67,67,67,7,2,3.071428571428571,2.0
68,68,68,2,1,2.0,1.0
69,69,69,2,1,3.25,3.0
70,70,70,6,1,3.0,3.0
71,71,71,5,1,3.473684210526316,3.0
72,72,72,1,1,2.0,1.0
73,73,73,10,1,3.962962962962963,4.0
74,74,74,6,1,3.0,3.0
75,75,75,7,0,3.2727272727272725,3.0
76,76,76,3,0,3.833333333333333,4.0
77,77,77,16,0,3.479166666666667,3.0
78,78,78,6,1,4.147058823529411,4.0
79,79,79,4,1,3.0,3.0
80,80,80,2,1,3.5,3.0
81,81,81,3,1,4.291666666666666,5.0
82,82,82,12,0,3.3461538461538463,3.0
83,83,83,3,0,4.785714285714286,6.0
84,84,84,7,0,3.071428571428571,2.0
85,85,85,14,0,3.75,3.0
86,86,86,17,0,3.4489795918367347,3.0
