Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,4,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,13,1.0,0.0
8,8,8,0,10,1.0,0.0
9,9,9,0,8,1.0,0.0
10,10,10,0,10,1.0,0.0
11,11,11,0,10,1.0,0.0
12,12,12,0,8,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,7,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,5,1.0,0.0
22,22,22,1,12,2.0,1.0
23,23,23,2,8,2.0,1.0
24,24,24,2,9,2.0,1.0
25,25,25,1,5,2.0,1.0
26,26,26,1,5,3.0,2.0
27,27,27,1,4,2.0,1.0
28,28,28,8,5,2.5,2.0
29,29,29,6,7,3.590909090909091,3.0
30,30,30,2,5,2.0,1.0
31,31,31,3,4,3.333333333333333,3.0
32,32,32,2,5,2.5,2.0
33,33,33,1,5,2.0,1.0
34,34,34,2,5,2.5,2.0
35,35,35,3,7,2.3333333333333335,2.0
36,36,36,2,7,2.0,1.0
37,37,37,7,6,3.083333333333333,3.0
38,38,38,8,6,3.48,3.0
39,39,39,4,5,3.782608695652174,4.0
40,40,40,5,5,3.7857142857142856,4.0
41,41,41,3,3,3.769230769230769,4.0
42,42,42,3,4,2.3333333333333335,2.0
43,43,43,11,4,2.3846153846153846,2.0
44,44,44,6,3,3.4782608695652173,4.0
45,45,45,1,2,2.0,1.0
46,46,46,5,2,3.708333333333333,4.0
47,47,47,4,3,4.482758620689655,5.0
48,48,48,2,3,4.666666666666666,5.0
49,49,49,1,3,2.0,1.0
50,50,50,9,4,3.6,4.0
51,51,51,8,3,2.125,1.0
52,52,52,10,1,2.5,2.0
53,53,53,11,3,4.589285714285714,5.0
54,54,54,3,3,3.666666666666667,5.0
55,55,55,3,5,4.0,4.0
56,56,56,7,5,4.666666666666666,4.0
57,57,57,1,3,2.0,1.0
58,58,58,2,3,4.0,4.0
59,59,59,3,4,3.25,2.0
60,60,60,1,4,4.6,5.0
61,61,61,6,6,4.7023809523809526,4.0
62,62,62,6,6,4.9397590361445785,4.0
63,63,63,26,5,3.914529914529915,3.0
64,64,64,6,3,3.84,4.0
65,65,65,1,3,3.0,2.0
66,66,66,3,3,2.0,1.0
67,67,67,1,3,2.0,1.0
68,68,68,13,3,2.3333333333333335,1.0
69,69,69,13,3,2.4,2.0
70,70,70,4,3,4.483870967741936,4.0
71,71,71,6,1,2.5,2.0
72,72,72,11,1,4.25,4.0
73,73,73,7,1,3.666666666666667,4.0
74,74,74,10,1,4.691729323308271,3.0
75,75,75,2,1,4.583333333333334,5.0
76,76,76,31,1,4.3874092009685235,3.0
77,77,77,3,1,3.769230769230769,4.0
78,78,78,11,1,4.25,4.0
79,79,79,9,1,3.9302325581395348,4.0
80,80,80,1,1,4.222222222222222,6.0
81,81,81,13,1,2.3333333333333335,1.0
82,82,82,10,1,2.5,2.0
83,83,83,10,1,4.515873015873016,3.0
84,84,84,6,1,4.32258064516129,5.0
