Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,6,1.0,0.0
4,4,4,0,4,1.0,0.0
5,5,5,0,5,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,7,1.0,0.0
12,12,12,0,9,1.0,0.0
13,13,13,0,7,1.0,0.0
14,14,14,0,10,1.0,0.0
15,15,15,0,9,1.0,0.0
16,16,16,0,7,1.0,0.0
17,17,17,0,5,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,3,1.0,0.0
23,23,23,0,1,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,2,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,1,8,2.0,1.0
29,29,29,2,5,2.5,2.0
30,30,30,1,3,3.0,2.0
31,31,31,1,6,3.0,2.0
32,32,32,2,5,2.5,2.0
33,33,33,1,2,4.0,3.0
34,34,34,2,2,3.0,3.0
35,35,35,1,3,3.5,3.0
36,36,36,2,6,2.5,1.0
37,37,37,2,8,2.5,1.0
38,38,38,4,7,2.5,1.0
39,39,39,4,8,4.0,4.0
40,40,40,8,8,3.0,5.0
41,41,41,14,10,3.3428571428571425,5.0
42,42,42,5,9,2.5,2.0
43,43,43,2,7,2.5,2.0
44,44,44,4,7,3.375,6.0
45,45,45,4,8,4.375,5.0
46,46,46,4,7,3.375,6.0
47,47,47,3,6,3.75,3.0
48,48,48,1,3,4.0,3.0
49,49,49,4,4,3.2,2.0
50,50,50,12,4,4.166666666666666,4.0
51,51,51,4,3,3.375,6.0
52,52,52,11,3,4.159090909090909,4.0
53,53,53,3,3,4.548387096774194,5.0
54,54,54,16,3,3.9696969696969697,3.0
55,55,55,3,3,3.7222222222222223,6.0
56,56,56,1,3,4.0,3.0
57,57,57,15,3,3.8392857142857144,3.0
58,58,58,3,3,4.565217391304348,4.0
59,59,59,9,2,4.180555555555555,4.0
60,60,60,5,1,4.1,4.0
61,61,61,3,1,2.3333333333333335,1.0
62,62,62,7,2,4.351351351351351,4.0
63,63,63,4,2,2.6,3.0
64,64,64,11,1,2.8461538461538463,1.0
65,65,65,1,1,2.0,1.0
66,66,66,9,1,4.0285714285714285,4.0
67,67,67,6,2,2.7142857142857144,3.0
68,68,68,17,2,4.185185185185185,3.0
69,69,69,4,2,4.0,4.0
70,70,70,22,2,3.979166666666667,2.0
71,71,71,5,2,2.5,3.0
72,72,72,5,2,2.5,3.0
73,73,73,2,2,3.666666666666667,4.0
74,74,74,9,2,3.979381443298969,3.0
75,75,75,7,2,3.5,5.0
76,76,76,19,3,3.8695652173913047,3.0
77,77,77,7,3,4.129032258064516,4.0
78,78,78,5,3,3.977777777777778,4.0
79,79,79,4,0,4.022727272727273,4.0
80,80,80,6,0,3.6521739130434785,5.0
81,81,81,2,0,4.235294117647059,5.0
82,82,82,13,0,3.4,3.0
83,83,83,2,0,3.888888888888889,6.0
