Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,2,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,1,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,8,1.0,0.0
7,7,7,0,5,1.0,0.0
8,8,8,0,5,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,6,1.0,0.0
11,11,11,0,8,1.0,0.0
12,12,12,0,7,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,6,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,3,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,6,1.0,0.0
21,21,21,0,4,1.0,0.0
22,22,22,0,5,1.0,0.0
23,23,23,0,6,1.0,0.0
24,24,24,0,6,1.0,0.0
25,25,25,0,4,1.0,0.0
26,26,26,0,2,1.0,0.0
27,27,27,0,4,1.0,0.0
28,28,28,0,3,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,0,1,1.0,0.0
31,31,31,0,1,1.0,0.0
32,32,32,2,2,2.5,1.0
33,33,33,1,5,2.0,1.0
34,34,34,2,6,2.0,1.0
35,35,35,2,6,2.0,1.0
36,36,36,1,3,2.0,1.0
37,37,37,3,6,2.5,1.0
38,38,38,3,6,2.5,1.0
39,39,39,2,6,2.5,2.0
40,40,40,5,5,2.3333333333333335,2.0
41,41,41,1,3,2.0,1.0
42,42,42,5,3,2.2,1.0
43,43,43,3,3,3.3,2.0
44,44,44,12,2,2.857142857142857,3.0
45,45,45,3,5,2.3333333333333335,2.0
46,46,46,3,5,2.5,1.0
47,47,47,8,4,2.3333333333333335,2.0
48,48,48,4,4,3.0,3.0
49,49,49,4,4,2.4,2.0
50,50,50,14,6,3.659090909090909,4.0
51,51,51,3,6,2.3333333333333335,2.0
52,52,52,9,6,2.4545454545454546,2.0
53,53,53,17,4,3.66,3.0
54,54,54,1,3,3.333333333333333,3.0
55,55,55,6,3,3.0769230769230766,2.0
56,56,56,5,1,3.1538461538461537,3.0
57,57,57,7,2,3.645833333333333,3.0
58,58,58,18,2,2.75,3.0
59,59,59,2,3,3.0,3.0
60,60,60,1,2,2.0,1.0
61,61,61,11,2,3.6545454545454543,5.0
62,62,62,1,2,3.6153846153846154,4.0
63,63,63,8,1,2.9375,3.0
64,64,64,5,3,4.311111111111111,6.0
65,65,65,6,1,2.1666666666666665,2.0
66,66,66,6,1,3.75,5.0
67,67,67,2,1,2.6666666666666665,2.0
68,68,68,2,1,5.107142857142858,7.0
69,69,69,22,1,4.393220338983051,4.0
70,70,70,8,2,2.3333333333333335,2.0
71,71,71,16,2,3.6767676767676765,3.0
72,72,72,5,2,3.872340425531915,4.0
73,73,73,4,1,3.52,3.0
74,74,74,6,1,4.637037037037037,3.0
75,75,75,1,1,5.222222222222222,7.0
76,76,76,1,0,2.0,1.0
77,77,77,4,0,3.1818181818181817,3.0
78,78,78,5,0,3.7948717948717947,5.0
79,79,79,1,0,2.0,1.0
80,80,80,1,0,3.333333333333333,3.0
81,81,81,6,0,2.2857142857142856,2.0
82,82,82,1,0,2.0,1.0
