Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,3,1.0,0.0
3,3,3,0,1,1.0,0.0
4,4,4,0,3,1.0,0.0
5,5,5,0,1,1.0,0.0
6,6,6,0,2,1.0,0.0
7,7,7,0,6,1.0,0.0
8,8,8,0,6,1.0,0.0
9,9,9,0,6,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,9,1.0,0.0
13,13,13,0,9,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,5,1.0,0.0
19,19,19,0,4,1.0,0.0
20,20,20,0,4,1.0,0.0
21,21,21,0,3,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,3,1.0,0.0
24,24,24,0,5,1.0,0.0
25,25,25,0,4,1.0,0.0
26,26,26,0,6,1.0,0.0
27,27,27,0,1,1.0,0.0
28,28,28,3,2,2.5,1.0
29,29,29,2,1,2.0,1.0
30,30,30,1,1,2.0,1.0
31,31,31,1,2,2.0,1.0
32,32,32,2,6,2.5,2.0
33,33,33,3,6,2.6666666666666665,2.0
34,34,34,8,5,3.125,3.0
35,35,35,1,5,2.0,1.0
36,36,36,2,6,3.0,3.0
37,37,37,3,10,3.333333333333333,4.0
38,38,38,1,9,4.285714285714286,5.0
39,39,39,4,8,4.4375,5.0
40,40,40,1,7,4.0,4.0
41,41,41,1,3,4.0,4.0
42,42,42,4,4,2.6,3.0
43,43,43,9,4,4.35483870967742,5.0
44,44,44,2,4,2.5,1.0
45,45,45,1,3,3.5,3.0
46,46,46,3,4,4.25,4.0
47,47,47,4,4,4.666666666666666,6.0
48,48,48,7,4,2.4444444444444446,1.0
49,49,49,1,4,3.5,3.0
50,50,50,8,4,4.433333333333334,5.0
51,51,51,8,3,4.333333333333334,5.0
52,52,52,1,3,2.0,1.0
53,53,53,1,1,3.5,3.0
54,54,54,8,3,3.975609756097561,5.0
55,55,55,10,4,4.271604938271604,5.0
56,56,56,9,5,4.3939393939393945,4.0
57,57,57,1,4,4.285714285714286,5.0
58,58,58,3,3,3.5,4.0
59,59,59,14,3,4.088888888888889,3.0
60,60,60,3,3,4.772727272727273,5.0
61,61,61,10,4,3.2,3.0
62,62,62,3,4,4.473684210526316,5.0
63,63,63,3,3,2.0,1.0
64,64,64,2,6,2.5,1.0
65,65,65,3,4,2.0,1.0
66,66,66,26,3,4.254237288135593,3.0
67,67,67,2,1,4.0,5.0
68,68,68,4,1,3.4615384615384617,4.0
69,69,69,10,0,4.120481927710843,3.0
70,70,70,3,0,2.8,2.0
71,71,71,4,0,4.326086956521739,5.0
72,72,72,3,0,2.8,2.0
73,73,73,9,0,4.048387096774194,3.0
74,74,74,9,1,4.3939393939393945,4.0
75,75,75,3,1,4.5588235294117645,5.0
76,76,76,6,0,4.607142857142858,5.0
77,77,77,12,0,4.387387387387387,4.0
78,78,78,22,0,4.0,3.0
79,79,79,8,0,3.975609756097561,5.0
80,80,80,8,0,4.395348837209302,4.0
81,81,81,1,0,4.416666666666666,6.0
