Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,1,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,2,1.0,0.0
4,4,4,0,1,1.0,0.0
5,5,5,0,6,1.0,0.0
6,6,6,0,5,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,7,1.0,0.0
10,10,10,0,7,1.0,0.0
11,11,11,0,4,1.0,0.0
12,12,12,0,6,1.0,0.0
13,13,13,0,5,1.0,0.0
14,14,14,0,5,1.0,0.0
15,15,15,0,6,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,2,4,2.0,1.0
21,21,21,1,6,2.0,1.0
22,22,22,1,5,2.0,1.0
23,23,23,1,4,2.0,1.0
24,24,24,1,8,3.0,2.0
25,25,25,3,8,2.3333333333333335,1.0
26,26,26,1,6,2.0,1.0
27,27,27,3,7,2.75,2.0
28,28,28,1,5,2.0,1.0
29,29,29,1,5,3.0,2.0
30,30,30,2,6,3.5,3.0
31,31,31,2,4,3.5,3.0
32,32,32,2,5,4.0,4.0
33,33,33,1,6,2.0,1.0
34,34,34,2,6,4.333333333333334,4.0
35,35,35,2,6,3.25,3.0
36,36,36,2,6,4.666666666666666,5.0
37,37,37,2,5,3.0,2.0
38,38,38,5,6,3.0,3.0
39,39,39,1,5,3.0,2.0
40,40,40,2,5,3.333333333333333,3.0
41,41,41,4,7,4.363636363636363,4.0
42,42,42,3,2,4.6,4.0
43,43,43,2,2,4.666666666666666,5.0
44,44,44,4,2,2.6,2.0
45,45,45,1,3,2.0,1.0
46,46,46,1,3,4.5,4.0
47,47,47,1,3,4.833333333333334,5.0
48,48,48,8,4,2.9,3.0
49,49,49,8,4,4.933333333333334,4.0
50,50,50,2,3,2.5,2.0
51,51,51,1,5,4.5,4.0
52,52,52,1,5,4.833333333333334,5.0
53,53,53,3,4,3.2,3.0
54,54,54,6,1,2.875,3.0
55,55,55,3,2,3.2,3.0
56,56,56,2,2,3.25,3.0
57,57,57,3,0,4.5,5.0
58,58,58,2,0,5.7,6.0
59,59,59,2,0,4.2,4.0
60,60,60,14,2,4.73134328358209,3.0
61,61,61,5,1,3.8181818181818183,3.0
62,62,62,12,1,4.475409836065573,4.0
63,63,63,1,1,4.0,4.0
64,64,64,2,0,4.666666666666666,4.0
65,65,65,2,0,4.666666666666666,4.0
66,66,66,7,0,4.5,4.0
67,67,67,9,0,4.392857142857142,4.0
68,68,68,1,0,3.0,2.0
69,69,69,1,0,4.214285714285714,4.0
70,70,70,3,0,5.2,6.0
71,71,71,3,0,4.0,4.0
72,72,72,16,0,3.0,2.0
73,73,73,5,0,4.5,4.0
74,74,74,1,0,4.0,3.0
75,75,75,2,0,2.0,1.0
76,76,76,3,0,4.727272727272727,4.0
77,77,77,7,0,4.5,4.0
78,78,78,3,0,4.222222222222222,4.0
79,79,79,10,0,4.379310344827586,4.0
80,80,80,9,0,4.37037037037037,4.0
81,81,81,14,0,4.477272727272727,4.0
82,82,82,5,0,3.8181818181818183,3.0
83,83,83,7,0,4.55,4.0
84,84,84,11,0,2.769230769230769,3.0
85,85,85,4,0,4.441860465116279,4.0
