Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,3,1.0,0.0
2,2,2,0,2,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,7,1.0,0.0
5,5,5,0,7,1.0,0.0
6,6,6,0,7,1.0,0.0
7,7,7,0,7,1.0,0.0
8,8,8,0,7,1.0,0.0
9,9,9,0,5,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,3,1.0,0.0
12,12,12,0,3,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,6,1.0,0.0
15,15,15,0,2,1.0,0.0
16,16,16,0,3,1.0,0.0
17,17,17,0,3,1.0,0.0
18,18,18,0,2,1.0,0.0
19,19,19,0,2,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,1,2,2.0,1.0
22,22,22,2,5,2.5,1.0
23,23,23,1,7,2.0,1.0
24,24,24,1,6,3.0,2.0
25,25,25,4,6,2.25,2.0
26,26,26,2,4,2.5,1.0
27,27,27,1,4,2.0,1.0
28,28,28,1,5,3.0,2.0
29,29,29,1,4,2.0,1.0
30,30,30,5,8,3.0,3.0
31,31,31,1,6,3.0,2.0
32,32,32,2,3,3.2,3.0
33,33,33,1,2,2.0,1.0
34,34,34,3,3,3.7777777777777777,3.0
35,35,35,5,6,4.359999999999999,4.0
36,36,36,2,6,2.5,1.0
37,37,37,4,4,3.0,3.0
38,38,38,2,4,3.875,4.0
39,39,39,3,2,3.0,2.0
40,40,40,2,4,3.0,3.0
41,41,41,4,3,3.5,4.0
42,42,42,4,2,3.6,3.0
43,43,43,8,3,2.25,1.0
44,44,44,2,3,2.0,1.0
45,45,45,2,3,2.5,2.0
46,46,46,9,2,2.4444444444444446,3.0
47,47,47,5,3,4.0,3.0
48,48,48,5,1,3.0,3.0
49,49,49,5,0,2.2,1.0
50,50,50,1,1,4.0,4.0
51,51,51,1,1,2.0,1.0
52,52,52,1,1,4.555555555555555,4.0
53,53,53,4,1,4.388888888888889,4.0
54,54,54,1,2,4.2,4.0
55,55,55,6,2,3.9259259259259256,4.0
56,56,56,3,3,2.8333333333333335,3.0
57,57,57,1,3,2.0,1.0
58,58,58,1,3,2.0,1.0
59,59,59,6,3,4.40625,4.0
60,60,60,12,4,4.56140350877193,4.0
61,61,61,7,4,4.4,4.0
62,62,62,3,3,3.666666666666667,4.0
63,63,63,2,3,4.5,5.0
64,64,64,5,2,4.666666666666666,4.0
65,65,65,5,2,3.6363636363636367,3.0
66,66,66,3,1,3.0,2.0
67,67,67,4,1,3.6,3.0
68,68,68,6,0,2.888888888888889,3.0
69,69,69,5,0,3.3636363636363633,4.0
70,70,70,7,0,4.288888888888889,4.0
71,71,71,3,0,2.3333333333333335,1.0
72,72,72,5,0,2.2,1.0
73,73,73,5,1,3.3636363636363633,4.0
74,74,74,1,1,2.0,1.0
75,75,75,14,1,4.085714285714285,3.0
76,76,76,6,1,3.6969696969696972,4.0
77,77,77,11,1,4.585365853658537,4.0
78,78,78,5,0,4.296296296296296,4.0
79,79,79,11,0,4.4375,4.0
80,80,80,1,0,3.0,2.0
81,81,81,2,0,4.529411764705882,4.0
82,82,82,4,0,4.592592592592593,5.0
83,83,83,2,0,2.0,1.0
