Column1,sp_name,guild,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain
1,1,1,0,4,1.0,0.0
2,2,2,0,4,1.0,0.0
3,3,3,0,5,1.0,0.0
4,4,4,0,5,1.0,0.0
5,5,5,0,2,1.0,0.0
6,6,6,0,6,1.0,0.0
7,7,7,0,4,1.0,0.0
8,8,8,0,4,1.0,0.0
9,9,9,0,4,1.0,0.0
10,10,10,0,5,1.0,0.0
11,11,11,0,5,1.0,0.0
12,12,12,0,5,1.0,0.0
13,13,13,0,6,1.0,0.0
14,14,14,0,3,1.0,0.0
15,15,15,0,5,1.0,0.0
16,16,16,0,2,1.0,0.0
17,17,17,0,4,1.0,0.0
18,18,18,0,4,1.0,0.0
19,19,19,0,1,1.0,0.0
20,20,20,0,1,1.0,0.0
21,21,21,0,1,1.0,0.0
22,22,22,0,2,1.0,0.0
23,23,23,0,2,1.0,0.0
24,24,24,0,2,1.0,0.0
25,25,25,0,3,1.0,0.0
26,26,26,0,4,1.0,0.0
27,27,27,0,3,1.0,0.0
28,28,28,0,2,1.0,0.0
29,29,29,0,2,1.0,0.0
30,30,30,0,2,1.0,0.0
31,31,31,0,2,1.0,0.0
32,32,32,0,1,1.0,0.0
33,33,33,0,1,1.0,0.0
34,34,34,1,3,2.0,1.0
35,35,35,5,6,3.3684210526315788,2.0
36,36,36,2,4,2.0,1.0
37,37,37,4,3,2.25,1.0
38,38,38,4,3,2.0,1.0
39,39,39,4,3,2.0,1.0
40,40,40,5,5,3.3076923076923075,3.0
41,41,41,4,5,3.416666666666667,3.0
42,42,42,1,4,4.454545454545455,4.0
43,43,43,1,6,4.333333333333334,4.0
44,44,44,3,5,5.088235294117647,4.0
45,45,45,1,3,4.333333333333334,4.0
46,46,46,1,3,3.0,2.0
47,47,47,2,2,2.0,1.0
48,48,48,2,2,5.391304347826087,5.0
49,49,49,1,3,2.0,1.0
50,50,50,2,3,2.0,1.0
51,51,51,16,1,3.340909090909091,2.0
52,52,52,2,2,2.8,2.0
53,53,53,3,2,2.3333333333333335,2.0
54,54,54,4,3,2.0,1.0
55,55,55,3,3,5.24,5.0
56,56,56,1,4,4.454545454545455,4.0
57,57,57,10,4,4.846153846153847,4.0
58,58,58,15,3,4.184782608695652,3.0
59,59,59,9,2,3.1304347826086953,2.0
60,60,60,2,2,2.0,1.0
61,61,61,4,1,2.6,2.0
62,62,62,3,1,4.6923076923076925,5.0
63,63,63,2,2,5.153846153846153,5.0
64,64,64,1,2,4.333333333333334,4.0
65,65,65,1,3,2.0,1.0
66,66,66,1,3,2.0,1.0
67,67,67,5,3,5.1063829787234045,4.0
68,68,68,1,3,2.0,1.0
69,69,69,2,2,2.0,1.0
70,70,70,8,1,5.232558139534884,5.0
71,71,71,5,1,4.25,4.0
72,72,72,14,1,4.587719298245614,3.0
73,73,73,6,1,2.0,1.0
74,74,74,3,1,3.5454545454545454,3.0
75,75,75,5,1,5.035714285714286,5.0
76,76,76,8,1,4.238095238095238,5.0
77,77,77,6,0,5.055555555555555,6.0
78,78,78,1,0,2.0,1.0
79,79,79,11,0,4.628318584070796,4.0
80,80,80,21,0,4.375,3.0
81,81,81,6,0,5.097560975609756,5.0
